Source,Target,Label,inter,cor,p
2188,1598,-1,np,-0.871575794,0.004798257
2301,1598,-1,np,-0.898219696,0.002438797
2297,1598,1,pp,0.880952381,0.00385032
2314,186,-1,np,-0.867532847,0.005249136
2179,186,-1,np,-0.850314646,0.007471415
2252,186,-1,np,-0.857142857,0.006530017
1670,186,-1,np,-0.952380952,0.0002604
2325,186,-1,np,-0.928571429,0.000862968
1844,186,-1,np,-0.880952381,0.00385032
2274,186,-1,np,-0.928571429,0.000862968
1873,186,-1,np,-0.850314646,0.007471415
1888,186,1,pp,0.928571429,0.000862968
2169,186,-1,np,-0.896127224,0.00258811
2093,186,-1,np,-0.850314646,0.007471415
2217,186,-1,np,-0.857142857,0.006530017
1691,186,-1,np,-0.838338383,0.009323116
2164,186,1,pp,0.952380952,0.0002604
1979,186,-1,np,-0.934148484,0.000679106
1907,186,-1,np,-0.898219696,0.002438797
2277,186,-1,np,-0.857142857,0.006530017
2314,746,-1,np,-0.915729116,0.001403174
2179,746,-1,np,-0.898219696,0.002438797
2016,746,-1,np,-0.934148484,0.000679106
1995,746,-1,np,-0.880952381,0.00385032
1998,746,-1,np,-0.952380952,0.0002604
2332,746,-1,np,-0.922172222,0.001110817
2257,746,-1,np,-0.880952381,0.00385032
1650,746,-1,np,-0.85548378,0.00675133
1884,746,1,pp,0.837121378,0.009526041
2319,746,1,pp,0.946124747,0.000375312
2252,703,-1,np,-0.880952381,0.00385032
1670,703,-1,np,-0.976190476,3.31E-05
2325,703,-1,np,-0.904761905,0.002008276
1844,703,-1,np,-0.857142857,0.006530017
2274,703,-1,np,-0.952380952,0.0002604
1873,703,-1,np,-0.850314646,0.007471415
1888,703,1,pp,0.880952381,0.00385032
2169,703,-1,np,-0.896127224,0.00258811
2243,703,1,pp,0.857142857,0.006530017
2093,703,-1,np,-0.874267171,0.004512386
2217,703,-1,np,-0.904761905,0.002008276
2282,703,1,pp,0.878310066,0.004103934
2164,703,1,pp,0.904761905,0.002008276
2210,703,1,pp,0.843434712,0.008503234
1979,703,-1,np,-0.898219696,0.002438797
1907,703,-1,np,-0.850314646,0.007471415
1784,703,1,pp,0.843434712,0.008503234
1742,147,-1,np,-0.857142857,0.006530017
1670,147,-1,np,-0.928571429,0.000862968
2169,147,-1,np,-0.847024363,0.007954271
2243,147,1,pp,0.904761905,0.002008276
2217,147,-1,np,-0.928571429,0.000862968
2282,147,1,pp,0.927105069,0.00091618
2243,1605,1,pp,0.904761905,0.002008276
2198,1605,1,pp,0.904761905,0.002008276
1656,1605,-1,np,-0.857142857,0.006530017
2004,1605,-1,np,-0.850314646,0.007471415
2257,1605,-1,np,-0.857142857,0.006530017
2282,1605,1,pp,0.878310066,0.004103934
1829,233,-1,np,-0.85548378,0.00675133
2285,233,-1,np,-0.850314646,0.007471415
2112,233,-1,np,-0.976190476,3.31E-05
2018,233,1,pp,0.898219696,0.002438797
2206,233,1,pp,0.910195959,0.001690861
1831,233,1,pp,0.928571429,0.000862968
1968,233,1,pp,0.904761905,0.002008276
1909,233,1,pp,0.857142857,0.006530017
2064,233,-1,np,-0.898219696,0.002438797
2172,233,-1,np,-0.857142857,0.006530017
1933,1412,-1,np,-0.879581914,0.003980559
2255,1412,-1,np,-0.874267171,0.004512386
1985,1412,1,pp,0.946124747,0.000375312
2224,1412,-1,np,-0.857142857,0.006530017
1997,1412,-1,np,-0.898219696,0.002438797
1981,1412,1,pp,0.951502571,0.000274893
1786,1412,-1,np,-0.85548378,0.00675133
1656,1412,-1,np,-0.857142857,0.006530017
1972,1412,-1,np,-0.862290909,0.005872991
1883,1412,-1,np,-0.867532847,0.005249136
1787,1412,-1,np,-0.970077272,6.55E-05
1910,1412,-1,np,-0.857142857,0.006530017
2049,1412,-1,np,-0.857142857,0.006530017
2267,1412,-1,np,-0.853912564,0.006965288
2119,1412,1,pp,0.898219696,0.002438797
2318,1196,1,pp,0.850314646,0.007471415
2140,1196,-1,np,-0.843434712,0.008503234
1878,1196,-1,np,-0.915729116,0.001403174
1949,1196,-1,np,-0.857142857,0.006530017
2188,1196,-1,np,-0.90840294,0.001791685
1956,1196,-1,np,-0.857142857,0.006530017
1857,1196,-1,np,-0.898219696,0.002438797
2048,1196,1,pp,0.928571429,0.000862968
1781,5,1,pp,0.857142857,0.006530017
2243,5,1,pp,0.952380952,0.0002604
1995,5,-1,np,-0.857142857,0.006530017
2004,5,-1,np,-0.910195959,0.001690861
2332,5,-1,np,-0.922172222,0.001110817
2282,5,1,pp,0.927105069,0.00091618
2037,5,-1,np,-0.886243434,0.003373343
1884,5,1,pp,0.849805035,0.007544942
2319,5,1,pp,0.850314646,0.007471415
2274,215,1,pp,0.904761905,0.002008276
2287,215,-1,np,-0.90840294,0.001791685
1661,215,-1,np,-0.845594325,0.008170172
1873,215,1,pp,0.970077272,6.55E-05
2262,215,1,pp,0.880952381,0.00385032
1676,215,1,pp,0.857142857,0.006530017
1714,215,1,pp,0.85548378,0.00675133
2093,215,1,pp,0.934148484,0.000679106
1833,215,1,pp,0.838338383,0.009323116
2177,215,1,pp,0.838338383,0.009323116
2062,215,1,pp,0.922172222,0.001110817
1748,215,1,pp,0.970077272,6.55E-05
1766,215,1,pp,0.85548378,0.00675133
2181,215,1,pp,0.898219696,0.002438797
2267,215,1,pp,0.878310066,0.004103934
1841,215,1,pp,0.945230086,0.000394052
1979,215,1,pp,0.850314646,0.007471415
2314,894,1,pp,0.85548378,0.00675133
2016,894,1,pp,0.838338383,0.009323116
2169,894,1,pp,0.90840294,0.001791685
1642,894,1,pp,0.874267171,0.004512386
2050,894,1,pp,0.843434712,0.008503234
2133,894,-1,np,-0.878310066,0.004103934
2330,998,-1,np,-0.850314646,0.007471415
2337,998,1,pp,0.850314646,0.007471415
2158,998,-1,np,-0.946124747,0.000375312
1813,998,1,pp,0.850314646,0.007471415
1808,998,1,pp,0.904761905,0.002008276
1893,998,1,pp,0.880952381,0.00385032
1772,169,-1,np,-0.897117993,0.002516695
2299,169,1,pp,0.946124747,0.000375312
1938,300,-1,np,-0.850314646,0.007471415
1788,300,-1,np,-0.879581914,0.003980559
2035,300,-1,np,-0.838338383,0.009323116
1914,1429,-1,np,-0.838338383,0.009323116
1717,1429,1,pp,0.927778183,0.000891495
1733,1429,-1,np,-0.850314646,0.007471415
1984,1429,1,pp,0.884994777,0.003482252
1778,1429,-1,np,-0.838338383,0.009323116
2059,1429,1,pp,0.904761905,0.002008276
2076,378,1,pp,0.862290909,0.005872991
1840,378,1,pp,0.836501913,0.009630399
2337,378,1,pp,0.838338383,0.009323116
2272,378,1,pp,0.857142857,0.006530017
2255,378,1,pp,0.886243434,0.003373343
2165,378,1,pp,0.874267171,0.004512386
2024,378,1,pp,0.886243434,0.003373343
1981,378,-1,np,-0.878310066,0.004103934
2163,378,1,pp,0.853912564,0.006965288
2223,378,-1,np,-0.898219696,0.002438797
2062,378,1,pp,0.850314646,0.007471415
1766,378,1,pp,0.891630982,0.002928681
2290,378,1,pp,0.880952381,0.00385032
1910,378,1,pp,0.952380952,0.0002604
2181,378,1,pp,0.898219696,0.002438797
1758,378,1,pp,0.838338383,0.009323116
2119,378,-1,np,-0.898219696,0.002438797
2328,549,1,pp,0.862290909,0.005872991
1690,549,1,pp,0.951876318,0.000268663
1849,549,1,pp,0.850314646,0.007471415
2109,549,1,pp,0.886243434,0.003373343
2304,549,-1,np,-0.838338383,0.009323116
2332,549,-1,np,-0.946124747,0.000375312
1671,549,-1,np,-0.853912564,0.006965288
2056,549,-1,np,-0.976190476,3.31E-05
2085,549,-1,np,-0.880952381,0.00385032
1755,549,-1,np,-0.857142857,0.006530017
2152,526,1,pp,0.864790869,0.005569863
1938,526,1,pp,0.874267171,0.004512386
1973,526,1,pp,0.853912564,0.006965288
1797,526,1,pp,0.857142857,0.006530017
2205,526,-1,np,-0.904761905,0.002008276
2122,526,1,pp,0.850314646,0.007471415
2249,526,-1,np,-0.952380952,0.0002604
1675,526,-1,np,-0.857142857,0.006530017
1712,526,-1,np,-0.862290909,0.005872991
2033,526,-1,np,-0.922172222,0.001110817
2230,526,-1,np,-0.857142857,0.006530017
2248,526,-1,np,-0.927778183,0.000891495
2078,526,1,pp,0.857142857,0.006530017
2043,526,-1,np,-0.903680049,0.002075752
2314,1542,-1,np,-0.867532847,0.005249136
2179,1542,-1,np,-0.850314646,0.007471415
2252,1542,-1,np,-0.857142857,0.006530017
1670,1542,-1,np,-0.952380952,0.0002604
2325,1542,-1,np,-0.928571429,0.000862968
1844,1542,-1,np,-0.880952381,0.00385032
2274,1542,-1,np,-0.928571429,0.000862968
1873,1542,-1,np,-0.850314646,0.007471415
1888,1542,1,pp,0.928571429,0.000862968
2169,1542,-1,np,-0.896127224,0.00258811
2093,1542,-1,np,-0.850314646,0.007471415
2217,1542,-1,np,-0.857142857,0.006530017
1691,1542,-1,np,-0.838338383,0.009323116
2164,1542,1,pp,0.952380952,0.0002604
1979,1542,-1,np,-0.934148484,0.000679106
1907,1542,-1,np,-0.898219696,0.002438797
2277,1542,-1,np,-0.857142857,0.006530017
2072,1596,1,pp,0.874267171,0.004512386
1764,1596,1,pp,0.927105069,0.00091618
1832,1596,1,pp,0.886243434,0.003373343
2297,1596,-1,np,-0.904761905,0.002008276
2187,1596,1,pp,0.867532847,0.005249136
2131,1596,-1,np,-0.847024363,0.007954271
1802,1596,1,pp,0.880952381,0.00385032
1914,980,-1,np,-0.898219696,0.002438797
1690,980,1,pp,0.867532847,0.005249136
1812,980,1,pp,0.836501913,0.009630399
2304,980,-1,np,-0.850314646,0.007471415
1984,980,1,pp,0.897117993,0.002516695
2059,980,1,pp,0.904761905,0.002008276
1699,2,1,pp,0.867532847,0.005249136
2314,2,1,pp,0.879581914,0.003980559
2179,2,1,pp,0.898219696,0.002438797
2016,2,1,pp,0.874267171,0.004512386
2180,2,-1,np,-0.874267171,0.004512386
1995,2,1,pp,0.857142857,0.006530017
1998,2,1,pp,0.904761905,0.002008276
2332,2,1,pp,0.874267171,0.004512386
2257,2,1,pp,0.928571429,0.000862968
1650,2,1,pp,0.891630982,0.002928681
1884,2,-1,np,-0.837121378,0.009526041
2319,2,-1,np,-0.970077272,6.55E-05
2170,1150,-1,np,-0.946124747,0.000375312
1767,1150,-1,np,-0.891630982,0.002928681
1983,1150,1,pp,0.850314646,0.007471415
1717,1150,-1,np,-0.891630982,0.002928681
2138,1150,-1,np,-0.857142857,0.006530017
1960,1150,-1,np,-0.850314646,0.007471415
1887,1150,1,pp,0.85548378,0.00675133
1984,1150,-1,np,-0.836501913,0.009630399
1928,1150,-1,np,-0.874267171,0.004512386
2155,1126,1,pp,0.843434712,0.008503234
1682,1126,1,pp,0.874267171,0.004512386
1866,1126,1,pp,0.838338383,0.009323116
2071,1126,1,pp,0.922172222,0.001110817
1934,1126,1,pp,0.853912564,0.006965288
1972,1126,-1,np,-0.874267171,0.004512386
1923,1126,-1,np,-0.904761905,0.002008276
1699,261,-1,np,-0.939827251,0.000520392
1952,261,1,pp,0.838338383,0.009323116
2225,261,1,pp,0.857142857,0.006530017
1769,261,1,pp,0.898219696,0.002438797
1985,261,1,pp,0.934148484,0.000679106
2224,261,-1,np,-0.904761905,0.002008276
2089,261,-1,np,-0.952380952,0.0002604
1981,261,1,pp,0.853912564,0.006965288
1706,261,-1,np,-0.862290909,0.005872991
2153,261,-1,np,-0.880952381,0.00385032
1966,261,-1,np,-0.904761905,0.002008276
1971,261,-1,np,-0.928571429,0.000862968
1822,261,-1,np,-0.886243434,0.003373343
1883,261,-1,np,-0.963925385,0.000114214
1787,261,-1,np,-0.874267171,0.004512386
1710,261,-1,np,-0.928571429,0.000862968
2267,261,-1,np,-0.853912564,0.006965288
2139,261,1,pp,0.880952381,0.00385032
2252,1476,-1,np,-0.880952381,0.00385032
1670,1476,-1,np,-0.904761905,0.002008276
2325,1476,-1,np,-0.904761905,0.002008276
2274,1476,-1,np,-0.880952381,0.00385032
1723,1476,1,pp,0.85548378,0.00675133
1873,1476,-1,np,-0.838338383,0.009323116
2101,1476,1,pp,0.878310066,0.004103934
2243,1476,1,pp,0.880952381,0.00385032
2282,1476,1,pp,0.853912564,0.006965288
2314,827,1,pp,0.891630982,0.002928681
2179,827,1,pp,0.862290909,0.005872991
2169,827,1,pp,0.871575794,0.004798257
1690,827,-1,np,-0.891630982,0.002928681
1995,827,1,pp,0.904761905,0.002008276
2332,827,1,pp,0.970077272,6.55E-05
2056,827,1,pp,0.928571429,0.000862968
2037,827,1,pp,0.850314646,0.007471415
1914,1451,-1,np,-0.850314646,0.007471415
1690,1451,1,pp,0.915729116,0.001403174
2332,1451,-1,np,-0.922172222,0.001110817
1671,1451,-1,np,-0.902707567,0.002137647
1928,1451,1,pp,0.838338383,0.009323116
1835,1555,-1,np,-0.880952381,0.00385032
1744,1555,-1,np,-0.922172222,0.001110817
1718,1555,-1,np,-0.880952381,0.00385032
2031,1555,1,pp,0.857142857,0.006530017
2092,1555,-1,np,-0.922172222,0.001110817
1871,1555,-1,np,-0.934148484,0.000679106
1852,1555,1,pp,0.864790869,0.005569863
2036,1555,-1,np,-0.904761905,0.002008276
2235,1555,-1,np,-0.902707567,0.002137647
2177,1555,-1,np,-0.862290909,0.005872991
2161,1555,-1,np,-0.857142857,0.006530017
2032,1555,1,pp,0.884994777,0.003482252
1728,1555,-1,np,-0.850314646,0.007471415
1913,1555,1,pp,0.857142857,0.006530017
1774,1555,1,pp,0.904761905,0.002008276
1982,1555,-1,np,-0.915729116,0.001403174
1667,1555,-1,np,-0.945610858,0.000386003
1897,1555,-1,np,-0.891630982,0.002928681
1804,1500,1,pp,0.928571429,0.000862968
1771,1500,1,pp,0.850314646,0.007471415
2329,1500,1,pp,0.838338383,0.009323116
1735,1500,1,pp,0.862290909,0.005872991
2015,1500,1,pp,0.874267171,0.004512386
1733,1500,1,pp,0.850314646,0.007471415
2061,1500,1,pp,0.857142857,0.006530017
1817,1500,1,pp,0.874267171,0.004512386
2213,560,-1,np,-0.853912564,0.006965288
2315,237,-1,np,-0.838338383,0.009323116
2189,237,-1,np,-0.850314646,0.007471415
2215,237,-1,np,-0.886243434,0.003373343
1768,237,-1,np,-0.883851509,0.003583935
2306,237,-1,np,-0.891630982,0.002928681
2226,181,-1,np,-0.880952381,0.00385032
1695,181,-1,np,-0.880952381,0.00385032
2070,181,-1,np,-0.838338383,0.009323116
1723,181,1,pp,0.867532847,0.005249136
1826,181,1,pp,0.928571429,0.000862968
1888,181,1,pp,0.928571429,0.000862968
1706,181,-1,np,-0.862290909,0.005872991
1691,181,-1,np,-0.922172222,0.001110817
1922,181,-1,np,-0.951876318,0.000268663
1907,181,-1,np,-0.898219696,0.002438797
1756,181,1,pp,0.857142857,0.006530017
1648,181,-1,np,-0.857142857,0.006530017
1895,181,-1,np,-0.886243434,0.003373343
1641,701,-1,np,-0.904761905,0.002008276
1921,701,-1,np,-0.874267171,0.004512386
2330,701,-1,np,-0.922172222,0.001110817
2305,701,1,pp,0.891630982,0.002928681
2158,701,-1,np,-0.838338383,0.009323116
1819,701,-1,np,-0.838338383,0.009323116
1813,701,1,pp,0.946124747,0.000375312
2118,20,-1,np,-0.95810101,0.000178157
2152,20,-1,np,-0.840082559,0.009037111
2112,20,-1,np,-0.880952381,0.00385032
2205,20,1,pp,0.928571429,0.000862968
2206,20,1,pp,0.922172222,0.001110817
1814,20,1,pp,0.904761905,0.002008276
2033,20,1,pp,0.850314646,0.007471415
1915,20,1,pp,0.898219696,0.002438797
1722,20,1,pp,0.952380952,0.0002604
1694,20,1,pp,0.880952381,0.00385032
1663,20,1,pp,0.952380952,0.0002604
1870,20,-1,np,-0.902707567,0.002137647
1921,697,-1,np,-0.838338383,0.009323116
1936,697,1,pp,0.898219696,0.002438797
1824,697,1,pp,0.850314646,0.007471415
1967,697,-1,np,-0.862290909,0.005872991
2148,1326,-1,np,-0.922172222,0.001110817
1888,1326,1,pp,0.880952381,0.00385032
1750,1326,1,pp,0.879581914,0.003980559
1710,1326,-1,np,-0.880952381,0.00385032
2282,1326,1,pp,0.853912564,0.006965288
1691,1326,-1,np,-0.850314646,0.007471415
1922,1326,-1,np,-0.879581914,0.003980559
1907,1326,-1,np,-0.850314646,0.007471415
2150,1326,-1,np,-0.922172222,0.001110817
1895,1326,-1,np,-0.886243434,0.003373343
2072,415,-1,np,-0.862290909,0.005872991
1751,415,-1,np,-0.922172222,0.001110817
1717,1296,-1,np,-0.879581914,0.003980559
1757,1296,1,pp,0.874267171,0.004512386
1735,1296,1,pp,0.838338383,0.009323116
1984,1296,-1,np,-0.957734074,0.000182828
2059,1296,-1,np,-0.904761905,0.002008276
2123,1296,-1,np,-0.874267171,0.004512386
2073,67,1,pp,0.95810101,0.000178157
1797,67,1,pp,0.928571429,0.000862968
2134,67,-1,np,-0.857142857,0.006530017
1954,67,-1,np,-0.853912564,0.006965288
1908,67,-1,np,-0.874267171,0.004512386
2249,67,-1,np,-0.904761905,0.002008276
2248,67,-1,np,-0.85548378,0.00675133
1941,67,1,pp,0.976190476,3.31E-05
1696,67,-1,np,-0.850314646,0.007471415
1946,67,1,pp,0.853912564,0.006965288
1670,711,-1,np,-0.952380952,0.0002604
2325,711,-1,np,-0.952380952,0.0002604
1844,711,-1,np,-0.857142857,0.006530017
2274,711,-1,np,-0.904761905,0.002008276
2287,711,1,pp,0.834748647,0.009929687
1723,711,1,pp,0.915729116,0.001403174
1873,711,-1,np,-0.874267171,0.004512386
1888,711,1,pp,0.976190476,3.31E-05
1676,711,-1,np,-0.857142857,0.006530017
2093,711,-1,np,-0.850314646,0.007471415
1691,711,-1,np,-0.850314646,0.007471415
2164,711,1,pp,0.880952381,0.00385032
1874,711,-1,np,-0.857142857,0.006530017
1679,711,-1,np,-0.838338383,0.009323116
1922,711,-1,np,-0.85548378,0.00675133
1907,711,-1,np,-0.946124747,0.000375312
1983,1371,1,pp,0.838338383,0.009323116
1717,1371,-1,np,-0.843434712,0.008503234
2138,1371,-1,np,-0.880952381,0.00385032
1856,1371,1,pp,0.874267171,0.004512386
1984,1371,-1,np,-0.909241209,0.001744075
2059,1371,-1,np,-0.880952381,0.00385032
1906,1276,1,pp,0.878310066,0.004103934
1952,1276,-1,np,-0.850314646,0.007471415
2243,1276,-1,np,-0.880952381,0.00385032
1896,1276,-1,np,-0.850314646,0.007471415
1651,1276,-1,np,-0.838338383,0.009323116
2004,1276,1,pp,0.970077272,6.55E-05
1989,1276,1,pp,0.857142857,0.006530017
2332,1276,1,pp,0.850314646,0.007471415
2312,1276,-1,np,-0.903680049,0.002075752
2282,1276,-1,np,-0.853912564,0.006965288
2037,1276,1,pp,0.898219696,0.002438797
1884,1276,-1,np,-0.913223321,0.001529138
1999,1276,1,pp,0.857142857,0.006530017
1670,531,-1,np,-0.928571429,0.000862968
2325,531,-1,np,-0.976190476,3.31E-05
2274,531,-1,np,-0.880952381,0.00385032
2287,531,1,pp,0.896127224,0.00258811
1723,531,1,pp,0.963925385,0.000114214
2168,531,1,pp,0.857142857,0.006530017
1873,531,-1,np,-0.898219696,0.002438797
1888,531,1,pp,0.952380952,0.0002604
2262,531,-1,np,-0.904761905,0.002008276
1676,531,-1,np,-0.928571429,0.000862968
2268,531,-1,np,-0.838338383,0.009323116
2164,531,1,pp,0.857142857,0.006530017
1907,531,-1,np,-0.886243434,0.003373343
1998,402,-1,np,-0.857142857,0.006530017
1965,402,-1,np,-0.880952381,0.00385032
2285,451,-1,np,-0.874267171,0.004512386
2323,451,-1,np,-0.857142857,0.006530017
2013,451,-1,np,-0.886243434,0.003373343
2112,451,-1,np,-0.928571429,0.000862968
2018,451,1,pp,0.838338383,0.009323116
2293,451,-1,np,-0.850314646,0.007471415
1968,451,1,pp,0.857142857,0.006530017
1957,451,-1,np,-0.857142857,0.006530017
2064,451,-1,np,-0.862290909,0.005872991
1918,451,1,pp,0.904761905,0.002008276
2314,1145,-1,np,-0.98802352,4.26E-06
2179,1145,-1,np,-0.970077272,6.55E-05
2016,1145,-1,np,-0.922172222,0.001110817
2169,1145,-1,np,-0.896127224,0.00258811
2239,1145,-1,np,-0.891630982,0.002928681
1995,1145,-1,np,-0.928571429,0.000862968
1998,1145,-1,np,-0.857142857,0.006530017
2332,1145,-1,np,-0.934148484,0.000679106
2217,1145,-1,np,-0.857142857,0.006530017
1884,1145,1,pp,0.862488692,0.005848633
1979,1145,-1,np,-0.850314646,0.007471415
2319,1145,1,pp,0.862290909,0.005872991
2179,1378,-1,np,-0.886243434,0.003373343
2296,1378,1,pp,0.838338383,0.009323116
1760,1378,1,pp,0.843434712,0.008503234
2328,1378,1,pp,0.862290909,0.005872991
1990,1378,1,pp,0.904761905,0.002008276
1781,1378,1,pp,0.880952381,0.00385032
2109,1378,1,pp,0.898219696,0.002438797
2304,1378,-1,np,-0.850314646,0.007471415
1653,1378,-1,np,-0.838338383,0.009323116
2332,1378,-1,np,-0.862290909,0.005872991
2319,1378,1,pp,0.874267171,0.004512386
1878,1024,-1,np,-0.915729116,0.001403174
1745,1024,-1,np,-0.922172222,0.001110817
1965,1024,-1,np,-0.880952381,0.00385032
1878,886,-1,np,-0.891630982,0.002928681
1885,886,-1,np,-0.850314646,0.007471415
2034,886,1,pp,0.850314646,0.007471415
1851,886,-1,np,-0.838338383,0.009323116
2207,886,1,pp,0.850314646,0.007471415
2295,886,-1,np,-0.857142857,0.006530017
2301,886,-1,np,-0.95810101,0.000178157
2314,1180,-1,np,-0.843434712,0.008503234
1742,1180,-1,np,-0.904761905,0.002008276
1670,1180,-1,np,-0.904761905,0.002008276
1933,1180,-1,np,-0.879581914,0.003980559
2272,1180,-1,np,-0.857142857,0.006530017
2169,1180,-1,np,-0.896127224,0.00258811
2243,1180,1,pp,0.857142857,0.006530017
1656,1180,-1,np,-0.857142857,0.006530017
2004,1180,-1,np,-0.862290909,0.005872991
1989,1180,-1,np,-0.857142857,0.006530017
2217,1180,-1,np,-0.976190476,3.31E-05
2282,1180,1,pp,0.853912564,0.006965288
2037,1180,-1,np,-0.874267171,0.004512386
2325,386,-1,np,-0.904761905,0.002008276
1827,386,-1,np,-0.862290909,0.005872991
2287,386,1,pp,0.847024363,0.007954271
1723,386,1,pp,0.927778183,0.000891495
2229,386,1,pp,0.891630982,0.002928681
1992,386,1,pp,0.85548378,0.00675133
2262,386,-1,np,-0.880952381,0.00385032
1676,386,-1,np,-0.904761905,0.002008276
2268,386,-1,np,-0.934148484,0.000679106
1791,386,-1,np,-0.857142857,0.006530017
2173,386,-1,np,-0.904761905,0.002008276
2219,386,1,pp,0.904761905,0.002008276
1717,1558,-1,np,-0.879581914,0.003980559
2138,1558,-1,np,-0.880952381,0.00385032
1642,1558,1,pp,0.850314646,0.007471415
2154,1558,1,pp,0.857142857,0.006530017
2055,1558,-1,np,-0.878310066,0.004103934
2027,130,-1,np,-0.909241209,0.001744075
1988,130,-1,np,-0.850314646,0.007471415
1904,130,1,pp,0.952380952,0.0002604
1695,244,1,pp,0.928571429,0.000862968
1742,244,1,pp,0.880952381,0.00385032
2143,244,1,pp,0.857142857,0.006530017
1906,244,1,pp,0.927105069,0.00091618
1933,244,1,pp,0.879581914,0.003980559
1950,244,-1,np,-0.904761905,0.002008276
1952,244,-1,np,-0.838338383,0.009323116
2029,244,1,pp,0.970077272,6.55E-05
1985,244,-1,np,-0.886243434,0.003373343
1997,244,1,pp,0.850314646,0.007471415
2160,244,1,pp,0.857142857,0.006530017
1989,244,1,pp,0.880952381,0.00385032
2149,244,1,pp,0.904761905,0.002008276
1971,244,1,pp,0.857142857,0.006530017
1822,244,1,pp,0.934148484,0.000679106
2015,244,1,pp,0.934148484,0.000679106
1787,244,1,pp,0.886243434,0.003373343
2267,244,1,pp,0.878310066,0.004103934
1756,244,-1,np,-0.904761905,0.002008276
1940,1050,-1,np,-0.857142857,0.006530017
2318,1050,1,pp,0.898219696,0.002438797
2034,1050,1,pp,0.850314646,0.007471415
2207,1050,1,pp,0.934148484,0.000679106
2171,1050,1,pp,0.878310066,0.004103934
2314,926,1,pp,0.939827251,0.000520392
2179,926,1,pp,0.874267171,0.004512386
2169,926,1,pp,0.969781517,6.74E-05
2239,926,1,pp,0.891630982,0.002928681
1995,926,1,pp,0.904761905,0.002008276
2332,926,1,pp,0.874267171,0.004512386
2217,926,1,pp,0.880952381,0.00385032
2037,926,1,pp,0.850314646,0.007471415
1979,926,1,pp,0.886243434,0.003373343
2133,926,-1,np,-0.878310066,0.004103934
1681,139,1,pp,0.857142857,0.006530017
2089,139,1,pp,0.857142857,0.006530017
1866,139,-1,np,-0.850314646,0.007471415
2071,139,-1,np,-0.898219696,0.002438797
2153,139,1,pp,0.904761905,0.002008276
2178,139,-1,np,-0.850314646,0.007471415
1972,139,1,pp,0.95810101,0.000178157
1923,139,1,pp,0.928571429,0.000862968
2072,1376,-1,np,-0.850314646,0.007471415
1940,1376,-1,np,-0.857142857,0.006530017
1764,1376,-1,np,-0.853912564,0.006965288
2130,1376,-1,np,-0.874267171,0.004512386
1751,1376,-1,np,-0.934148484,0.000679106
2097,1376,-1,np,-0.867532847,0.005249136
2046,1376,-1,np,-0.880952381,0.00385032
1846,1144,1,pp,0.927778183,0.000891495
2337,1144,1,pp,0.838338383,0.009323116
2293,1144,1,pp,0.886243434,0.003373343
1712,1144,-1,np,-0.862290909,0.005872991
1854,1144,-1,np,-0.946124747,0.000375312
2003,1144,1,pp,0.880952381,0.00385032
2300,1144,-1,np,-0.862290909,0.005872991
1936,512,1,pp,0.874267171,0.004512386
2073,512,1,pp,0.850314646,0.007471415
2305,512,1,pp,0.867532847,0.005249136
1962,512,-1,np,-0.857142857,0.006530017
2129,109,-1,np,-0.867532847,0.005249136
2102,109,1,pp,0.850314646,0.007471415
2182,109,-1,np,-0.922172222,0.001110817
2116,109,-1,np,-0.910195959,0.001690861
2105,79,1,pp,0.915729116,0.001403174
2034,79,1,pp,0.862290909,0.005872991
2020,79,1,pp,0.904761905,0.002008276
1790,79,1,pp,0.880952381,0.00385032
2114,762,-1,np,-0.874267171,0.004512386
1741,585,-1,np,-0.879581914,0.003980559
2305,585,-1,np,-0.867532847,0.005249136
2012,585,-1,np,-0.857142857,0.006530017
1856,585,1,pp,0.922172222,0.001110817
2109,585,-1,np,-0.838338383,0.009323116
1862,585,1,pp,0.876095805,0.00432455
2085,585,1,pp,0.904761905,0.002008276
2314,997,1,pp,0.879581914,0.003980559
2179,997,1,pp,0.874267171,0.004512386
1983,997,1,pp,0.850314646,0.007471415
2328,997,-1,np,-0.934148484,0.000679106
2138,997,-1,np,-0.928571429,0.000862968
2169,997,1,pp,0.847024363,0.007954271
1690,997,-1,np,-0.843434712,0.008503234
2261,997,1,pp,0.880952381,0.00385032
1995,997,1,pp,0.857142857,0.006530017
2109,997,-1,np,-0.850314646,0.007471415
2304,997,1,pp,0.874267171,0.004512386
2332,997,1,pp,0.910195959,0.001690861
2056,997,1,pp,0.904761905,0.002008276
2085,997,1,pp,0.857142857,0.006530017
1755,997,1,pp,0.857142857,0.006530017
1994,997,-1,np,-0.847024363,0.007954271
2272,898,-1,np,-0.857142857,0.006530017
2016,898,-1,np,-0.922172222,0.001110817
1998,898,-1,np,-0.904761905,0.002008276
2217,898,-1,np,-0.880952381,0.00385032
2314,561,1,pp,0.879581914,0.003980559
1906,561,1,pp,0.878310066,0.004103934
1933,561,1,pp,0.85548378,0.00675133
2272,561,1,pp,0.904761905,0.002008276
2169,561,1,pp,0.896127224,0.00258811
2024,561,1,pp,0.886243434,0.003373343
1985,561,-1,np,-0.850314646,0.007471415
2239,561,1,pp,0.939827251,0.000520392
1995,561,1,pp,0.857142857,0.006530017
2062,561,1,pp,0.850314646,0.007471415
2004,561,1,pp,0.850314646,0.007471415
