Source,Target,Label,inter,cor,p
181,119,-1,np,-0.880952381,0.00385032
181,7,-1,np,-0.857142857,0.006530017
176,160,1,pp,0.862290909,0.005872991
186,160,1,pp,0.898219696,0.002438797
182,77,-1,np,-0.857142857,0.006530017
186,53,-1,np,-0.850314646,0.007471415
180,132,-1,np,-0.834748647,0.009929687
186,15,1,pp,0.910195959,0.001690861
184,76,-1,np,-0.904761905,0.002008276
177,112,1,pp,0.904761905,0.002008276
178,113,1,pp,0.850314646,0.007471415
181,11,-1,np,-0.904761905,0.002008276
186,30,1,pp,0.922172222,0.001110817
185,129,1,pp,0.857142857,0.006530017
176,118,1,pp,0.922172222,0.001110817
182,136,1,pp,0.880952381,0.00385032
177,116,-1,np,-0.904761905,0.002008276
186,137,1,pp,0.850314646,0.007471415
179,84,1,pp,0.857142857,0.006530017
185,84,-1,np,-0.857142857,0.006530017
188,163,-1,np,-0.857142857,0.006530017
178,95,-1,np,-0.874267171,0.004512386
183,103,-1,np,-0.898219696,0.002438797
182,134,-1,np,-0.880952381,0.00385032
183,109,1,pp,0.850314646,0.007471415
179,85,1,pp,0.928571429,0.000862968
185,85,-1,np,-0.928571429,0.000862968
