Source,Target,Label,inter,cor,p
732,388,-1,np,-0.976190476,3.31E-05
722,469,1,pp,0.933487642,0.000699402
750,262,-1,np,-0.880952381,0.00385032
732,380,1,pp,0.904761905,0.002008276
756,380,-1,np,-0.879581914,0.003980559
753,265,1,pp,0.963925385,0.000114214
721,481,1,pp,0.927105069,0.00091618
737,103,1,pp,0.862290909,0.005872991
745,407,1,pp,0.880952381,0.00385032
745,36,1,pp,0.857142857,0.006530017
741,148,1,pp,0.85548378,0.00675133
713,114,-1,np,-0.910195959,0.001690861
746,114,-1,np,-0.847024363,0.007954271
732,439,1,pp,0.880952381,0.00385032
722,439,-1,np,-0.860748345,0.006065193
714,542,1,pp,0.928571429,0.000862968
738,676,-1,np,-0.834748647,0.009929687
728,208,1,pp,0.880952381,0.00385032
756,208,-1,np,-0.891630982,0.002928681
749,235,1,pp,0.904761905,0.002008276
748,664,1,pp,0.843434712,0.008503234
732,559,-1,np,-0.857142857,0.006530017
756,559,1,pp,0.951876318,0.000268663
745,559,-1,np,-0.904761905,0.002008276
730,651,-1,np,-0.904761905,0.002008276
755,651,-1,np,-0.857142857,0.006530017
749,651,-1,np,-0.928571429,0.000862968
745,651,-1,np,-0.880952381,0.00385032
744,651,-1,np,-0.857142857,0.006530017
750,522,-1,np,-0.880952381,0.00385032
756,522,-1,np,-0.85548378,0.00675133
752,59,1,pp,0.855605819,0.00673489
721,492,1,pp,0.902707567,0.002137647
715,492,-1,np,-0.857142857,0.006530017
713,390,-1,np,-0.838338383,0.009323116
750,390,-1,np,-0.904761905,0.002008276
750,371,-1,np,-0.857142857,0.006530017
756,371,-1,np,-0.903680049,0.002075752
752,490,1,pp,0.868376055,0.005152949
730,41,-1,np,-0.904761905,0.002008276
728,41,-1,np,-0.880952381,0.00385032
755,41,-1,np,-0.976190476,3.31E-05
745,41,-1,np,-0.952380952,0.0002604
721,25,-1,np,-0.878310066,0.004103934
736,25,1,pp,0.857142857,0.006530017
728,264,1,pp,0.880952381,0.00385032
756,264,-1,np,-0.891630982,0.002928681
728,161,1,pp,0.928571429,0.000862968
755,161,1,pp,0.904761905,0.002008276
745,161,1,pp,0.880952381,0.00385032
717,71,1,pp,0.880952381,0.00385032
734,71,1,pp,0.880952381,0.00385032
719,216,-1,np,-0.850314646,0.007471415
721,302,-1,np,-0.927105069,0.00091618
750,169,-1,np,-0.880952381,0.00385032
712,18,-1,np,-0.838338383,0.009323116
732,553,-1,np,-0.904761905,0.002008276
732,282,-1,np,-0.928571429,0.000862968
756,282,1,pp,0.879581914,0.003980559
726,152,-1,np,-0.834748647,0.009929687
714,152,-1,np,-0.904761905,0.002008276
730,479,1,pp,0.880952381,0.00385032
728,479,1,pp,0.928571429,0.000862968
755,479,1,pp,0.952380952,0.0002604
745,479,1,pp,0.976190476,3.31E-05
731,479,1,pp,0.857142857,0.006530017
750,144,-1,np,-0.880952381,0.00385032
756,144,-1,np,-0.867532847,0.005249136
756,589,1,pp,0.963925385,0.000114214
732,325,-1,np,-0.904761905,0.002008276
732,501,-1,np,-0.904761905,0.002008276
756,501,1,pp,0.891630982,0.002928681
