Source,Target,Label,inter,cor,p
1941,166,1,pp,0.874267171,0.004512386
1911,166,1,pp,0.898219696,0.002438797
1711,166,1,pp,0.904761905,0.002008276
2221,166,1,pp,0.867532847,0.005249136
2096,166,1,pp,0.857142857,0.006530017
2265,166,1,pp,0.848625129,0.007716947
1710,166,1,pp,0.838338383,0.009323116
2090,166,1,pp,0.850314646,0.007471415
1752,166,1,pp,0.902707567,0.002137647
2058,166,1,pp,0.880952381,0.00385032
1887,166,1,pp,0.880952381,0.00385032
2151,166,-1,np,-0.904761905,0.002008276
1911,1406,1,pp,0.994029797,5.30E-07
1666,1406,1,pp,0.853912564,0.006965288
1953,1406,1,pp,0.880952381,0.00385032
1917,1406,-1,np,-0.880952381,0.00385032
1790,1406,-1,np,-0.862290909,0.005872991
1654,1406,-1,np,-0.836501913,0.009630399
2313,1406,1,pp,0.857142857,0.006530017
2090,1406,1,pp,0.898219696,0.002438797
2058,1406,1,pp,0.952380952,0.0002604
1887,1406,1,pp,0.976190476,3.31E-05
1911,326,1,pp,0.922172222,0.001110817
2221,326,1,pp,0.867532847,0.005249136
1686,326,-1,np,-0.879581914,0.003980559
1666,326,1,pp,0.853912564,0.006965288
1834,326,1,pp,0.891630982,0.002928681
2313,326,1,pp,0.857142857,0.006530017
1651,326,1,pp,0.838338383,0.009323116
2058,326,1,pp,0.857142857,0.006530017
1905,326,1,pp,0.850314646,0.007471415
1887,326,1,pp,0.904761905,0.002008276
2297,1136,-1,np,-0.898219696,0.002438797
2300,1136,-1,np,-0.898219696,0.002438797
1941,556,1,pp,0.838338383,0.009323116
1911,556,1,pp,0.874267171,0.004512386
1711,556,1,pp,0.904761905,0.002008276
2221,556,1,pp,0.903680049,0.002075752
1747,556,1,pp,0.862290909,0.005872991
1686,556,-1,np,-0.843434712,0.008503234
1834,556,1,pp,0.85548378,0.00675133
2265,556,1,pp,0.884994777,0.003482252
1905,556,1,pp,0.850314646,0.007471415
1887,556,1,pp,0.857142857,0.006530017
2047,1072,1,pp,0.880952381,0.00385032
1981,1072,1,pp,0.886243434,0.003373343
2074,1072,1,pp,0.862290909,0.005872991
1900,1072,1,pp,0.902707567,0.002137647
1817,1072,-1,np,-0.903680049,0.002075752
2071,1072,-1,np,-0.843434712,0.008503234
2250,1072,-1,np,-0.898219696,0.002438797
2117,1072,-1,np,-0.862290909,0.005872991
1920,1072,1,pp,0.898219696,0.002438797
2252,1072,1,pp,0.898219696,0.002438797
1998,1072,1,pp,0.850314646,0.007471415
2082,1072,1,pp,0.880952381,0.00385032
1802,1072,1,pp,0.904761905,0.002008276
1711,545,1,pp,0.904761905,0.002008276
2221,545,1,pp,0.843434712,0.008503234
2096,545,1,pp,0.904761905,0.002008276
2265,545,1,pp,0.933487642,0.000699402
1670,545,1,pp,0.904761905,0.002008276
1905,545,1,pp,0.95810101,0.000178157
1805,545,-1,np,-0.880952381,0.00385032
2126,545,-1,np,-0.857142857,0.006530017
1731,545,1,pp,0.857142857,0.006530017
2020,1566,-1,np,-0.850314646,0.007471415
2150,1566,1,pp,0.838338383,0.009323116
2214,1566,1,pp,0.878310066,0.004103934
2155,1566,1,pp,0.853912564,0.006965288
2252,1566,1,pp,0.838338383,0.009323116
1889,1566,-1,np,-0.880952381,0.00385032
2261,1242,1,pp,0.857142857,0.006530017
2074,1242,1,pp,0.898219696,0.002438797
1817,1242,-1,np,-0.843434712,0.008503234
2276,1242,1,pp,0.850314646,0.007471415
2017,1242,1,pp,0.970077272,6.55E-05
1776,1242,1,pp,0.928571429,0.000862968
2202,1242,1,pp,0.898219696,0.002438797
1919,374,-1,np,-0.898219696,0.002438797
1826,374,-1,np,-0.95810101,0.000178157
2241,374,1,pp,0.850314646,0.007471415
1778,374,-1,np,-0.98802352,4.26E-06
2207,374,1,pp,0.880952381,0.00385032
1658,374,1,pp,0.857142857,0.006530017
2343,374,1,pp,0.843434712,0.008503234
2190,374,1,pp,0.963925385,0.000114214
1801,374,-1,np,-0.970077272,6.55E-05
2319,374,1,pp,0.95810101,0.000178157
1815,374,-1,np,-0.874267171,0.004512386
1919,1590,-1,np,-0.838338383,0.009323116
1826,1590,-1,np,-0.898219696,0.002438797
1778,1590,-1,np,-0.963925385,0.000114214
2190,1590,1,pp,0.939827251,0.000520392
1801,1590,-1,np,-0.946124747,0.000375312
2319,1590,1,pp,0.934148484,0.000679106
1684,81,1,pp,0.853912564,0.006965288
1911,81,1,pp,0.874267171,0.004512386
1711,81,1,pp,0.857142857,0.006530017
2221,81,1,pp,0.867532847,0.005249136
1747,81,1,pp,0.838338383,0.009323116
1834,81,1,pp,0.85548378,0.00675133
2265,81,1,pp,0.836501913,0.009630399
2328,81,-1,np,-0.864790869,0.005569863
1941,392,1,pp,0.874267171,0.004512386
1911,392,1,pp,0.922172222,0.001110817
1711,392,1,pp,0.928571429,0.000862968
2221,392,1,pp,0.903680049,0.002075752
2265,392,1,pp,0.884994777,0.003482252
1752,392,1,pp,0.853912564,0.006965288
2058,392,1,pp,0.857142857,0.006530017
1887,392,1,pp,0.904761905,0.002008276
2151,392,-1,np,-0.857142857,0.006530017
1941,507,1,pp,0.838338383,0.009323116
1911,507,1,pp,0.874267171,0.004512386
1711,507,1,pp,0.904761905,0.002008276
2221,507,1,pp,0.903680049,0.002075752
1747,507,1,pp,0.862290909,0.005872991
1686,507,-1,np,-0.843434712,0.008503234
1834,507,1,pp,0.85548378,0.00675133
2265,507,1,pp,0.884994777,0.003482252
1905,507,1,pp,0.850314646,0.007471415
1887,507,1,pp,0.857142857,0.006530017
2141,1056,-1,np,-0.871575794,0.004798257
1911,1056,1,pp,0.874267171,0.004512386
1790,1056,-1,np,-0.838338383,0.009323116
1726,1056,1,pp,0.857142857,0.006530017
1947,1056,1,pp,0.857142857,0.006530017
2314,1511,-1,np,-0.879581914,0.003980559
1772,1511,1,pp,0.951502571,0.000274893
1993,1511,1,pp,0.857142857,0.006530017
2176,1511,-1,np,-0.928571429,0.000862968
2158,1511,-1,np,-0.898219696,0.002438797
2225,1511,1,pp,0.848625129,0.007716947
1965,1511,1,pp,0.857142857,0.006530017
2059,1511,1,pp,0.838338383,0.009323116
1766,1511,-1,np,-0.922172222,0.001110817
2134,1511,-1,np,-0.857142857,0.006530017
1686,76,1,pp,0.891630982,0.002928681
1654,76,1,pp,0.848625129,0.007716947
1871,76,-1,np,-0.862290909,0.005872991
2313,76,-1,np,-0.928571429,0.000862968
1651,76,-1,np,-0.934148484,0.000679106
1872,333,1,pp,0.857142857,0.006530017
1950,333,1,pp,0.857142857,0.006530017
1754,333,1,pp,0.952380952,0.0002604
2236,333,-1,np,-0.922172222,0.001110817
1716,333,1,pp,0.904761905,0.002008276
1658,333,1,pp,0.880952381,0.00385032
1651,333,-1,np,-0.874267171,0.004512386
1671,333,-1,np,-0.853912564,0.006965288
1731,333,-1,np,-0.880952381,0.00385032
1872,872,1,pp,0.904761905,0.002008276
1746,872,-1,np,-0.867532847,0.005249136
1954,872,1,pp,0.845594325,0.008170172
1686,872,1,pp,0.915729116,0.001403174
1834,872,-1,np,-0.879581914,0.003980559
1651,872,-1,np,-0.886243434,0.003373343
2040,872,1,pp,0.867532847,0.005249136
2331,990,-1,np,-0.871575794,0.004798257
1888,990,-1,np,-0.862290909,0.005872991
1889,990,-1,np,-0.857142857,0.006530017
2064,152,-1,np,-0.838338383,0.009323116
2279,152,-1,np,-0.963925385,0.000114214
1786,152,1,pp,0.880952381,0.00385032
1693,152,1,pp,0.886243434,0.003373343
2065,152,-1,np,-0.862290909,0.005872991
2225,152,-1,np,-0.836501913,0.009630399
1969,152,-1,np,-0.880952381,0.00385032
2059,152,-1,np,-0.838338383,0.009323116
1755,152,-1,np,-0.879581914,0.003980559
1995,775,1,pp,0.857142857,0.006530017
2270,775,1,pp,0.879581914,0.003980559
1930,775,-1,np,-0.880952381,0.00385032
1994,775,-1,np,-0.838338383,0.009323116
2332,775,1,pp,0.838338383,0.009323116
1885,775,1,pp,0.952380952,0.0002604
2150,775,-1,np,-0.838338383,0.009323116
1791,775,-1,np,-0.857142857,0.006530017
2078,775,-1,np,-0.857142857,0.006530017
2290,775,-1,np,-0.850314646,0.007471415
1680,775,-1,np,-0.850314646,0.007471415
1656,775,-1,np,-0.902707567,0.002137647
2147,775,1,pp,0.886243434,0.003373343
2026,775,1,pp,0.904761905,0.002008276
1906,775,1,pp,0.98802352,4.26E-06
1856,775,1,pp,0.946124747,0.000375312
1800,775,1,pp,0.904761905,0.002008276
1740,775,1,pp,0.922172222,0.001110817
1874,775,1,pp,0.904761905,0.002008276
2203,775,1,pp,0.904761905,0.002008276
1755,775,-1,np,-0.843434712,0.008503234
1876,1134,-1,np,-0.891630982,0.002928681
1696,1134,-1,np,-0.95810101,0.000178157
1911,1134,-1,np,-0.850314646,0.007471415
1953,1134,-1,np,-0.928571429,0.000862968
1846,1134,1,pp,0.850314646,0.007471415
2012,1134,1,pp,0.857142857,0.006530017
2084,1134,-1,np,-0.904761905,0.002008276
2090,1134,-1,np,-0.910195959,0.001690861
1992,1134,-1,np,-0.928571429,0.000862968
1703,1134,-1,np,-0.838338383,0.009323116
1887,1134,-1,np,-0.928571429,0.000862968
1991,1567,1,pp,0.934148484,0.000679106
2057,1567,-1,np,-0.898219696,0.002438797
2252,1567,-1,np,-0.838338383,0.009323116
1741,1567,1,pp,0.903680049,0.002075752
1835,134,-1,np,-0.862290909,0.005872991
2152,134,-1,np,-0.898219696,0.002438797
2133,134,-1,np,-0.970077272,6.55E-05
2237,134,1,pp,0.862488692,0.005848633
1903,134,1,pp,0.857142857,0.006530017
1969,134,1,pp,0.857142857,0.006530017
1859,668,1,pp,0.857142857,0.006530017
2116,668,1,pp,0.843434712,0.008503234
1649,668,-1,np,-0.857142857,0.006530017
2318,668,-1,np,-0.880952381,0.00385032
1725,668,-1,np,-0.934148484,0.000679106
2011,668,-1,np,-0.862290909,0.005872991
1851,996,1,pp,0.886243434,0.003373343
1782,996,-1,np,-0.836501913,0.009630399
1872,1529,1,pp,0.880952381,0.00385032
1746,1529,-1,np,-0.879581914,0.003980559
1686,1529,1,pp,0.891630982,0.002928681
1834,1529,-1,np,-0.85548378,0.00675133
2313,1529,-1,np,-0.857142857,0.006530017
1651,1529,-1,np,-0.898219696,0.002438797
2040,1529,1,pp,0.915729116,0.001403174
2332,1005,-1,np,-0.850314646,0.007471415
1791,1005,1,pp,0.880952381,0.00385032
2078,1005,1,pp,0.880952381,0.00385032
2290,1005,1,pp,0.886243434,0.003373343
1656,1005,1,pp,0.878310066,0.004103934
1906,1005,-1,np,-0.915729116,0.001403174
1856,1005,-1,np,-0.898219696,0.002438797
1740,1005,-1,np,-0.862290909,0.005872991
1693,1005,-1,np,-0.850314646,0.007471415
1755,1005,1,pp,0.879581914,0.003980559
1858,821,1,pp,0.928571429,0.000862968
1835,821,1,pp,0.970077272,6.55E-05
2133,821,1,pp,0.898219696,0.002438797
2145,821,1,pp,0.952380952,0.0002604
2237,821,-1,np,-0.913223321,0.001529138
1903,821,-1,np,-0.904761905,0.002008276
1830,821,-1,np,-0.843434712,0.008503234
1928,1330,-1,np,-0.850314646,0.007471415
2340,1330,1,pp,0.952380952,0.0002604
2294,1050,-1,np,-0.857142857,0.006530017
1945,1050,1,pp,0.857142857,0.006530017
2284,1050,1,pp,0.904761905,0.002008276
1931,1050,1,pp,0.879581914,0.003980559
2267,1050,-1,np,-0.879581914,0.003980559
1979,1050,1,pp,0.838338383,0.009323116
1733,1050,1,pp,0.867532847,0.005249136
2246,1632,1,pp,0.857142857,0.006530017
1944,1632,-1,np,-0.857142857,0.006530017
1783,1632,1,pp,0.834748647,0.009929687
2270,695,1,pp,0.85548378,0.00675133
1994,695,-1,np,-0.850314646,0.007471415
1664,695,-1,np,-0.880952381,0.00385032
2302,695,1,pp,0.850314646,0.007471415
2112,695,-1,np,-0.874267171,0.004512386
2147,695,1,pp,0.838338383,0.009323116
2026,695,1,pp,0.952380952,0.0002604
1906,695,1,pp,0.85548378,0.00675133
1856,695,1,pp,0.886243434,0.003373343
1800,695,1,pp,0.880952381,0.00385032
1661,695,1,pp,0.857142857,0.006530017
1875,695,-1,np,-0.904761905,0.002008276
2044,695,-1,np,-0.880952381,0.00385032
2049,695,-1,np,-0.922172222,0.001110817
2253,560,1,pp,0.934148484,0.000679106
2160,560,-1,np,-0.880952381,0.00385032
2020,560,1,pp,0.850314646,0.007471415
2150,560,-1,np,-0.874267171,0.004512386
2214,560,-1,np,-0.853912564,0.006965288
2110,560,-1,np,-0.922172222,0.001110817
1899,560,-1,np,-0.914207491,0.001478823
2039,560,1,pp,0.95810101,0.000178157
1797,560,1,pp,0.896127224,0.00258811
2234,560,-1,np,-0.933487642,0.000699402
2135,560,1,pp,0.862290909,0.005872991
2222,560,-1,np,-0.862290909,0.005872991
2253,748,1,pp,0.994029797,5.30E-07
1759,748,1,pp,0.862290909,0.005872991
1885,748,1,pp,0.857142857,0.006530017
2110,748,-1,np,-0.838338383,0.009323116
2021,748,1,pp,0.902707567,0.002137647
1883,748,1,pp,0.857142857,0.006530017
1680,748,-1,np,-0.862290909,0.005872991
2004,748,-1,np,-0.850314646,0.007471415
1709,748,1,pp,0.928571429,0.000862968
1797,748,1,pp,0.945230086,0.000394052
1740,748,1,pp,0.862290909,0.005872991
2234,748,-1,np,-0.945610858,0.000386003
1879,748,-1,np,-0.891630982,0.002928681
2052,748,1,pp,0.904761905,0.002008276
1812,748,-1,np,-0.857142857,0.006530017
1749,748,-1,np,-0.904761905,0.002008276
1980,748,-1,np,-0.904761905,0.002008276
1799,748,-1,np,-0.857142857,0.006530017
2223,1448,-1,np,-0.857142857,0.006530017
2026,1448,-1,np,-0.904761905,0.002008276
1661,1448,-1,np,-0.904761905,0.002008276
2183,803,-1,np,-0.904761905,0.002008276
2020,803,1,pp,0.850314646,0.007471415
2150,803,-1,np,-0.922172222,0.001110817
2214,803,-1,np,-0.902707567,0.002137647
1656,803,-1,np,-0.902707567,0.002137647
1797,803,1,pp,0.871575794,0.004798257
2222,803,-1,np,-0.898219696,0.002438797
1930,1038,-1,np,-0.904761905,0.002008276
2277,1038,-1,np,-0.857142857,0.006530017
2116,1038,1,pp,0.879581914,0.003980559
2149,1038,-1,np,-0.891630982,0.002928681
1680,1038,-1,np,-0.934148484,0.000679106
2137,1038,1,pp,0.880952381,0.00385032
1743,1038,1,pp,0.886243434,0.003373343
1800,1038,1,pp,0.880952381,0.00385032
2247,1038,-1,np,-0.910195959,0.001690861
2318,1038,-1,np,-0.880952381,0.00385032
1725,1038,-1,np,-0.898219696,0.002438797
2011,1038,-1,np,-0.934148484,0.000679106
2044,1038,-1,np,-0.857142857,0.006530017
1957,1038,-1,np,-0.904761905,0.002008276
2254,1038,-1,np,-0.867532847,0.005249136
2033,1038,-1,np,-0.951502571,0.000274893
1848,845,1,pp,0.836501913,0.009630399
1669,845,-1,np,-0.874267171,0.004512386
1782,845,-1,np,-0.897117993,0.002516695
2336,791,1,pp,0.952380952,0.0002604
2297,791,-1,np,-0.850314646,0.007471415
1747,791,-1,np,-0.850314646,0.007471415
2133,791,-1,np,-0.850314646,0.007471415
2145,791,-1,np,-0.904761905,0.002008276
2345,791,1,pp,0.875172349,0.004418764
2237,791,1,pp,0.862488692,0.005848633
1942,791,1,pp,0.838338383,0.009323116
1878,791,1,pp,0.838338383,0.009323116
1780,791,1,pp,0.871575794,0.004798257
1830,791,1,pp,0.843434712,0.008503234
2083,1578,1,pp,0.880952381,0.00385032
2275,1578,1,pp,0.850314646,0.007471415
1686,1578,-1,np,-0.843434712,0.008503234
1857,1578,1,pp,0.850314646,0.007471415
1834,1578,1,pp,0.915729116,0.001403174
1710,1578,1,pp,0.874267171,0.004512386
1882,1578,1,pp,0.913223321,0.001529138
2328,1578,-1,np,-0.914207491,0.001478823
2087,1578,-1,np,-0.857142857,0.006530017
1959,1271,1,pp,0.834748647,0.009929687
1678,1271,-1,np,-0.838338383,0.009323116
1819,1271,1,pp,0.879581914,0.003980559
1793,1271,-1,np,-0.898219696,0.002438797
2064,1271,-1,np,-0.994029797,5.30E-07
1741,1271,1,pp,0.867532847,0.005249136
1781,1271,1,pp,0.922172222,0.001110817
1829,251,-1,np,-0.857142857,0.006530017
2241,251,-1,np,-0.874267171,0.004512386
2145,251,1,pp,0.904761905,0.002008276
2209,251,-1,np,-0.898219696,0.002438797
2237,251,-1,np,-0.875172349,0.004418764
2288,251,1,pp,0.867532847,0.005249136
1911,497,-1,np,-0.970077272,6.55E-05
1917,497,1,pp,0.928571429,0.000862968
1790,497,1,pp,0.898219696,0.002438797
1654,497,1,pp,0.872871561,0.004659215
2313,497,-1,np,-0.904761905,0.002008276
2090,497,-1,np,-0.850314646,0.007471415
1651,497,-1,np,-0.838338383,0.009323116
2058,497,-1,np,-0.904761905,0.002008276
2097,497,-1,np,-0.857142857,0.006530017
1887,497,-1,np,-0.952380952,0.0002604
1945,694,1,pp,0.904761905,0.002008276
2118,694,1,pp,0.910195959,0.001690861
2310,694,-1,np,-0.946124747,0.000375312
1983,694,-1,np,-0.927105069,0.00091618
1832,694,-1,np,-0.970077272,6.55E-05
2083,729,1,pp,0.857142857,0.006530017
2275,729,1,pp,0.862290909,0.005872991
1686,729,-1,np,-0.85548378,0.00675133
1834,729,1,pp,0.915729116,0.001403174
1710,729,1,pp,0.934148484,0.000679106
2274,729,1,pp,0.838338383,0.009323116
1882,729,1,pp,0.849805035,0.007544942
1905,729,1,pp,0.850314646,0.007471415
2160,737,-1,np,-0.880952381,0.00385032
2115,737,-1,np,-0.850314646,0.007471415
2222,737,-1,np,-0.898219696,0.002438797
1888,737,1,pp,0.874267171,0.004512386
1756,1305,1,pp,0.934148484,0.000679106
2239,1305,1,pp,0.928571429,0.000862968
1751,1305,1,pp,0.915729116,0.001403174
1880,932,-1,np,-0.904761905,0.002008276
2004,932,-1,np,-0.838338383,0.009323116
1839,932,-1,np,-0.903680049,0.002075752
2162,932,1,pp,0.904761905,0.002008276
2331,834,-1,np,-0.90840294,0.001791685
2307,834,1,pp,0.849805035,0.007544942
1852,834,1,pp,0.843434712,0.008503234
2270,1146,-1,np,-0.915729116,0.001403174
1885,1146,-1,np,-0.880952381,0.00385032
1692,1146,1,pp,0.95810101,0.000178157
1962,1146,1,pp,0.880952381,0.00385032
1709,1146,-1,np,-0.880952381,0.00385032
1712,1146,-1,np,-0.850314646,0.007471415
2147,1146,-1,np,-0.898219696,0.002438797
2026,1146,-1,np,-0.904761905,0.002008276
1906,1146,-1,np,-0.879581914,0.003980559
1740,1146,-1,np,-0.874267171,0.004512386
1874,1146,-1,np,-0.904761905,0.002008276
2220,1146,-1,np,-0.838338383,0.009323116
1901,1146,1,pp,0.853912564,0.006965288
1884,316,1,pp,0.838338383,0.009323116
2256,316,1,pp,0.946124747,0.000375312
1806,316,1,pp,0.95810101,0.000178157
1872,106,1,pp,0.928571429,0.000862968
1746,106,-1,np,-0.843434712,0.008503234
2293,106,-1,np,-0.843434712,0.008503234
2336,106,1,pp,0.880952381,0.00385032
1747,106,-1,np,-0.874267171,0.004512386
2236,106,-1,np,-0.862290909,0.005872991
1658,106,1,pp,0.880952381,0.00385032
1942,106,1,pp,0.898219696,0.002438797
2320,106,-1,np,-0.843434712,0.008503234
1780,106,1,pp,0.871575794,0.004798257
1784,106,1,pp,0.838338383,0.009323116
2040,106,1,pp,0.843434712,0.008503234
1753,106,-1,np,-0.880952381,0.00385032
2293,1583,1,pp,0.843434712,0.008503234
2191,1583,-1,np,-0.838338383,0.009323116
1765,1583,-1,np,-0.862290909,0.005872991
2111,1583,1,pp,0.928571429,0.000862968
1711,1583,1,pp,0.904761905,0.002008276
2221,1583,1,pp,0.843434712,0.008503234
1747,1583,1,pp,0.946124747,0.000375312
2265,1583,1,pp,0.909241209,0.001744075
2107,1583,1,pp,0.880952381,0.00385032
2231,1583,1,pp,0.85548378,0.00675133
1805,1583,-1,np,-0.880952381,0.00385032
1971,1583,-1,np,-0.952380952,0.0002604
1731,1583,1,pp,0.904761905,0.002008276
2080,927,1,pp,0.850314646,0.007471415
1941,927,1,pp,0.874267171,0.004512386
1911,927,1,pp,0.898219696,0.002438797
1711,927,1,pp,0.904761905,0.002008276
2221,927,1,pp,0.867532847,0.005249136
2096,927,1,pp,0.857142857,0.006530017
2265,927,1,pp,0.848625129,0.007716947
1710,927,1,pp,0.838338383,0.009323116
2090,927,1,pp,0.850314646,0.007471415
1752,927,1,pp,0.902707567,0.002137647
2058,927,1,pp,0.880952381,0.00385032
1887,927,1,pp,0.880952381,0.00385032
2151,927,-1,np,-0.904761905,0.002008276
1841,1416,1,pp,0.880952381,0.00385032
2240,1416,-1,np,-0.898219696,0.002438797
1789,1416,-1,np,-0.938590635,0.000552616
1978,1416,-1,np,-0.880952381,0.00385032
2011,1416,1,pp,0.838338383,0.009323116
2169,1416,1,pp,0.880952381,0.00385032
2315,1416,-1,np,-0.843434712,0.008503234
1840,1416,1,pp,0.951876318,0.000268663
1930,1403,-1,np,-0.880952381,0.00385032
2302,1403,1,pp,0.838338383,0.009323116
1824,1403,1,pp,0.970077272,6.55E-05
1894,1403,-1,np,-0.843434712,0.008503234
1713,1403,-1,np,-0.970077272,6.55E-05
2149,1403,-1,np,-0.867532847,0.005249136
2170,1403,-1,np,-0.857142857,0.006530017
1943,1403,-1,np,-0.904761905,0.002008276
2272,1403,-1,np,-0.898219696,0.002438797
2157,1403,1,pp,0.898219696,0.002438797
2247,1403,-1,np,-0.838338383,0.009323116
1668,1403,-1,np,-0.922172222,0.001110817
2159,1403,-1,np,-0.85548378,0.00675133
1973,1403,-1,np,-0.922172222,0.001110817
2276,1403,-1,np,-0.898219696,0.002438797
1935,1403,-1,np,-0.850314646,0.007471415
2016,1403,-1,np,-0.904761905,0.002008276
2049,1403,-1,np,-0.874267171,0.004512386
2065,1403,-1,np,-0.874267171,0.004512386
2192,1403,-1,np,-0.970077272,6.55E-05
1703,1403,-1,np,-0.838338383,0.009323116
2055,1403,-1,np,-0.898219696,0.002438797
2042,554,1,pp,0.847024363,0.007954271
1793,554,1,pp,0.970077272,6.55E-05
2064,554,1,pp,0.898219696,0.002438797
2279,554,1,pp,0.843434712,0.008503234
2002,641,-1,np,-0.922172222,0.001110817
2334,641,-1,np,-0.880952381,0.00385032
2294,641,-1,np,-0.857142857,0.006530017
2332,641,1,pp,0.934148484,0.000679106
1945,641,1,pp,0.952380952,0.0002604
2118,641,1,pp,0.898219696,0.002438797
2257,641,-1,np,-0.915729116,0.001403174
1769,641,-1,np,-0.922172222,0.001110817
2204,641,1,pp,0.880952381,0.00385032
1963,641,-1,np,-0.838338383,0.009323116
1878,641,-1,np,-0.838338383,0.009323116
1794,641,-1,np,-0.853912564,0.006965288
2086,641,-1,np,-0.928571429,0.000862968
1733,641,1,pp,0.915729116,0.001403174
1994,445,-1,np,-0.910195959,0.001690861
2260,445,1,pp,0.836501913,0.009630399
2146,445,1,pp,0.850314646,0.007471415
1687,445,1,pp,0.883851509,0.003583935
1779,445,1,pp,0.975900073,3.44E-05
2112,445,-1,np,-0.934148484,0.000679106
1720,445,1,pp,0.862290909,0.005872991
2174,445,1,pp,0.874267171,0.004512386
2105,445,1,pp,0.928571429,0.000862968
2153,445,1,pp,0.927778183,0.000891495
1956,445,-1,np,-0.952380952,0.0002604
1875,445,-1,np,-0.880952381,0.00385032
2295,445,-1,np,-0.915729116,0.001403174
1921,445,1,pp,0.969781517,6.74E-05
1901,445,-1,np,-0.853912564,0.006965288
2151,445,-1,np,-0.880952381,0.00385032
2132,806,-1,np,-0.928571429,0.000862968
1930,806,-1,np,-0.904761905,0.002008276
2002,806,-1,np,-0.850314646,0.007471415
1994,806,-1,np,-0.898219696,0.002438797
1664,806,-1,np,-0.952380952,0.0002604
2260,806,1,pp,0.836501913,0.009630399
1885,806,1,pp,0.904761905,0.002008276
1680,806,-1,np,-0.934148484,0.000679106
2023,806,1,pp,0.951876318,0.000268663
2137,806,1,pp,0.880952381,0.00385032
1743,806,1,pp,0.862290909,0.005872991
2026,806,1,pp,0.857142857,0.006530017
1906,806,1,pp,0.903680049,0.002075752
1856,806,1,pp,0.898219696,0.002438797
1800,806,1,pp,1,0
2203,806,1,pp,0.857142857,0.006530017
2119,806,-1,np,-0.857142857,0.006530017
2000,806,-1,np,-0.85548378,0.00675133
2338,806,-1,np,-0.857142857,0.006530017
1875,806,-1,np,-0.928571429,0.000862968
2044,806,-1,np,-0.952380952,0.0002604
2049,806,-1,np,-0.898219696,0.002438797
1957,806,-1,np,-0.880952381,0.00385032
2254,806,-1,np,-0.843434712,0.008503234
2033,806,-1,np,-0.902707567,0.002137647
2002,34,-1,np,-0.850314646,0.007471415
1659,34,-1,np,-0.904761905,0.002008276
1994,34,-1,np,-0.838338383,0.009323116
1835,34,1,pp,0.898219696,0.002438797
2027,34,1,pp,0.952380952,0.0002604
2145,34,1,pp,0.952380952,0.0002604
2237,34,-1,np,-0.875172349,0.004418764
1769,34,-1,np,-0.850314646,0.007471415
1803,34,1,pp,0.914207491,0.001478823
1708,34,1,pp,0.898219696,0.002438797
1903,34,-1,np,-0.857142857,0.006530017
1830,34,-1,np,-0.891630982,0.002928681
2086,34,-1,np,-0.857142857,0.006530017
2253,622,1,pp,0.874267171,0.004512386
1660,622,-1,np,-0.922172222,0.001110817
2106,622,1,pp,0.850314646,0.007471415
2021,622,1,pp,0.902707567,0.002137647
1883,622,1,pp,0.857142857,0.006530017
2259,622,-1,np,-0.898219696,0.002438797
1863,622,-1,np,-0.857142857,0.006530017
1740,622,1,pp,0.850314646,0.007471415
1879,622,-1,np,-0.867532847,0.005249136
2052,622,1,pp,0.928571429,0.000862968
1868,622,-1,np,-0.886243434,0.003373343
1964,622,-1,np,-0.857142857,0.006530017
2219,622,-1,np,-0.857142857,0.006530017
1812,622,-1,np,-0.857142857,0.006530017
2063,622,-1,np,-0.922172222,0.001110817
2201,622,-1,np,-0.904761905,0.002008276
1749,622,-1,np,-0.928571429,0.000862968
1980,622,-1,np,-0.904761905,0.002008276
1799,622,-1,np,-0.904761905,0.002008276
2230,622,-1,np,-0.904761905,0.002008276
2326,622,-1,np,-0.927778183,0.000891495
1788,1181,1,pp,0.875172349,0.004418764
2019,1181,-1,np,-0.928571429,0.000862968
2213,1181,1,pp,0.90840294,0.001791685
2273,1181,-1,np,-0.850314646,0.007471415
2010,1181,1,pp,0.857142857,0.006530017
2227,1181,1,pp,0.946124747,0.000375312
2234,1181,-1,np,-0.836501913,0.009630399
2220,1181,1,pp,0.874267171,0.004512386
1967,1181,-1,np,-0.910195959,0.001690861
1919,119,1,pp,0.838338383,0.009323116
1778,119,1,pp,0.867532847,0.005249136
1677,119,-1,np,-0.838338383,0.009323116
1925,119,-1,np,-0.904761905,0.002008276
1663,119,-1,np,-0.857142857,0.006530017
2343,119,-1,np,-0.867532847,0.005249136
2243,119,1,pp,0.898219696,0.002438797
2190,119,-1,np,-0.843434712,0.008503234
1801,119,1,pp,0.862290909,0.005872991
1718,119,-1,np,-0.857142857,0.006530017
2319,119,-1,np,-0.862290909,0.005872991
1891,119,-1,np,-0.874267171,0.004512386
1650,119,-1,np,-0.857142857,0.006530017
1894,282,-1,np,-0.915729116,0.001403174
1976,282,-1,np,-0.874267171,0.004512386
1772,282,-1,np,-0.853912564,0.006965288
1762,282,1,pp,0.857142857,0.006530017
1666,282,-1,np,-0.853912564,0.006965288
1773,282,1,pp,0.904761905,0.002008276
2041,282,1,pp,0.922172222,0.001110817
1726,282,-1,np,-0.928571429,0.000862968
1691,282,1,pp,0.922172222,0.001110817
2189,282,-1,np,-0.853912564,0.006965288
2158,282,1,pp,0.850314646,0.007471415
2341,282,-1,np,-0.857142857,0.006530017
