Source,Target,Label,inter,cor,p
1864,1601,-1,np,-0.838338383,0.009323116
1661,1601,-1,np,-0.848625129,0.007716947
1760,186,1,pp,0.922172222,0.001110817
1678,186,1,pp,0.857142857,0.006530017
1917,186,1,pp,0.857142857,0.006530017
2207,186,-1,np,-0.880952381,0.00385032
1954,186,-1,np,-0.886243434,0.003373343
1661,186,-1,np,-0.897117993,0.002516695
1654,186,-1,np,-0.879581914,0.003980559
1855,747,-1,np,-0.904761905,0.002008276
1828,747,-1,np,-0.85548378,0.00675133
2147,747,1,pp,0.853912564,0.006965288
1907,747,-1,np,-0.843434712,0.008503234
2021,747,-1,np,-0.853912564,0.006965288
2014,747,-1,np,-0.836501913,0.009630399
1814,747,1,pp,0.874267171,0.004512386
2046,747,-1,np,-0.879581914,0.003980559
2100,747,1,pp,0.850314646,0.007471415
1741,747,1,pp,0.838338383,0.009323116
1690,704,-1,np,-0.898219696,0.002438797
2172,704,1,pp,0.874267171,0.004512386
2201,704,-1,np,-0.850314646,0.007471415
1766,704,1,pp,0.880952381,0.00385032
1787,704,-1,np,-0.922172222,0.001110817
2302,704,-1,np,-0.850314646,0.007471415
1684,704,-1,np,-0.843434712,0.008503234
2029,147,1,pp,0.976190476,3.31E-05
1914,147,1,pp,0.857142857,0.006530017
2132,147,-1,np,-0.946124747,0.000375312
1712,147,-1,np,-0.903680049,0.002075752
1881,147,-1,np,-0.880952381,0.00385032
1767,147,1,pp,0.880952381,0.00385032
1851,147,1,pp,0.878310066,0.004103934
1809,147,-1,np,-0.850314646,0.007471415
1717,147,-1,np,-0.898219696,0.002438797
1722,147,-1,np,-0.915729116,0.001403174
1994,1608,-1,np,-0.880952381,0.00385032
2097,1608,-1,np,-0.952380952,0.0002604
1757,1608,1,pp,0.862290909,0.005872991
2146,1608,-1,np,-0.850314646,0.007471415
2217,1608,-1,np,-0.862290909,0.005872991
2252,1608,1,pp,0.879581914,0.003980559
1736,1608,1,pp,0.878310066,0.004103934
2338,1608,1,pp,0.874267171,0.004512386
1939,1608,1,pp,0.922172222,0.001110817
2013,1608,1,pp,0.928571429,0.000862968
2232,1608,-1,np,-0.880952381,0.00385032
2126,1608,1,pp,0.857142857,0.006530017
2226,1608,1,pp,0.904761905,0.002008276
2099,1608,1,pp,0.904761905,0.002008276
1844,1608,1,pp,0.879581914,0.003980559
2072,1608,1,pp,0.843434712,0.008503234
1967,233,1,pp,0.904761905,0.002008276
2186,233,1,pp,0.857142857,0.006530017
1894,233,-1,np,-0.904761905,0.002008276
1787,233,1,pp,0.910195959,0.001690861
2302,233,1,pp,0.898219696,0.002438797
1684,233,1,pp,0.915729116,0.001403174
2282,233,-1,np,-0.904761905,0.002008276
2307,1416,1,pp,0.904761905,0.002008276
2152,1416,1,pp,0.875172349,0.004418764
1942,1416,-1,np,-0.951876318,0.000268663
2103,1416,1,pp,0.922172222,0.001110817
1658,1416,-1,np,-0.902707567,0.002137647
1811,1416,1,pp,0.857142857,0.006530017
2283,1416,1,pp,0.879581914,0.003980559
1854,1416,1,pp,0.901127114,0.002240771
1658,1200,-1,np,-0.902707567,0.002137647
2177,1200,1,pp,0.880952381,0.00385032
2283,1200,1,pp,0.867532847,0.005249136
2238,5,-1,np,-0.903680049,0.002075752
1959,5,-1,np,-0.952380952,0.0002604
1738,5,-1,np,-0.952380952,0.0002604
1885,5,-1,np,-0.878310066,0.004103934
2041,5,-1,np,-0.85548378,0.00675133
2332,5,1,pp,0.878310066,0.004103934
2014,5,-1,np,-0.884994777,0.003482252
1777,5,-1,np,-0.886243434,0.003373343
1694,5,1,pp,0.838338383,0.009323116
2205,5,1,pp,0.879581914,0.003980559
1870,215,1,pp,0.85548378,0.00675133
2351,215,-1,np,-0.838338383,0.009323116
1654,215,1,pp,0.843434712,0.008503234
1930,215,-1,np,-0.891630982,0.002928681
1956,896,1,pp,0.886243434,0.003373343
1899,896,1,pp,0.85548378,0.00675133
1905,896,1,pp,0.838338383,0.009323116
1955,896,1,pp,0.904761905,0.002008276
1867,896,1,pp,0.898219696,0.002438797
2114,896,-1,np,-0.897117993,0.002516695
1843,896,1,pp,0.867532847,0.005249136
2199,896,-1,np,-0.862290909,0.005872991
1935,1001,-1,np,-0.838338383,0.009323116
2122,1001,1,pp,0.898219696,0.002438797
2194,1001,1,pp,0.904761905,0.002008276
2202,1001,-1,np,-0.874267171,0.004512386
2271,1001,1,pp,0.867532847,0.005249136
2022,169,-1,np,-0.850314646,0.007471415
2167,169,1,pp,0.880952381,0.00385032
1842,169,1,pp,0.95810101,0.000178157
1879,169,1,pp,0.898219696,0.002438797
1799,169,1,pp,0.880952381,0.00385032
1954,300,-1,np,-0.922172222,0.001110817
1654,300,-1,np,-0.915729116,0.001403174
2225,1433,-1,np,-0.880952381,0.00385032
1852,1433,1,pp,0.857142857,0.006530017
2178,1433,-1,np,-0.850314646,0.007471415
2292,1433,-1,np,-0.904761905,0.002008276
2129,1433,-1,np,-0.904761905,0.002008276
2234,1433,-1,np,-0.857142857,0.006530017
1922,1433,-1,np,-0.880952381,0.00385032
1669,1433,-1,np,-0.857142857,0.006530017
2325,1433,-1,np,-0.904761905,0.002008276
2208,1433,-1,np,-0.891630982,0.002928681
1714,1433,-1,np,-0.922172222,0.001110817
1812,1433,-1,np,-0.850314646,0.007471415
1656,1433,1,pp,0.874267171,0.004512386
1875,1433,1,pp,0.853912564,0.006965288
2316,1433,-1,np,-0.850314646,0.007471415
1646,1433,1,pp,0.915729116,0.001403174
1896,1433,1,pp,0.891630982,0.002928681
2299,1433,1,pp,0.867532847,0.005249136
1645,378,-1,np,-0.928571429,0.000862968
1946,378,-1,np,-0.95810101,0.000178157
2220,378,-1,np,-0.857142857,0.006530017
1731,378,-1,np,-0.902707567,0.002137647
1692,378,1,pp,0.934148484,0.000679106
1785,378,-1,np,-0.886243434,0.003373343
2116,378,-1,np,-0.934148484,0.000679106
2204,378,1,pp,0.862290909,0.005872991
2128,378,1,pp,0.838338383,0.009323116
2193,378,1,pp,0.880952381,0.00385032
2029,549,1,pp,0.880952381,0.00385032
1914,549,1,pp,0.880952381,0.00385032
1743,549,1,pp,0.910195959,0.001690861
1712,549,-1,np,-0.85548378,0.00675133
2005,549,-1,np,-0.843434712,0.008503234
1767,549,1,pp,0.976190476,3.31E-05
1797,549,1,pp,0.898219696,0.002438797
1809,549,-1,np,-0.850314646,0.007471415
1717,549,-1,np,-0.898219696,0.002438797
1722,549,-1,np,-0.891630982,0.002928681
2024,526,1,pp,0.857142857,0.006530017
1647,526,-1,np,-0.898219696,0.002438797
1926,526,-1,np,-0.927105069,0.00091618
2329,526,1,pp,0.880952381,0.00385032
2147,526,-1,np,-0.902707567,0.002137647
2037,526,1,pp,0.880952381,0.00385032
2289,526,1,pp,0.853912564,0.006965288
1764,526,1,pp,0.928571429,0.000862968
2279,526,1,pp,0.891630982,0.002928681
2086,526,-1,np,-0.904761905,0.002008276
2210,526,-1,np,-0.874267171,0.004512386
1975,526,-1,np,-0.850314646,0.007471415
1972,526,-1,np,-0.952380952,0.0002604
1781,526,-1,np,-0.862290909,0.005872991
1790,526,1,pp,0.850314646,0.007471415
2347,526,-1,np,-0.891630982,0.002928681
1774,526,-1,np,-0.910195959,0.001690861
2064,526,-1,np,-0.850314646,0.007471415
2100,526,-1,np,-0.874267171,0.004512386
1864,526,1,pp,0.838338383,0.009323116
2260,526,-1,np,-0.857142857,0.006530017
2061,526,-1,np,-0.838338383,0.009323116
2138,526,-1,np,-0.904761905,0.002008276
1906,526,1,pp,0.843434712,0.008503234
2246,1545,1,pp,0.904761905,0.002008276
1967,1545,1,pp,0.857142857,0.006530017
1733,1545,1,pp,0.922172222,0.001110817
2186,1545,1,pp,0.904761905,0.002008276
2022,1545,1,pp,0.850314646,0.007471415
1690,1545,1,pp,0.850314646,0.007471415
1824,1545,1,pp,0.898219696,0.002438797
1832,1545,-1,np,-0.904761905,0.002008276
1716,1545,1,pp,0.910195959,0.001690861
1676,1545,1,pp,0.898219696,0.002438797
1817,1545,-1,np,-0.850314646,0.007471415
2224,1545,-1,np,-0.896127224,0.00258811
2058,1545,1,pp,0.898219696,0.002438797
1872,1545,-1,np,-0.922172222,0.001110817
1689,1545,1,pp,0.862290909,0.005872991
1684,1545,1,pp,0.843434712,0.008503234
2128,1545,-1,np,-0.886243434,0.003373343
1948,1545,-1,np,-0.857142857,0.006530017
2282,1545,-1,np,-0.952380952,0.0002604
1957,1545,1,pp,0.880952381,0.00385032
2033,1599,1,pp,0.880952381,0.00385032
2309,1599,1,pp,0.891630982,0.002928681
2362,1599,-1,np,-0.857142857,0.006530017
2228,1599,1,pp,0.874267171,0.004512386
1801,1599,-1,np,-0.85548378,0.00675133
1738,982,-1,np,-0.857142857,0.006530017
1660,982,1,pp,0.874267171,0.004512386
1777,982,-1,np,-0.886243434,0.003373343
2009,982,1,pp,0.834748647,0.009929687
2182,2,-1,np,-0.850314646,0.007471415
1951,2,-1,np,-0.838338383,0.009323116
1850,2,-1,np,-0.934148484,0.000679106
2244,2,-1,np,-0.927105069,0.00091618
2088,2,-1,np,-0.915729116,0.001403174
2250,1154,-1,np,-0.874267171,0.004512386
1951,1154,-1,np,-0.898219696,0.002438797
1956,1154,-1,np,-0.886243434,0.003373343
1847,1154,-1,np,-0.853912564,0.006965288
1886,1154,-1,np,-0.838338383,0.009323116
2244,1154,-1,np,-0.951502571,0.000274893
1843,1154,-1,np,-0.903680049,0.002075752
2199,1154,1,pp,0.934148484,0.000679106
1743,1130,1,pp,0.850314646,0.007471415
1840,1130,1,pp,0.951876318,0.000268663
2005,1130,-1,np,-0.843434712,0.008503234
2151,1130,-1,np,-0.946124747,0.000375312
1767,1130,1,pp,0.928571429,0.000862968
1769,1130,-1,np,-0.838338383,0.009323116
1797,1130,1,pp,0.934148484,0.000679106
1760,261,1,pp,0.970077272,6.55E-05
1940,261,1,pp,0.850314646,0.007471415
1917,261,1,pp,0.857142857,0.006530017
1699,261,1,pp,0.867532847,0.005249136
1661,261,-1,np,-0.836501913,0.009630399
1973,1480,-1,np,-0.880952381,0.00385032
1718,1480,-1,np,-0.850314646,0.007471415
2216,1480,-1,np,-0.880952381,0.00385032
1939,1480,-1,np,-0.862290909,0.005872991
2267,1480,1,pp,0.880952381,0.00385032
2131,829,-1,np,-0.853912564,0.006965288
2218,829,1,pp,0.874267171,0.004512386
1808,829,-1,np,-0.970077272,6.55E-05
2020,829,-1,np,-0.904761905,0.002008276
2324,829,-1,np,-0.904761905,0.002008276
1927,829,-1,np,-0.994029797,5.30E-07
1984,829,-1,np,-0.838338383,0.009323116
2321,829,-1,np,-0.922172222,0.001110817
1923,829,-1,np,-0.838338383,0.009323116
2303,829,-1,np,-0.874267171,0.004512386
2238,1455,-1,np,-0.903680049,0.002075752
1959,1455,-1,np,-0.880952381,0.00385032
1738,1455,-1,np,-0.880952381,0.00385032
2041,1455,-1,np,-0.879581914,0.003980559
2154,1455,-1,np,-0.853912564,0.006965288
2332,1455,1,pp,0.853912564,0.006965288
1736,1455,1,pp,0.853912564,0.006965288
1871,1455,-1,np,-0.857142857,0.006530017
2236,1455,1,pp,0.85548378,0.00675133
2099,1455,1,pp,0.880952381,0.00385032
2205,1455,1,pp,0.879581914,0.003980559
2107,1558,1,pp,0.857142857,0.006530017
2292,1558,1,pp,0.857142857,0.006530017
1731,1558,1,pp,0.902707567,0.002137647
2129,1558,1,pp,0.857142857,0.006530017
2209,1558,1,pp,0.928571429,0.000862968
1733,1558,1,pp,0.970077272,6.55E-05
1660,1558,-1,np,-0.850314646,0.007471415
2233,1558,-1,np,-0.862290909,0.005872991
2208,1558,1,pp,0.85548378,0.00675133
1832,1558,-1,np,-0.880952381,0.00385032
1916,1558,-1,np,-0.934148484,0.000679106
1656,1558,-1,np,-0.874267171,0.004512386
1676,1558,1,pp,0.934148484,0.000679106
2009,1558,-1,np,-0.896127224,0.00258811
1683,1558,-1,np,-0.850314646,0.007471415
2128,1558,-1,np,-0.850314646,0.007471415
1771,1558,-1,np,-0.853912564,0.006965288
2299,1558,-1,np,-0.879581914,0.003980559
1957,1558,1,pp,0.904761905,0.002008276
2010,1504,-1,np,-0.910195959,0.001690861
1666,1504,-1,np,-0.886243434,0.003373343
2276,1504,-1,np,-0.898219696,0.002438797
1753,1504,1,pp,0.871575794,0.004798257
2112,1504,-1,np,-0.862290909,0.005872991
1787,1504,1,pp,0.886243434,0.003373343
1861,1504,-1,np,-0.951502571,0.000274893
1823,560,1,pp,0.850314646,0.007471415
2105,560,-1,np,-0.875172349,0.004418764
2255,560,1,pp,0.915729116,0.001403174
2360,560,-1,np,-0.880952381,0.00385032
1981,560,-1,np,-0.952380952,0.0002604
1950,560,1,pp,0.898219696,0.002438797
1967,237,1,pp,0.857142857,0.006530017
1743,237,1,pp,0.850314646,0.007471415
2008,237,1,pp,0.904761905,0.002008276
1840,237,1,pp,0.85548378,0.00675133
2005,237,-1,np,-0.85548378,0.00675133
2151,237,-1,np,-0.874267171,0.004512386
1894,237,-1,np,-0.857142857,0.006530017
1767,237,1,pp,0.928571429,0.000862968
2187,237,1,pp,0.847024363,0.007954271
1769,237,-1,np,-0.850314646,0.007471415
1797,237,1,pp,0.898219696,0.002438797
1717,237,-1,np,-0.898219696,0.002438797
2334,181,-1,np,-0.850314646,0.007471415
2113,181,-1,np,-0.867532847,0.005249136
2070,181,1,pp,0.922172222,0.001110817
1965,181,1,pp,0.874267171,0.004512386
1924,181,1,pp,0.880952381,0.00385032
2280,181,-1,np,-0.891630982,0.002928681
2227,181,-1,np,-0.874267171,0.004512386
2182,702,1,pp,0.886243434,0.003373343
1718,702,1,pp,0.850314646,0.007471415
1847,702,1,pp,0.853912564,0.006965288
2198,702,-1,np,-0.904761905,0.002008276
1965,702,-1,np,-0.922172222,0.001110817
1843,702,1,pp,0.867532847,0.005249136
1864,702,1,pp,0.838338383,0.009323116
2199,702,-1,np,-0.874267171,0.004512386
1967,20,1,pp,0.952380952,0.0002604
1914,20,1,pp,0.928571429,0.000862968
1938,20,1,pp,0.857142857,0.006530017
2053,20,-1,np,-0.838338383,0.009323116
2359,20,-1,np,-0.880952381,0.00385032
2058,20,1,pp,0.886243434,0.003373343
1894,20,-1,np,-0.952380952,0.0002604
1767,20,1,pp,0.904761905,0.002008276
1944,20,1,pp,0.850314646,0.007471415
1851,20,1,pp,0.878310066,0.004103934
1689,20,1,pp,0.874267171,0.004512386
1809,20,-1,np,-0.946124747,0.000375312
2282,20,-1,np,-0.880952381,0.00385032
1717,20,-1,np,-0.886243434,0.003373343
2169,698,1,pp,0.838338383,0.009323116
1870,698,1,pp,0.915729116,0.001403174
2207,698,1,pp,0.857142857,0.006530017
2351,698,-1,np,-0.862290909,0.005872991
1654,698,1,pp,0.915729116,0.001403174
1784,1330,-1,np,-0.838338383,0.009323116
1885,1330,-1,np,-0.853912564,0.006965288
1850,1330,-1,np,-0.898219696,0.002438797
2153,1330,-1,np,-0.898219696,0.002438797
2290,1330,-1,np,-0.838338383,0.009323116
2231,1330,-1,np,-0.874267171,0.004512386
2046,1330,-1,np,-0.891630982,0.002928681
1831,415,1,pp,0.85548378,0.00675133
2057,415,-1,np,-0.880952381,0.00385032
2084,415,-1,np,-0.883851509,0.003583935
1734,415,1,pp,0.976190476,3.31E-05
1759,415,-1,np,-0.862290909,0.005872991
2219,415,1,pp,0.838338383,0.009323116
1835,415,1,pp,0.879581914,0.003980559
1909,415,1,pp,0.853912564,0.006965288
1663,415,1,pp,0.857142857,0.006530017
2134,415,-1,np,-0.850314646,0.007471415
2142,415,-1,np,-0.847024363,0.007954271
1673,415,-1,np,-0.904761905,0.002008276
2322,415,1,pp,0.850314646,0.007471415
2048,1300,-1,np,-0.970077272,6.55E-05
1690,1300,1,pp,0.850314646,0.007471415
2000,1300,-1,np,-0.872871561,0.004659215
1766,1300,-1,np,-0.976190476,3.31E-05
2268,1300,1,pp,0.904761905,0.002008276
2259,67,1,pp,0.879581914,0.003980559
2024,67,1,pp,0.857142857,0.006530017
2289,67,1,pp,0.951502571,0.000274893
1764,67,1,pp,0.857142857,0.006530017
2079,67,1,pp,0.867532847,0.005249136
2279,67,1,pp,0.85548378,0.00675133
2086,67,-1,np,-0.976190476,3.31E-05
1972,67,-1,np,-0.880952381,0.00385032
1781,67,-1,np,-0.934148484,0.000679106
2123,67,-1,np,-0.838338383,0.009323116
2331,67,-1,np,-0.857142857,0.006530017
1790,67,1,pp,0.850314646,0.007471415
1774,67,-1,np,-0.910195959,0.001690861
2350,67,-1,np,-0.860748345,0.006065193
2064,67,-1,np,-0.922172222,0.001110817
1864,67,1,pp,0.910195959,0.001690861
1878,67,-1,np,-0.904761905,0.002008276
2260,67,-1,np,-0.928571429,0.000862968
2031,67,-1,np,-0.904761905,0.002008276
1967,712,1,pp,0.880952381,0.00385032
2000,712,-1,np,-0.897117993,0.002516695
2201,712,1,pp,0.922172222,0.001110817
1840,712,1,pp,0.927778183,0.000891495
2151,712,-1,np,-0.898219696,0.002438797
1787,712,1,pp,0.874267171,0.004512386
1769,712,-1,np,-0.838338383,0.009323116
1990,712,1,pp,0.880952381,0.00385032
1797,712,1,pp,0.850314646,0.007471415
1760,1375,1,pp,0.886243434,0.003373343
1965,1375,1,pp,0.850314646,0.007471415
1842,1375,-1,np,-0.874267171,0.004512386
2280,1375,-1,np,-0.843434712,0.008503234
1661,1375,-1,np,-0.884994777,0.003482252
2304,1280,1,pp,0.880952381,0.00385032
2352,1280,1,pp,0.976190476,3.31E-05
2069,1280,-1,np,-0.952380952,0.0002604
2055,1280,-1,np,-0.867532847,0.005249136
1987,1280,1,pp,0.880952381,0.00385032
2034,1280,1,pp,0.970077272,6.55E-05
1737,1280,1,pp,0.886243434,0.003373343
1868,1280,1,pp,0.904761905,0.002008276
1918,1280,1,pp,0.880952381,0.00385032
1876,1280,1,pp,0.878310066,0.004103934
2339,1280,1,pp,0.843434712,0.008503234
1725,1280,1,pp,0.850314646,0.007471415
1815,1280,1,pp,0.915729116,0.001403174
2226,1280,1,pp,0.904761905,0.002008276
1740,1280,1,pp,0.857142857,0.006530017
1778,531,1,pp,0.857142857,0.006530017
2022,531,1,pp,0.922172222,0.001110817
2078,531,-1,np,-0.857142857,0.006530017
1842,531,-1,np,-0.922172222,0.001110817
1879,531,-1,np,-0.838338383,0.009323116
2169,402,1,pp,0.850314646,0.007471415
1679,402,-1,np,-0.915729116,0.001403174
2270,402,-1,np,-0.904761905,0.002008276
1826,402,1,pp,0.904761905,0.002008276
1834,402,-1,np,-0.904761905,0.002008276
2259,451,-1,np,-0.85548378,0.00675133
2356,451,-1,np,-0.834748647,0.009929687
2079,451,-1,np,-0.951876318,0.000268663
2062,451,-1,np,-0.867532847,0.005249136
1965,451,1,pp,0.874267171,0.004512386
1703,451,1,pp,0.910195959,0.001690861
1745,451,-1,np,-0.904761905,0.002008276
1723,451,1,pp,0.898219696,0.002438797
1895,451,-1,np,-0.847024363,0.007954271
2164,451,-1,np,-0.946124747,0.000375312
2144,451,1,pp,0.850314646,0.007471415
2260,451,1,pp,0.928571429,0.000862968
1822,451,1,pp,0.904761905,0.002008276
1740,451,1,pp,0.857142857,0.006530017
2337,451,-1,np,-0.85548378,0.00675133
1906,451,-1,np,-0.891630982,0.002928681
2066,1149,-1,np,-0.914207491,0.001478823
1955,1149,-1,np,-0.880952381,0.00385032
2207,1149,-1,np,-0.880952381,0.00385032
2192,1149,-1,np,-0.904761905,0.002008276
1661,1149,-1,np,-0.933487642,0.000699402
1914,1382,1,pp,0.857142857,0.006530017
1743,1382,1,pp,0.886243434,0.003373343
1840,1382,1,pp,0.891630982,0.002928681
2005,1382,-1,np,-0.843434712,0.008503234
2151,1382,-1,np,-0.874267171,0.004512386
1767,1382,1,pp,0.904761905,0.002008276
1797,1382,1,pp,0.898219696,0.002438797
2052,1027,-1,np,-0.904761905,0.002008276
1755,1027,-1,np,-0.927778183,0.000891495
1792,1027,-1,np,-0.850314646,0.007471415
2356,1027,-1,np,-0.883851509,0.003583935
2062,1027,-1,np,-0.939827251,0.000520392
1703,1027,1,pp,0.862290909,0.005872991
1723,1027,1,pp,0.850314646,0.007471415
1750,1027,1,pp,0.843434712,0.008503234
2164,1027,-1,np,-0.922172222,0.001110817
1996,1027,1,pp,0.874267171,0.004512386
1768,1027,1,pp,0.874267171,0.004512386
2144,1027,1,pp,0.946124747,0.000375312
2135,1027,1,pp,0.928571429,0.000862968
1726,1027,1,pp,0.934148484,0.000679106
1688,888,-1,np,-0.838338383,0.009323116
1710,888,1,pp,0.915729116,0.001403174
1939,888,-1,np,-0.850314646,0.007471415
2067,888,1,pp,0.874267171,0.004512386
1877,888,-1,np,-0.862290909,0.005872991
2066,1184,-1,np,-0.926561646,0.000936432
2207,1184,-1,np,-0.904761905,0.002008276
2004,1184,1,pp,0.878310066,0.004103934
2351,1184,1,pp,0.910195959,0.001690861
1954,1184,-1,np,-0.898219696,0.002438797
1654,1184,-1,np,-0.843434712,0.008503234
2259,386,-1,np,-0.867532847,0.005249136
2018,386,1,pp,0.838338383,0.009323116
2230,386,-1,np,-0.838338383,0.009323116
1958,386,1,pp,0.898219696,0.002438797
1678,386,1,pp,0.928571429,0.000862968
1940,386,1,pp,0.862290909,0.005872991
1917,386,1,pp,0.880952381,0.00385032
1895,386,-1,np,-0.847024363,0.007954271
1954,386,-1,np,-0.850314646,0.007471415
1890,386,1,pp,0.880952381,0.00385032
1964,1561,-1,np,-0.922172222,0.001110817
2288,1561,-1,np,-0.939827251,0.000520392
2174,1561,-1,np,-0.880952381,0.00385032
1913,1561,-1,np,-0.896127224,0.00258811
1862,1561,-1,np,-0.874267171,0.004512386
2295,1561,-1,np,-0.857142857,0.006530017
2185,1561,1,pp,0.878310066,0.004103934
2261,1561,-1,np,-0.853912564,0.006965288
1973,130,-1,np,-0.857142857,0.006530017
1658,130,-1,np,-0.878310066,0.004103934
2283,130,1,pp,0.927778183,0.000891495
1649,244,-1,np,-0.838338383,0.009323116
2131,244,1,pp,0.878310066,0.004103934
1812,244,1,pp,0.874267171,0.004512386
2218,244,-1,np,-0.850314646,0.007471415
2287,244,1,pp,0.886243434,0.003373343
2276,244,1,pp,0.874267171,0.004512386
1646,244,-1,np,-0.927778183,0.000891495
2026,244,-1,np,-0.878310066,0.004103934
1775,1054,1,pp,0.880952381,0.00385032
1678,1054,1,pp,0.904761905,0.002008276
1940,1054,1,pp,0.898219696,0.002438797
1917,1054,1,pp,0.928571429,0.000862968
1699,1054,1,pp,0.879581914,0.003980559
1954,1054,-1,np,-0.850314646,0.007471415
2101,928,1,pp,0.886243434,0.003373343
2346,928,1,pp,0.880952381,0.00385032
2051,928,1,pp,0.857142857,0.006530017
1824,928,1,pp,0.850314646,0.007471415
1723,928,-1,np,-0.874267171,0.004512386
1773,928,-1,np,-0.857142857,0.006530017
2173,928,-1,np,-0.857142857,0.006530017
1829,928,-1,np,-0.850314646,0.007471415
2096,928,1,pp,0.838338383,0.009323116
1944,928,1,pp,0.838338383,0.009323116
1818,928,-1,np,-0.904761905,0.002008276
2044,139,1,pp,0.915729116,0.001403174
1760,139,-1,np,-0.922172222,0.001110817
2231,139,1,pp,0.874267171,0.004512386
2207,139,1,pp,0.857142857,0.006530017
1712,139,1,pp,0.879581914,0.003980559
1865,139,1,pp,0.928571429,0.000862968
2056,139,1,pp,0.838338383,0.009323116
2151,139,1,pp,0.862290909,0.005872991
2351,139,-1,np,-0.874267171,0.004512386
1654,139,1,pp,0.915729116,0.001403174
1930,139,-1,np,-0.843434712,0.008503234
2182,1380,-1,np,-0.886243434,0.003373343
1956,1380,-1,np,-0.874267171,0.004512386
1847,1380,-1,np,-0.902707567,0.002137647
1828,1380,-1,np,-0.843434712,0.008503234
2198,1380,1,pp,1,0
2017,1380,-1,np,-0.952380952,0.0002604
1924,1380,1,pp,0.880952381,0.00385032
2249,1380,-1,np,-0.874267171,0.004512386
2103,1380,1,pp,0.850314646,0.007471415
1790,1380,-1,np,-0.838338383,0.009323116
2100,1380,1,pp,0.898219696,0.002438797
2337,1380,-1,np,-0.867532847,0.005249136
2182,1148,-1,np,-0.910195959,0.001690861
1747,1148,-1,np,-0.902707567,0.002137647
1855,1148,-1,np,-0.857142857,0.006530017
2198,1148,1,pp,0.928571429,0.000862968
2017,1148,-1,np,-0.880952381,0.00385032
2087,1148,-1,np,-0.836501913,0.009630399
1965,1148,1,pp,0.898219696,0.002438797
1924,1148,1,pp,0.857142857,0.006530017
1790,1148,-1,np,-0.898219696,0.002438797
2164,1148,-1,np,-0.838338383,0.009323116
2100,1148,1,pp,0.898219696,0.002438797
2337,1148,-1,np,-0.951876318,0.000268663
1906,1148,-1,np,-0.891630982,0.002928681
2044,512,-1,np,-0.951876318,0.000268663
2132,512,-1,np,-0.838338383,0.009323116
1760,512,1,pp,0.874267171,0.004512386
2231,512,-1,np,-0.95810101,0.000178157
1712,512,-1,np,-0.963925385,0.000114214
2056,512,-1,np,-0.886243434,0.003373343
2151,512,-1,np,-0.886243434,0.003373343
2046,512,-1,np,-0.85548378,0.00675133
1767,512,1,pp,0.857142857,0.006530017
1930,512,1,pp,0.843434712,0.008503234
1717,512,-1,np,-0.874267171,0.004512386
2292,109,-1,np,-0.904761905,0.002008276
2129,109,-1,np,-0.880952381,0.00385032
2233,109,1,pp,0.898219696,0.002438797
2208,109,-1,np,-0.85548378,0.00675133
1777,109,-1,np,-0.886243434,0.003373343
1687,109,-1,np,-0.902707567,0.002137647
2316,109,-1,np,-0.898219696,0.002438797
2299,109,1,pp,0.903680049,0.002075752
1649,79,1,pp,0.850314646,0.007471415
2178,79,-1,np,-0.838338383,0.009323116
2343,79,-1,np,-0.880952381,0.00385032
2221,79,-1,np,-0.891630982,0.002928681
1772,79,-1,np,-0.862290909,0.005872991
2276,79,-1,np,-0.874267171,0.004512386
1646,79,1,pp,0.85548378,0.00675133
1753,79,1,pp,0.834748647,0.009929687
2112,79,-1,np,-0.838338383,0.009323116
1861,79,-1,np,-0.853912564,0.006965288
2235,79,1,pp,0.838338383,0.009323116
2157,763,1,pp,0.874267171,0.004512386
2342,763,1,pp,0.880952381,0.00385032
2059,763,1,pp,0.976190476,3.31E-05
1887,763,-1,np,-0.848625129,0.007716947
1742,763,-1,np,-0.850314646,0.007471415
1643,763,-1,np,-0.898219696,0.002438797
2044,585,1,pp,0.879581914,0.003980559
2132,585,1,pp,0.910195959,0.001690861
2169,585,1,pp,0.850314646,0.007471415
2066,585,1,pp,0.88949918,0.003099782
2207,585,1,pp,0.904761905,0.002008276
1881,585,1,pp,0.904761905,0.002008276
2156,585,1,pp,0.904761905,0.002008276
1651,585,1,pp,0.838338383,0.009323116
2044,1000,1,pp,0.867532847,0.005249136
1802,1000,-1,np,-0.891630982,0.002928681
2008,1000,-1,np,-0.928571429,0.000862968
2084,1000,-1,np,-0.834748647,0.009929687
1734,1000,1,pp,0.857142857,0.006530017
1712,1000,1,pp,0.843434712,0.008503234
2187,1000,-1,np,-0.896127224,0.00258811
1911,1000,-1,np,-0.880952381,0.00385032
2163,1000,1,pp,0.879581914,0.003980559
1930,1000,-1,np,-0.85548378,0.00675133
1828,900,-1,np,-0.879581914,0.003980559
2198,900,1,pp,0.857142857,0.006530017
2017,900,-1,np,-0.857142857,0.006530017
2107,561,1,pp,0.857142857,0.006530017
2292,561,1,pp,0.857142857,0.006530017
1731,561,1,pp,0.902707567,0.002137647
2129,561,1,pp,0.857142857,0.006530017
2209,561,1,pp,0.928571429,0.000862968
1733,561,1,pp,0.970077272,6.55E-05
1660,561,-1,np,-0.850314646,0.007471415
2233,561,-1,np,-0.862290909,0.005872991
2208,561,1,pp,0.85548378,0.00675133
1832,561,-1,np,-0.880952381,0.00385032
