Source,Target,Label,inter,cor,p
1812,331,1,pp,0.850314646,0.007471415
1851,331,1,pp,0.970077272,6.55E-05
2152,331,-1,np,-0.867532847,0.005249136
2150,1063,1,pp,0.85548378,0.00675133
1966,1063,-1,np,-0.857142857,0.006530017
1724,1063,-1,np,-0.850314646,0.007471415
2293,1063,1,pp,0.878310066,0.004103934
2050,1063,1,pp,0.847024363,0.007954271
2299,1063,-1,np,-0.928571429,0.000862968
1752,1063,-1,np,-0.862290909,0.005872991
1703,1063,-1,np,-0.928571429,0.000862968
2058,1063,-1,np,-0.886243434,0.003373343
1675,1063,1,pp,0.904761905,0.002008276
2150,480,1,pp,0.85548378,0.00675133
1966,480,-1,np,-0.857142857,0.006530017
1724,480,-1,np,-0.850314646,0.007471415
2293,480,1,pp,0.878310066,0.004103934
2050,480,1,pp,0.847024363,0.007954271
2299,480,-1,np,-0.928571429,0.000862968
1752,480,-1,np,-0.862290909,0.005872991
1703,480,-1,np,-0.928571429,0.000862968
2058,480,-1,np,-0.886243434,0.003373343
1675,480,1,pp,0.904761905,0.002008276
2150,747,1,pp,0.843434712,0.008503234
2293,747,1,pp,0.927105069,0.00091618
2050,747,1,pp,0.834748647,0.009929687
2299,747,-1,np,-0.952380952,0.0002604
1715,747,1,pp,0.934148484,0.000679106
1737,1015,-1,np,-0.838338383,0.009323116
2090,1015,-1,np,-0.946124747,0.000375312
1895,1015,-1,np,-0.903680049,0.002075752
2066,1015,-1,np,-0.850314646,0.007471415
2340,1015,-1,np,-0.904761905,0.002008276
1990,1015,1,pp,0.85548378,0.00675133
1784,1015,1,pp,0.928571429,0.000862968
1655,431,-1,np,-0.904761905,0.002008276
2304,431,-1,np,-0.857142857,0.006530017
2320,431,-1,np,-0.904761905,0.002008276
2203,431,1,pp,0.928571429,0.000862968
1724,431,1,pp,0.946124747,0.000375312
2026,431,1,pp,0.862290909,0.005872991
1684,431,1,pp,0.922172222,0.001110817
2130,431,1,pp,0.857142857,0.006530017
2057,431,1,pp,0.928571429,0.000862968
2150,723,-1,np,-0.867532847,0.005249136
1776,723,-1,np,-0.891630982,0.002928681
2141,723,-1,np,-0.910195959,0.001690861
2241,723,1,pp,0.850314646,0.007471415
1858,723,1,pp,0.850314646,0.007471415
2327,723,-1,np,-0.880952381,0.00385032
2110,723,1,pp,0.910195959,0.001690861
2093,723,1,pp,0.879581914,0.003980559
1887,723,-1,np,-0.838338383,0.009323116
2285,723,1,pp,0.862290909,0.005872991
1797,723,1,pp,0.904761905,0.002008276
1722,648,-1,np,-0.952380952,0.0002604
1750,648,1,pp,0.857142857,0.006530017
1735,648,1,pp,0.838338383,0.009323116
1727,648,1,pp,0.928571429,0.000862968
2253,648,1,pp,0.904761905,0.002008276
1762,648,1,pp,0.879581914,0.003980559
1769,648,1,pp,0.963925385,0.000114214
2131,648,-1,np,-0.904761905,0.002008276
2340,648,-1,np,-0.857142857,0.006530017
2284,648,-1,np,-0.898219696,0.002438797
1870,648,-1,np,-0.922172222,0.001110817
2237,648,-1,np,-0.880952381,0.00385032
1837,648,-1,np,-0.850314646,0.007471415
1923,648,-1,np,-0.874267171,0.004512386
1665,136,-1,np,-0.904761905,0.002008276
1721,136,-1,np,-0.952380952,0.0002604
2300,136,-1,np,-0.886243434,0.003373343
2191,136,1,pp,0.904761905,0.002008276
2030,136,1,pp,0.847024363,0.007954271
2073,136,1,pp,0.910195959,0.001690861
1947,136,-1,np,-0.976190476,3.31E-05
2078,136,-1,np,-0.915729116,0.001403174
1929,136,1,pp,0.874267171,0.004512386
2159,136,-1,np,-0.838338383,0.009323116
1896,136,-1,np,-0.994029797,5.30E-07
2316,136,-1,np,-0.878310066,0.004103934
2247,136,-1,np,-0.878310066,0.004103934
2020,136,-1,np,-0.862290909,0.005872991
2328,136,-1,np,-0.857142857,0.006530017
1873,136,-1,np,-0.850314646,0.007471415
1995,136,-1,np,-0.849805035,0.007544942
1850,136,1,pp,0.904761905,0.002008276
1785,136,-1,np,-0.904761905,0.002008276
2102,136,1,pp,0.946124747,0.000375312
1652,136,-1,np,-0.970077272,6.55E-05
1788,136,1,pp,0.850314646,0.007471415
1723,136,1,pp,0.857142857,0.006530017
1818,594,1,pp,0.883851509,0.003583935
1910,594,-1,np,-0.880952381,0.00385032
1927,594,-1,np,-0.849805035,0.007544942
2028,594,-1,np,-0.871575794,0.004798257
2012,594,-1,np,-0.906686764,0.001891774
2310,594,1,pp,0.867532847,0.005249136
1713,594,1,pp,0.850314646,0.007471415
1647,1369,-1,np,-0.850314646,0.007471415
2225,1369,-1,np,-0.862290909,0.005872991
1746,1369,1,pp,0.910195959,0.001690861
1895,1369,-1,np,-0.85548378,0.00675133
2326,1369,1,pp,0.915729116,0.001403174
1751,1369,1,pp,0.886243434,0.003373343
1695,1369,1,pp,0.857142857,0.006530017
1762,1369,1,pp,0.927778183,0.000891495
2009,1369,1,pp,0.886243434,0.003373343
1667,1369,1,pp,0.927778183,0.000891495
1765,1369,-1,np,-0.871575794,0.004798257
2348,1369,1,pp,0.952380952,0.0002604
2315,1369,-1,np,-0.880952381,0.00385032
2268,1369,1,pp,0.952380952,0.0002604
1772,1369,1,pp,0.902707567,0.002137647
1820,1369,-1,np,-0.880952381,0.00385032
2237,1369,-1,np,-0.857142857,0.006530017
1954,1369,1,pp,0.880952381,0.00385032
2296,65,1,pp,0.874267171,0.004512386
2080,65,-1,np,-0.85548378,0.00675133
1714,1469,-1,np,-0.838338383,0.009323116
2124,1469,1,pp,0.857142857,0.006530017
1996,1469,1,pp,0.857142857,0.006530017
2257,1469,1,pp,0.874267171,0.004512386
2116,1469,1,pp,0.867532847,0.005249136
2256,1469,-1,np,-0.95810101,0.000178157
1940,1469,-1,np,-0.886243434,0.003373343
2018,1469,1,pp,0.838338383,0.009323116
1921,1469,-1,np,-0.952380952,0.0002604
1714,1239,1,pp,0.922172222,0.001110817
2013,1239,1,pp,0.874267171,0.004512386
2124,1239,-1,np,-0.904761905,0.002008276
2084,1239,1,pp,0.867532847,0.005249136
1911,1239,1,pp,0.857142857,0.006530017
2266,1239,-1,np,-0.860748345,0.006065193
1921,1239,1,pp,0.904761905,0.002008276
1950,1239,-1,np,-0.850314646,0.007471415
1678,292,1,pp,0.910195959,0.001690861
1937,292,-1,np,-0.867532847,0.005249136
2143,292,-1,np,-0.857142857,0.006530017
1962,292,1,pp,0.874267171,0.004512386
2317,292,1,pp,0.902707567,0.002137647
1815,292,1,pp,0.853912564,0.006965288
1833,292,-1,np,-0.850314646,0.007471415
1751,292,-1,np,-0.898219696,0.002438797
1839,292,-1,np,-0.853912564,0.006965288
2009,292,-1,np,-0.874267171,0.004512386
2205,292,-1,np,-0.970077272,6.55E-05
1711,292,-1,np,-0.874267171,0.004512386
2342,292,-1,np,-0.857142857,0.006530017
2069,216,-1,np,-0.85548378,0.00675133
1746,216,-1,np,-0.850314646,0.007471415
2312,216,1,pp,0.838338383,0.009323116
2317,216,1,pp,0.902707567,0.002137647
1929,216,1,pp,0.838338383,0.009323116
1659,216,-1,np,-0.867532847,0.005249136
1744,216,1,pp,0.878310066,0.004103934
2009,216,-1,np,-0.886243434,0.003373343
2205,216,-1,np,-0.850314646,0.007471415
2328,216,-1,np,-0.904761905,0.002008276
1711,216,-1,np,-0.994029797,5.30E-07
2200,216,-1,np,-0.904761905,0.002008276
2342,216,-1,np,-0.857142857,0.006530017
1873,216,-1,np,-0.850314646,0.007471415
1664,216,1,pp,0.850314646,0.007471415
1784,216,-1,np,-0.904761905,0.002008276
2216,216,-1,np,-0.904761905,0.002008276
1805,216,-1,np,-0.946124747,0.000375312
1915,1164,1,pp,0.838338383,0.009323116
1763,1164,-1,np,-0.880952381,0.00385032
1925,1164,1,pp,0.904761905,0.002008276
2242,1164,-1,np,-0.886243434,0.003373343
2029,1164,1,pp,0.904761905,0.002008276
1746,1010,1,pp,0.934148484,0.000679106
2326,1010,1,pp,0.879581914,0.003980559
1751,1010,1,pp,0.850314646,0.007471415
1762,1010,1,pp,0.867532847,0.005249136
2009,1010,1,pp,0.850314646,0.007471415
1667,1010,1,pp,0.867532847,0.005249136
1765,1010,-1,np,-0.920678655,0.001174651
2348,1010,1,pp,0.928571429,0.000862968
2268,1010,1,pp,0.904761905,0.002008276
1772,1010,1,pp,0.878310066,0.004103934
1954,1010,1,pp,0.904761905,0.002008276
1857,1010,1,pp,0.880952381,0.00385032
2090,1446,1,pp,0.838338383,0.009323116
2224,1446,1,pp,0.886243434,0.003373343
2066,1446,1,pp,0.838338383,0.009323116
1971,1446,-1,np,-0.898219696,0.002438797
1972,1446,1,pp,0.922172222,0.001110817
1898,403,-1,np,-0.922172222,0.001110817
1965,403,-1,np,-0.850314646,0.007471415
2267,403,-1,np,-0.85548378,0.00675133
2331,403,-1,np,-0.874267171,0.004512386
2103,403,1,pp,0.922172222,0.001110817
1788,403,1,pp,0.874267171,0.004512386
1885,403,1,pp,0.857142857,0.006530017
1811,166,1,pp,0.898219696,0.002438797
2229,166,-1,np,-0.838338383,0.009323116
1835,166,-1,np,-0.836501913,0.009630399
1854,166,-1,np,-0.880952381,0.00385032
1767,166,1,pp,0.891630982,0.002928681
2263,166,1,pp,0.886243434,0.003373343
2145,166,1,pp,0.857142857,0.006530017
2140,166,1,pp,0.843434712,0.008503234
1822,1408,1,pp,0.898219696,0.002438797
1931,1408,1,pp,0.847024363,0.007954271
2121,1408,1,pp,0.932954371,0.000716066
1791,1408,-1,np,-0.886243434,0.003373343
1930,1408,-1,np,-0.904761905,0.002008276
2122,1408,-1,np,-0.874267171,0.004512386
2046,1408,-1,np,-0.843434712,0.008503234
2098,1408,1,pp,0.880952381,0.00385032
2272,1408,-1,np,-0.874267171,0.004512386
2189,328,1,pp,0.838338383,0.009323116
2192,328,1,pp,0.880952381,0.00385032
1674,328,1,pp,0.901853335,0.002192994
2238,328,1,pp,0.850314646,0.007471415
1838,328,-1,np,-0.891630982,0.002928681
2337,328,1,pp,0.880952381,0.00385032
1995,328,-1,np,-0.862488692,0.005848633
1785,328,-1,np,-0.880952381,0.00385032
1652,328,-1,np,-0.874267171,0.004512386
1650,1137,-1,np,-0.913223321,0.001529138
2141,1137,-1,np,-0.946124747,0.000375312
2314,1137,1,pp,0.897117993,0.002516695
1832,1137,1,pp,0.880952381,0.00385032
2201,1137,1,pp,0.891630982,0.002928681
2060,1137,1,pp,0.897117993,0.002516695
2232,1137,-1,np,-0.970077272,6.55E-05
2106,1137,1,pp,0.952380952,0.0002604
2085,1137,1,pp,0.85548378,0.00675133
2112,1137,1,pp,0.898219696,0.002438797
2285,1137,1,pp,0.970077272,6.55E-05
2177,558,1,pp,0.867532847,0.005249136
1949,558,1,pp,0.880952381,0.00385032
1992,558,1,pp,0.880952381,0.00385032
2235,558,-1,np,-0.922172222,0.001110817
1665,558,-1,np,-0.880952381,0.00385032
2180,558,-1,np,-0.857142857,0.006530017
1936,558,-1,np,-0.867532847,0.005249136
2269,558,1,pp,0.850314646,0.007471415
1898,558,-1,np,-0.862290909,0.005872991
2191,558,1,pp,0.880952381,0.00385032
2073,558,1,pp,0.910195959,0.001690861
1773,558,-1,np,-0.904761905,0.002008276
1742,558,-1,np,-0.952380952,0.0002604
1680,558,1,pp,0.891630982,0.002928681
2351,558,-1,np,-0.904761905,0.002008276
2097,558,1,pp,0.934148484,0.000679106
2350,558,1,pp,0.904761905,0.002008276
2159,558,-1,np,-0.970077272,6.55E-05
2204,558,-1,np,-0.857142857,0.006530017
2063,558,-1,np,-0.994029797,5.30E-07
1984,558,-1,np,-0.915729116,0.001403174
2020,558,-1,np,-0.838338383,0.009323116
2101,558,-1,np,-0.850314646,0.007471415
2328,558,-1,np,-0.857142857,0.006530017
2342,558,-1,np,-0.857142857,0.006530017
2059,558,-1,np,-0.898219696,0.002438797
2311,558,-1,np,-0.934148484,0.000679106
1943,558,1,pp,0.952380952,0.0002604
2107,558,1,pp,0.880952381,0.00385032
2139,558,-1,np,-0.857142857,0.006530017
1652,558,-1,np,-0.850314646,0.007471415
2241,1073,1,pp,0.874267171,0.004512386
1705,1073,-1,np,-0.85548378,0.00675133
2327,1073,-1,np,-0.904761905,0.002008276
2029,1073,-1,np,-0.928571429,0.000862968
2175,547,1,pp,0.857142857,0.006530017
2281,547,-1,np,-0.880952381,0.00385032
1899,547,-1,np,-0.857142857,0.006530017
1674,547,1,pp,0.963624112,0.000117073
1822,547,1,pp,0.898219696,0.002438797
2220,547,1,pp,0.898219696,0.002438797
1931,547,1,pp,0.871575794,0.004798257
2121,547,1,pp,0.932954371,0.000716066
1791,547,-1,np,-0.838338383,0.009323116
1930,547,-1,np,-0.880952381,0.00385032
2122,547,-1,np,-0.850314646,0.007471415
1794,547,-1,np,-0.878310066,0.004103934
2168,547,-1,np,-0.838338383,0.009323116
2046,547,-1,np,-0.891630982,0.002928681
2272,547,-1,np,-0.874267171,0.004512386
1971,1569,1,pp,0.850314646,0.007471415
1653,1569,-1,np,-0.886243434,0.003373343
2165,1569,-1,np,-0.879581914,0.003980559
2150,1243,-1,np,-0.951876318,0.000268663
1782,1243,-1,np,-0.850314646,0.007471415
1948,1243,-1,np,-0.857142857,0.006530017
2293,1243,-1,np,-0.853912564,0.006965288
2327,1243,-1,np,-0.952380952,0.0002604
2050,1243,-1,np,-0.847024363,0.007954271
2299,1243,1,pp,0.928571429,0.000862968
1752,1243,1,pp,0.838338383,0.009323116
1703,1243,1,pp,0.928571429,0.000862968
2058,1243,1,pp,0.850314646,0.007471415
1675,1243,-1,np,-0.904761905,0.002008276
1653,376,-1,np,-0.862290909,0.005872991
2327,376,-1,np,-0.857142857,0.006530017
1912,376,1,pp,0.843434712,0.008503234
2286,376,1,pp,0.915729116,0.001403174
1924,376,-1,np,-0.862290909,0.005872991
2085,376,1,pp,0.915729116,0.001403174
1725,376,-1,np,-0.843434712,0.008503234
2136,1593,1,pp,0.880952381,0.00385032
2344,1593,-1,np,-0.898219696,0.002438797
1912,1593,1,pp,0.85548378,0.00675133
1808,1593,1,pp,0.860748345,0.006065193
1855,1593,-1,np,-0.838338383,0.009323116
2110,1593,1,pp,0.862290909,0.005872991
2093,1593,1,pp,0.915729116,0.001403174
2330,1593,1,pp,0.836501913,0.009630399
2223,1593,1,pp,0.891630982,0.002928681
2251,81,-1,np,-0.922172222,0.001110817
1861,81,-1,np,-0.952380952,0.0002604
1927,81,1,pp,0.875172349,0.004418764
1942,81,1,pp,0.880952381,0.00385032
1890,81,1,pp,0.927105069,0.00091618
2039,81,1,pp,0.862290909,0.005872991
2191,81,1,pp,0.857142857,0.006530017
1951,81,-1,np,-0.904761905,0.002008276
1868,81,-1,np,-0.857142857,0.006530017
1713,81,-1,np,-0.838338383,0.009323116
1905,81,-1,np,-0.857142857,0.006530017
2309,81,-1,np,-0.880952381,0.00385032
2190,81,1,pp,0.857142857,0.006530017
2226,81,1,pp,0.922172222,0.001110817
2129,81,-1,np,-0.952380952,0.0002604
1843,81,-1,np,-0.904761905,0.002008276
1710,81,-1,np,-0.910195959,0.001690861
1811,394,1,pp,0.838338383,0.009323116
2034,394,-1,np,-0.952380952,0.0002604
2229,394,-1,np,-0.862290909,0.005872991
1836,394,-1,np,-0.886243434,0.003373343
2351,394,-1,np,-0.857142857,0.006530017
2149,394,1,pp,0.878310066,0.004103934
1835,394,-1,np,-0.884994777,0.003482252
1982,394,1,pp,0.880952381,0.00385032
1767,394,1,pp,0.915729116,0.001403174
2140,394,1,pp,0.98802352,4.26E-06
1885,394,1,pp,0.904761905,0.002008276
2071,394,1,pp,0.880952381,0.00385032
2175,509,1,pp,0.857142857,0.006530017
2281,509,-1,np,-0.880952381,0.00385032
1899,509,-1,np,-0.857142857,0.006530017
1674,509,1,pp,0.963624112,0.000117073
1822,509,1,pp,0.898219696,0.002438797
2220,509,1,pp,0.898219696,0.002438797
1931,509,1,pp,0.871575794,0.004798257
2121,509,1,pp,0.932954371,0.000716066
1791,509,-1,np,-0.838338383,0.009323116
1930,509,-1,np,-0.880952381,0.00385032
2122,509,-1,np,-0.850314646,0.007471415
1794,509,-1,np,-0.878310066,0.004103934
2168,509,-1,np,-0.838338383,0.009323116
2046,509,-1,np,-0.891630982,0.002928681
2272,509,-1,np,-0.874267171,0.004512386
1969,1057,-1,np,-0.927778183,0.000891495
2138,1057,-1,np,-0.934148484,0.000679106
2239,1057,-1,np,-0.874267171,0.004512386
1876,1057,1,pp,0.874267171,0.004512386
1904,1514,-1,np,-0.843434712,0.008503234
2149,1514,1,pp,0.878310066,0.004103934
2204,1514,-1,np,-0.880952381,0.00385032
1696,1514,-1,np,-0.886243434,0.003373343
2206,1514,1,pp,0.857142857,0.006530017
2059,1514,-1,np,-0.838338383,0.009323116
1963,1514,-1,np,-0.874267171,0.004512386
2171,1514,-1,np,-0.857142857,0.006530017
1663,1514,1,pp,0.850314646,0.007471415
1861,76,1,pp,0.880952381,0.00385032
1678,76,-1,np,-0.850314646,0.007471415
1665,76,1,pp,0.880952381,0.00385032
2300,76,1,pp,0.850314646,0.007471415
2191,76,-1,np,-0.880952381,0.00385032
1815,76,-1,np,-0.853912564,0.006965288
1947,76,1,pp,0.952380952,0.0002604
2078,76,1,pp,0.843434712,0.008503234
1896,76,1,pp,0.886243434,0.003373343
2316,76,1,pp,0.951502571,0.000274893
2247,76,1,pp,0.951502571,0.000274893
2020,76,1,pp,0.910195959,0.001690861
2102,76,-1,np,-0.934148484,0.000679106
1652,76,1,pp,0.874267171,0.004512386
1746,335,1,pp,0.898219696,0.002438797
2312,335,-1,np,-0.886243434,0.003373343
2317,335,-1,np,-0.853912564,0.006965288
2009,335,1,pp,0.850314646,0.007471415
2259,335,-1,np,-0.879581914,0.003980559
2348,335,1,pp,0.857142857,0.006530017
1711,335,1,pp,0.95810101,0.000178157
1784,335,1,pp,0.857142857,0.006530017
2216,335,1,pp,0.880952381,0.00385032
1805,335,1,pp,0.946124747,0.000375312
2142,873,-1,np,-0.874267171,0.004512386
1915,873,-1,np,-0.874267171,0.004512386
1763,873,1,pp,0.880952381,0.00385032
2258,991,-1,np,-0.886243434,0.003373343
1915,991,-1,np,-0.874267171,0.004512386
1749,991,1,pp,0.886243434,0.003373343
2100,991,1,pp,0.874267171,0.004512386
1989,991,1,pp,0.915729116,0.001403174
1879,991,1,pp,0.922172222,0.001110817
1809,152,1,pp,0.850314646,0.007471415
2112,152,-1,np,-0.970077272,6.55E-05
2064,776,-1,np,-0.857142857,0.006530017
1718,776,-1,np,-0.883851509,0.003583935
2277,776,1,pp,0.874267171,0.004512386
1970,776,1,pp,0.891630982,0.002928681
2312,776,-1,np,-0.838338383,0.009323116
2022,776,-1,np,-0.845594325,0.008170172
2275,776,1,pp,0.880952381,0.00385032
1749,776,1,pp,0.886243434,0.003373343
1804,776,-1,np,-0.843434712,0.008503234
1664,776,-1,np,-0.898219696,0.002438797
1781,776,1,pp,0.902707567,0.002137647
1714,1135,1,pp,0.922172222,0.001110817
2013,1135,1,pp,0.898219696,0.002438797
2124,1135,-1,np,-0.880952381,0.00385032
2257,1135,-1,np,-0.886243434,0.003373343
2116,1135,-1,np,-0.843434712,0.008503234
2084,1135,1,pp,0.891630982,0.002928681
2256,1135,1,pp,0.862290909,0.005872991
1911,1135,1,pp,0.904761905,0.002008276
1921,1135,1,pp,0.928571429,0.000862968
2203,1570,-1,np,-0.928571429,0.000862968
1705,1570,1,pp,0.951876318,0.000268663
2293,1570,1,pp,0.853912564,0.006965288
2050,1570,1,pp,0.871575794,0.004798257
1686,1570,-1,np,-0.898219696,0.002438797
2299,1570,-1,np,-0.904761905,0.002008276
2048,1570,-1,np,-0.910195959,0.001690861
2057,1570,-1,np,-0.904761905,0.002008276
1654,1570,1,pp,0.850314646,0.007471415
2150,134,-1,np,-0.85548378,0.00675133
1776,134,-1,np,-0.915729116,0.001403174
1782,134,-1,np,-0.946124747,0.000375312
1948,134,-1,np,-0.952380952,0.0002604
1669,134,1,pp,0.857142857,0.006530017
2262,134,-1,np,-0.910195959,0.001690861
2229,670,-1,np,-0.922172222,0.001110817
1757,670,1,pp,0.860748345,0.006065193
1876,670,1,pp,0.970077272,6.55E-05
1854,670,-1,np,-0.880952381,0.00385032
1755,670,-1,np,-0.874267171,0.004512386
1767,670,1,pp,0.915729116,0.001403174
2263,670,1,pp,0.850314646,0.007471415
1719,670,-1,np,-0.857142857,0.006530017
1885,670,1,pp,0.857142857,0.006530017
2071,670,1,pp,0.928571429,0.000862968
2241,997,1,pp,0.922172222,0.001110817
1716,997,1,pp,0.853912564,0.006965288
1858,997,1,pp,0.862290909,0.005872991
2176,997,1,pp,0.886243434,0.003373343
1887,997,-1,np,-0.898219696,0.002438797
2061,997,-1,np,-0.928571429,0.000862968
2212,1532,-1,np,-0.904761905,0.002008276
1875,1532,-1,np,-0.963925385,0.000114214
2148,1532,-1,np,-0.857142857,0.006530017
2113,1532,-1,np,-0.934148484,0.000679106
2105,1532,1,pp,0.850314646,0.007471415
1679,1532,1,pp,0.857142857,0.006530017
2040,1532,1,pp,0.838338383,0.009323116
1848,1532,1,pp,0.898219696,0.002438797
1857,1532,1,pp,0.857142857,0.006530017
2185,1532,1,pp,0.880952381,0.00385032
1739,1006,-1,np,-0.874267171,0.004512386
1766,1006,-1,np,-0.904761905,0.002008276
2004,1006,-1,np,-0.850314646,0.007471415
2024,1006,-1,np,-0.976190476,3.31E-05
2096,1006,-1,np,-0.85548378,0.00675133
2319,1006,1,pp,0.880952381,0.00385032
2055,1006,-1,np,-0.857142857,0.006530017
2255,1006,-1,np,-0.928571429,0.000862968
2270,1006,-1,np,-0.874267171,0.004512386
2083,822,1,pp,0.853912564,0.006965288
2235,822,1,pp,0.838338383,0.009323116
1720,822,1,pp,0.904761905,0.002008276
1665,822,1,pp,0.857142857,0.006530017
2341,822,1,pp,0.874267171,0.004512386
2300,822,1,pp,0.850314646,0.007471415
1660,822,1,pp,0.880952381,0.00385032
2069,822,1,pp,0.879581914,0.003980559
2073,822,-1,np,-0.910195959,0.001690861
2317,822,-1,np,-0.951502571,0.000274893
1833,822,1,pp,0.934148484,0.000679106
1839,822,1,pp,0.853912564,0.006965288
1929,822,-1,np,-0.970077272,6.55E-05
1659,822,1,pp,0.963925385,0.000114214
2351,822,1,pp,0.857142857,0.006530017
2160,822,1,pp,0.927778183,0.000891495
1744,822,-1,np,-0.927105069,0.00091618
2001,822,1,pp,0.898219696,0.002438797
2328,822,1,pp,0.928571429,0.000862968
1711,822,1,pp,0.910195959,0.001690861
1903,822,1,pp,0.880952381,0.00385032
2200,822,1,pp,0.952380952,0.0002604
2023,822,1,pp,0.843434712,0.008503234
2342,822,1,pp,0.976190476,3.31E-05
1741,822,1,pp,0.862290909,0.005872991
1882,822,1,pp,0.904761905,0.002008276
1873,822,1,pp,0.922172222,0.001110817
1850,822,-1,np,-0.952380952,0.0002604
1784,822,1,pp,0.857142857,0.006530017
1723,822,-1,np,-0.952380952,0.0002604
1746,1331,-1,np,-0.874267171,0.004512386
1895,1331,1,pp,0.85548378,0.00675133
2326,1331,-1,np,-0.85548378,0.00675133
1765,1331,1,pp,0.945230086,0.000394052
2268,1331,-1,np,-0.857142857,0.006530017
1772,1331,-1,np,-0.902707567,0.002137647
2067,1331,-1,np,-0.838338383,0.009323116
1954,1331,-1,np,-0.904761905,0.002008276
2173,1331,-1,np,-0.853912564,0.006965288
1857,1331,-1,np,-0.880952381,0.00385032
1655,1051,1,pp,0.952380952,0.0002604
2192,1051,1,pp,0.880952381,0.00385032
2291,1051,-1,np,-0.880952381,0.00385032
2220,1051,1,pp,0.874267171,0.004512386
2203,1051,-1,np,-0.904761905,0.002008276
1724,1051,-1,np,-0.862290909,0.005872991
2026,1051,-1,np,-0.970077272,6.55E-05
1838,1051,-1,np,-0.867532847,0.005249136
1785,1051,-1,np,-0.880952381,0.00385032
2102,1051,1,pp,0.850314646,0.007471415
2150,1635,1,pp,0.879581914,0.003980559
1782,1635,1,pp,0.970077272,6.55E-05
1948,1635,1,pp,0.976190476,3.31E-05
1653,1635,1,pp,0.862290909,0.005872991
2327,1635,1,pp,0.904761905,0.002008276
1656,1635,-1,np,-0.850314646,0.007471415
2286,1635,-1,np,-0.879581914,0.003980559
2262,1635,1,pp,0.946124747,0.000375312
2218,1635,-1,np,-0.857142857,0.006530017
1924,1635,1,pp,0.850314646,0.007471415
2085,1635,-1,np,-0.915729116,0.001403174
1718,696,-1,np,-0.896127224,0.00258811
2105,696,1,pp,0.898219696,0.002438797
1679,696,1,pp,0.904761905,0.002008276
2155,696,1,pp,0.994029797,5.30E-07
1651,696,1,pp,0.886243434,0.003373343
1804,696,-1,np,-0.915729116,0.001403174
2128,696,-1,np,-0.857142857,0.006530017
1654,696,1,pp,0.970077272,6.55E-05
1737,562,1,pp,0.862290909,0.005872991
2068,562,1,pp,0.915729116,0.001403174
1962,562,1,pp,0.850314646,0.007471415
1892,562,1,pp,0.901127114,0.002240771
1815,562,1,pp,0.853912564,0.006965288
1681,562,-1,np,-0.880952381,0.00385032
1836,562,-1,np,-0.922172222,0.001110817
2301,562,-1,np,-0.857142857,0.006530017
2294,562,1,pp,0.898219696,0.002438797
1902,562,-1,np,-0.862290909,0.005872991
2009,562,-1,np,-0.886243434,0.003373343
1667,562,-1,np,-0.903680049,0.002075752
2091,562,-1,np,-0.994029797,5.30E-07
2001,562,-1,np,-0.838338383,0.009323116
2315,562,1,pp,0.928571429,0.000862968
2014,562,-1,np,-0.927778183,0.000891495
1820,562,1,pp,0.928571429,0.000862968
2045,562,-1,np,-0.928571429,0.000862968
2305,562,-1,np,-0.880952381,0.00385032
1866,562,1,pp,0.871575794,0.004798257
2090,749,1,pp,0.874267171,0.004512386
1746,749,-1,np,-0.874267171,0.004512386
2312,749,1,pp,0.910195959,0.001690861
2066,749,1,pp,0.970077272,6.55E-05
2340,749,1,pp,0.952380952,0.0002604
2165,749,1,pp,0.843434712,0.008503234
1954,749,-1,np,-0.857142857,0.006530017
1739,1451,-1,np,-0.886243434,0.003373343
2096,1451,-1,np,-0.843434712,0.008503234
1800,1451,-1,np,-0.860748345,0.006065193
1841,1451,-1,np,-0.898219696,0.002438797
1948,804,1,pp,0.857142857,0.006530017
1669,804,-1,np,-0.928571429,0.000862968
1653,804,1,pp,0.970077272,6.55E-05
2115,804,1,pp,0.850314646,0.007471415
1684,804,-1,np,-0.850314646,0.007471415
1846,804,-1,np,-0.903680049,0.002075752
2286,804,-1,np,-0.903680049,0.002075752
1749,1039,1,pp,0.910195959,0.001690861
2100,1039,1,pp,0.850314646,0.007471415
2318,1039,1,pp,0.843434712,0.008503234
2229,846,-1,np,-0.874267171,0.004512386
2351,846,-1,np,-0.857142857,0.006530017
2149,846,1,pp,0.927105069,0.00091618
1854,846,-1,np,-0.904761905,0.002008276
1767,846,1,pp,0.98802352,4.26E-06
2140,846,1,pp,0.915729116,0.001403174
2150,792,-1,np,-0.927778183,0.000891495
1776,792,-1,np,-0.85548378,0.00675133
2141,792,-1,np,-0.946124747,0.000375312
2327,792,-1,np,-0.904761905,0.002008276
2232,792,-1,np,-0.838338383,0.009323116
2086,792,1,pp,0.862290909,0.005872991
2110,792,1,pp,0.838338383,0.009323116
2285,792,1,pp,0.922172222,0.001110817
1797,792,1,pp,0.928571429,0.000862968
1898,1581,-1,np,-0.838338383,0.009323116
2267,1581,-1,np,-0.915729116,0.001403174
1982,1581,1,pp,0.857142857,0.006530017
2338,1581,1,pp,0.880952381,0.00385032
1757,1581,1,pp,0.848625129,0.007716947
1985,1272,1,pp,0.853912564,0.006965288
2078,1272,-1,np,-0.891630982,0.002928681
2026,1272,-1,np,-0.898219696,0.002438797
1785,1272,-1,np,-0.857142857,0.006530017
1673,1272,1,pp,0.850314646,0.007471415
