Source,Target,Label,inter,cor,p
1819,608,-1,np,-0.886243434,0.003373343
1861,608,1,pp,0.838338383,0.009323116
1618,608,1,pp,0.976190476,3.31E-05
1646,608,-1,np,-0.904761905,0.002008276
1670,608,1,pp,0.915729116,0.001403174
2198,608,1,pp,0.857142857,0.006530017
1878,608,-1,np,-0.994029797,5.30E-07
1762,1489,1,pp,0.857142857,0.006530017
1963,1489,1,pp,0.880952381,0.00385032
1621,1489,-1,np,-0.934148484,0.000679106
2173,1489,-1,np,-0.857142857,0.006530017
1845,1489,1,pp,0.880952381,0.00385032
1812,733,1,pp,0.874267171,0.004512386
1783,733,1,pp,0.849805035,0.007544942
2071,733,-1,np,-0.906686764,0.001891774
2132,733,-1,np,-0.85548378,0.00675133
1938,695,-1,np,-0.963925385,0.000114214
1910,810,-1,np,-0.880952381,0.00385032
1762,810,-1,np,-0.857142857,0.006530017
1963,810,-1,np,-0.880952381,0.00385032
1704,810,-1,np,-0.880952381,0.00385032
1624,810,-1,np,-0.880952381,0.00385032
2153,810,-1,np,-0.883851509,0.003583935
1845,810,-1,np,-0.857142857,0.006530017
1634,774,-1,np,-0.898219696,0.002438797
1970,1170,1,pp,0.898219696,0.002438797
1867,1170,1,pp,0.857142857,0.006530017
1841,1170,1,pp,0.928571429,0.000862968
2134,1170,1,pp,0.922172222,0.001110817
1888,1170,-1,np,-0.880952381,0.00385032
2066,1170,1,pp,0.904761905,0.002008276
2192,668,1,pp,0.910195959,0.001690861
1616,668,-1,np,-0.843434712,0.008503234
1798,668,-1,np,-0.913223321,0.001529138
1894,668,-1,np,-0.90840294,0.001791685
1933,1411,1,pp,0.862290909,0.005872991
1621,1411,-1,np,-0.95810101,0.000178157
1875,1411,1,pp,0.857142857,0.006530017
1987,761,-1,np,-0.904761905,0.002008276
2178,761,-1,np,-0.857142857,0.006530017
1896,761,-1,np,-0.847024363,0.007954271
2073,761,-1,np,-0.970077272,6.55E-05
1796,761,1,pp,0.857142857,0.006530017
1635,761,-1,np,-0.880952381,0.00385032
1776,721,-1,np,-0.904761905,0.002008276
1992,721,-1,np,-0.843434712,0.008503234
1894,721,-1,np,-0.847024363,0.007954271
1801,721,-1,np,-0.857142857,0.006530017
1940,709,1,pp,0.874267171,0.004512386
1690,709,1,pp,0.857142857,0.006530017
1934,709,1,pp,0.928571429,0.000862968
1892,709,-1,np,-0.932954371,0.000716066
1885,709,-1,np,-0.928571429,0.000862968
2187,709,1,pp,0.976190476,3.31E-05
1795,709,-1,np,-0.883851509,0.003583935
1860,1567,1,pp,0.976190476,3.31E-05
1682,1567,1,pp,0.904761905,0.002008276
2011,1567,1,pp,0.928571429,0.000862968
1973,1567,1,pp,0.880952381,0.00385032
1739,1567,1,pp,0.891630982,0.002928681
1927,1567,1,pp,0.904761905,0.002008276
1971,1567,1,pp,0.946124747,0.000375312
2073,1567,1,pp,0.838338383,0.009323116
2057,1567,1,pp,0.904761905,0.002008276
2000,1567,1,pp,0.904761905,0.002008276
1792,1567,1,pp,0.838338383,0.009323116
1991,1567,1,pp,0.857142857,0.006530017
2098,1453,1,pp,0.878310066,0.004103934
1919,1453,-1,np,-0.952380952,0.0002604
2137,1453,1,pp,0.850314646,0.007471415
2192,158,1,pp,0.838338383,0.009323116
1717,158,-1,np,-0.850314646,0.007471415
1945,158,-1,np,-0.862290909,0.005872991
1891,158,-1,np,-0.838338383,0.009323116
2151,158,-1,np,-0.838338383,0.009323116
1647,158,-1,np,-0.880952381,0.00385032
1798,158,-1,np,-0.913223321,0.001529138
2160,99,-1,np,-0.927778183,0.000891495
1608,99,1,pp,0.862290909,0.005872991
1610,99,-1,np,-0.853912564,0.006965288
1831,99,1,pp,0.857142857,0.006530017
1678,1225,-1,np,-0.857142857,0.006530017
1764,1225,-1,np,-0.880952381,0.00385032
2134,1225,-1,np,-0.850314646,0.007471415
1874,1343,1,pp,0.880952381,0.00385032
1910,1343,1,pp,0.857142857,0.006530017
1963,1343,1,pp,0.857142857,0.006530017
2134,1343,1,pp,0.874267171,0.004512386
1907,1343,1,pp,0.898219696,0.002438797
1624,1343,1,pp,0.952380952,0.0002604
1914,1343,1,pp,0.838338383,0.009323116
2153,1343,1,pp,0.883851509,0.003583935
1621,1113,-1,np,-0.994029797,5.30E-07
2165,1113,-1,np,-0.874267171,0.004512386
1875,1113,1,pp,0.880952381,0.00385032
1764,601,1,pp,0.880952381,0.00385032
1864,374,1,pp,0.904761905,0.002008276
1994,374,-1,np,-0.850314646,0.007471415
2040,374,1,pp,0.922172222,0.001110817
1605,374,1,pp,0.880952381,0.00385032
1772,374,1,pp,0.850314646,0.007471415
1726,374,1,pp,0.891630982,0.002928681
2030,690,1,pp,0.843434712,0.008503234
2134,690,1,pp,0.874267171,0.004512386
1888,690,-1,np,-0.928571429,0.000862968
1717,455,-1,np,-0.850314646,0.007471415
2123,455,-1,np,-0.838338383,0.009323116
2122,455,-1,np,-0.932954371,0.000716066
1891,455,-1,np,-0.874267171,0.004512386
2027,455,-1,np,-0.874267171,0.004512386
2039,455,-1,np,-0.857142857,0.006530017
1984,455,-1,np,-0.850314646,0.007471415
2198,455,-1,np,-0.928571429,0.000862968
1893,1007,-1,np,-0.928571429,0.000862968
2090,1007,1,pp,0.853912564,0.006965288
1780,1007,-1,np,-0.850314646,0.007471415
2202,851,-1,np,-0.946124747,0.000375312
2194,851,1,pp,0.850314646,0.007471415
1657,851,1,pp,0.898219696,0.002438797
1611,851,-1,np,-0.838338383,0.009323116
1831,851,1,pp,0.904761905,0.002008276
2021,851,-1,np,-0.898219696,0.002438797
1606,851,-1,np,-0.928571429,0.000862968
1863,932,-1,np,-0.867532847,0.005249136
1642,932,1,pp,0.853912564,0.006965288
2036,932,-1,np,-0.904761905,0.002008276
1947,932,1,pp,0.915729116,0.001403174
2160,1327,1,pp,0.879581914,0.003980559
1603,289,1,pp,0.880952381,0.00385032
2139,289,1,pp,0.850314646,0.007471415
1985,289,-1,np,-0.850314646,0.007471415
1858,289,1,pp,0.838338383,0.009323116
1861,289,-1,np,-0.862290909,0.005872991
1839,289,-1,np,-0.838338383,0.009323116
1771,289,-1,np,-0.850314646,0.007471415
2184,289,-1,np,-0.838338383,0.009323116
1637,289,-1,np,-0.883851509,0.003583935
1963,519,-1,np,-0.880952381,0.00385032
2192,1041,1,pp,0.850314646,0.007471415
1890,1041,1,pp,0.928571429,0.000862968
2151,1041,-1,np,-0.874267171,0.004512386
2071,1041,-1,np,-0.855605819,0.00673489
2203,1173,1,pp,0.932954371,0.000716066
2012,1173,1,pp,0.880952381,0.00385032
1908,1173,1,pp,0.898219696,0.002438797
2097,1581,1,pp,0.898219696,0.002438797
1691,1581,-1,np,-0.904761905,0.002008276
1807,1581,-1,np,-0.880952381,0.00385032
1872,1581,-1,np,-0.850314646,0.007471415
1770,1581,-1,np,-0.898219696,0.002438797
1915,1581,1,pp,0.874267171,0.004512386
1685,1581,-1,np,-0.922172222,0.001110817
1829,1581,-1,np,-0.862290909,0.005872991
1732,1581,1,pp,0.880952381,0.00385032
2048,1581,-1,np,-0.928571429,0.000862968
1812,642,1,pp,0.922172222,0.001110817
2156,44,1,pp,0.886243434,0.003373343
1719,44,-1,np,-0.874267171,0.004512386
1741,44,-1,np,-0.880952381,0.00385032
2005,44,1,pp,0.903680049,0.002075752
1855,44,-1,np,-0.88949918,0.003099782
1852,44,-1,np,-0.880952381,0.00385032
2149,44,-1,np,-0.880952381,0.00385032
1986,44,-1,np,-0.880952381,0.00385032
2069,44,1,pp,0.874267171,0.004512386
1737,44,-1,np,-0.850314646,0.007471415
1688,44,-1,np,-0.952380952,0.0002604
2017,44,-1,np,-0.951876318,0.000268663
1662,44,-1,np,-0.857142857,0.006530017
1993,216,1,pp,0.838338383,0.009323116
2005,216,-1,np,-0.843434712,0.008503234
1688,216,1,pp,0.857142857,0.006530017
1970,1565,1,pp,0.886243434,0.003373343
1764,1565,1,pp,0.857142857,0.006530017
2134,1565,1,pp,0.850314646,0.007471415
2053,515,1,pp,0.843434712,0.008503234
1934,515,1,pp,0.857142857,0.006530017
1892,515,-1,np,-0.90840294,0.001791685
1885,515,-1,np,-0.857142857,0.006530017
1876,515,-1,np,-0.976190476,3.31E-05
1923,515,-1,np,-0.886243434,0.003373343
2187,515,1,pp,0.928571429,0.000862968
2084,515,1,pp,0.867532847,0.005249136
1882,515,1,pp,0.85548378,0.00675133
1795,515,-1,np,-0.834748647,0.009929687
1784,515,-1,np,-0.850314646,0.007471415
1988,515,-1,np,-0.857142857,0.006530017
2048,515,-1,np,-0.857142857,0.006530017
2105,422,-1,np,-0.934148484,0.000679106
2156,422,-1,np,-0.850314646,0.007471415
2171,422,-1,np,-0.862290909,0.005872991
1677,422,-1,np,-0.928571429,0.000862968
2167,422,-1,np,-0.963925385,0.000114214
1826,422,-1,np,-0.886243434,0.003373343
1948,422,-1,np,-0.838338383,0.009323116
1632,422,1,pp,0.871575794,0.004798257
2136,422,-1,np,-0.896127224,0.00258811
1695,422,-1,np,-0.880952381,0.00385032
1886,422,-1,np,-0.928571429,0.000862968
2177,422,-1,np,-0.862290909,0.005872991
1994,422,1,pp,0.946124747,0.000375312
1855,422,1,pp,0.864790869,0.005569863
1645,422,-1,np,-0.850314646,0.007471415
1983,422,-1,np,-0.853912564,0.006965288
1779,422,1,pp,0.862290909,0.005872991
2044,422,-1,np,-0.857142857,0.006530017
1605,422,-1,np,-0.880952381,0.00385032
2051,422,1,pp,0.850314646,0.007471415
1772,422,-1,np,-0.910195959,0.001690861
1936,422,-1,np,-0.883851509,0.003583935
2015,422,-1,np,-0.838338383,0.009323116
2050,422,-1,np,-0.838338383,0.009323116
1612,422,-1,np,-0.928571429,0.000862968
2059,422,1,pp,0.880952381,0.00385032
2145,52,-1,np,-0.862290909,0.005872991
1783,52,-1,np,-0.849805035,0.007544942
1652,52,-1,np,-0.862290909,0.005872991
1782,52,-1,np,-1,0
2132,52,1,pp,0.927778183,0.000891495
1678,744,1,pp,0.952380952,0.0002604
1764,744,1,pp,0.857142857,0.006530017
2162,744,1,pp,0.927105069,0.00091618
1739,1417,1,pp,0.843434712,0.008503234
2178,1417,1,pp,0.880952381,0.00385032
2144,1417,-1,np,-0.880952381,0.00385032
1877,1417,-1,np,-0.850314646,0.007471415
1835,1417,-1,np,-0.880952381,0.00385032
2037,1417,-1,np,-0.843434712,0.008503234
2053,138,1,pp,0.903680049,0.002075752
1892,138,-1,np,-0.883851509,0.003583935
2086,138,-1,np,-0.904761905,0.002008276
1634,138,-1,np,-0.874267171,0.004512386
2137,138,-1,np,-0.850314646,0.007471415
1881,138,-1,np,-0.896127224,0.00258811
1795,138,-1,np,-0.883851509,0.003583935
1734,138,-1,np,-0.915729116,0.001403174
1849,138,-1,np,-0.880952381,0.00385032
2047,138,-1,np,-0.857142857,0.006530017
2102,1497,-1,np,-0.891630982,0.002928681
1898,1497,1,pp,0.838338383,0.009323116
1626,1497,1,pp,0.922172222,0.001110817
1716,1497,-1,np,-0.874267171,0.004512386
2052,1497,-1,np,-0.880952381,0.00385032
1681,1497,1,pp,0.880952381,0.00385032
2006,1497,1,pp,0.857142857,0.006530017
1947,1444,-1,np,-0.843434712,0.008503234
2203,1187,1,pp,0.945230086,0.000394052
1711,1187,-1,np,-0.946124747,0.000375312
2071,1187,-1,np,-0.842835583,0.008597139
2200,1187,1,pp,0.915729116,0.001403174
1617,1187,-1,np,-0.946124747,0.000375312
1908,1187,1,pp,0.874267171,0.004512386
2150,1187,1,pp,0.850314646,0.007471415
1690,1139,1,pp,0.952380952,0.0002604
2148,1139,-1,np,-0.857142857,0.006530017
1649,1139,-1,np,-0.838338383,0.009323116
1671,1139,-1,np,-0.928571429,0.000862968
1925,1139,-1,np,-0.904761905,0.002008276
2080,1139,-1,np,-0.904761905,0.002008276
1917,1139,-1,np,-0.850314646,0.007471415
1827,1139,-1,np,-0.838338383,0.009323116
2030,1139,-1,np,-0.879581914,0.003980559
1652,1139,-1,np,-0.862290909,0.005872991
1807,1139,-1,np,-0.857142857,0.006530017
1876,1139,-1,np,-0.857142857,0.006530017
1872,1139,-1,np,-0.874267171,0.004512386
2164,1139,-1,np,-0.838338383,0.009323116
1668,1139,-1,np,-0.857142857,0.006530017
1923,1139,-1,np,-0.850314646,0.007471415
1775,1139,-1,np,-0.850314646,0.007471415
1718,1139,-1,np,-0.843434712,0.008503234
2062,1139,-1,np,-0.857142857,0.006530017
2010,1139,1,pp,0.850314646,0.007471415
1784,1139,-1,np,-0.898219696,0.002438797
2091,1139,-1,np,-0.880952381,0.00385032
1988,1139,-1,np,-0.904761905,0.002008276
1742,1139,-1,np,-0.862290909,0.005872991
1954,1139,-1,np,-0.843434712,0.008503234
1919,179,1,pp,0.880952381,0.00385032
1797,179,1,pp,0.951502571,0.000274893
2002,1239,1,pp,0.904761905,0.002008276
1780,1239,-1,np,-0.862290909,0.005872991
1808,1239,1,pp,0.850314646,0.007471415
2165,182,-1,np,-0.850314646,0.007471415
1894,182,-1,np,-0.847024363,0.007954271
1801,182,-1,np,-0.880952381,0.00385032
1654,1257,1,pp,0.880952381,0.00385032
1665,1257,1,pp,0.915729116,0.001403174
2168,1257,1,pp,0.862290909,0.005872991
1780,1257,1,pp,0.850314646,0.007471415
1692,1257,-1,np,-0.857142857,0.006530017
2055,959,1,pp,0.850314646,0.007471415
2199,959,-1,np,-0.878310066,0.004103934
1729,959,1,pp,0.903680049,0.002075752
1650,959,-1,np,-0.938590635,0.000552616
2169,959,1,pp,0.874267171,0.004512386
1982,959,-1,np,-0.880952381,0.00385032
1862,178,-1,np,-0.838338383,0.009323116
1599,360,-1,np,-0.880952381,0.00385032
1761,360,-1,np,-0.922172222,0.001110817
1820,360,1,pp,0.874267171,0.004512386
1930,360,1,pp,0.850314646,0.007471415
1916,360,-1,np,-0.850314646,0.007471415
1717,360,-1,np,-0.886243434,0.003373343
1960,360,-1,np,-0.898219696,0.002438797
1616,360,-1,np,-0.915729116,0.001403174
1861,360,-1,np,-0.946124747,0.000375312
2151,360,-1,np,-0.898219696,0.002438797
1646,360,1,pp,0.904761905,0.002008276
1929,360,-1,np,-0.862290909,0.005872991
1670,360,-1,np,-0.843434712,0.008503234
1984,360,-1,np,-0.946124747,0.000375312
1880,360,-1,np,-0.880952381,0.00385032
1778,360,-1,np,-0.904761905,0.002008276
1600,360,1,pp,0.857142857,0.006530017
1956,360,1,pp,0.867532847,0.005249136
1879,360,-1,np,-0.898219696,0.002438797
1878,360,1,pp,0.850314646,0.007471415
1975,905,1,pp,0.904761905,0.002008276
1761,792,1,pp,0.850314646,0.007471415
1819,792,-1,np,-0.862290909,0.005872991
2039,792,1,pp,0.857142857,0.006530017
1969,792,1,pp,0.927105069,0.00091618
2079,792,1,pp,0.880952381,0.00385032
1618,792,1,pp,0.928571429,0.000862968
1638,792,1,pp,0.880952381,0.00385032
1646,792,-1,np,-0.880952381,0.00385032
2198,792,1,pp,0.976190476,3.31E-05
1878,792,-1,np,-0.910195959,0.001690861
1910,1049,-1,np,-0.857142857,0.006530017
1971,1049,-1,np,-0.898219696,0.002438797
1934,944,1,pp,0.928571429,0.000862968
2156,944,-1,np,-0.898219696,0.002438797
1885,944,-1,np,-0.928571429,0.000862968
2187,944,1,pp,0.880952381,0.00385032
1715,835,-1,np,-0.857142857,0.006530017
2165,835,-1,np,-0.838338383,0.009323116
1801,835,-1,np,-0.880952381,0.00385032
2204,1089,1,pp,0.857142857,0.006530017
1729,1089,1,pp,0.843434712,0.008503234
1783,1089,1,pp,0.862488692,0.005848633
2122,1089,-1,np,-0.871575794,0.004798257
2169,1089,1,pp,0.934148484,0.000679106
1814,1089,1,pp,0.880952381,0.00385032
1890,894,1,pp,0.857142857,0.006530017
1717,894,-1,np,-0.874267171,0.004512386
1945,894,-1,np,-0.934148484,0.000679106
1891,894,-1,np,-0.874267171,0.004512386
2151,894,-1,np,-0.910195959,0.001690861
1798,894,-1,np,-0.862488692,0.005848633
1699,894,1,pp,0.880952381,0.00385032
2203,332,1,pp,0.969781517,6.74E-05
2135,332,-1,np,-0.838338383,0.009323116
2200,332,1,pp,0.891630982,0.002928681
1617,332,-1,np,-0.874267171,0.004512386
2012,332,1,pp,0.880952381,0.00385032
1908,332,1,pp,0.95810101,0.000178157
2150,332,1,pp,0.874267171,0.004512386
1940,412,1,pp,0.862290909,0.005872991
1614,412,1,pp,0.850314646,0.007471415
1993,412,1,pp,0.850314646,0.007471415
2076,412,1,pp,0.859300078,0.006249269
1933,412,1,pp,0.850314646,0.007471415
1820,1248,1,pp,0.850314646,0.007471415
1985,1248,-1,np,-0.886243434,0.003373343
1616,1248,-1,np,-0.915729116,0.001403174
1861,1248,-1,np,-0.922172222,0.001110817
1839,1248,-1,np,-0.970077272,6.55E-05
1949,1248,-1,np,-0.843434712,0.008503234
1880,1248,-1,np,-0.880952381,0.00385032
2121,1248,-1,np,-0.952380952,0.0002604
2065,826,-1,np,-0.904761905,0.002008276
2155,826,-1,np,-0.843434712,0.008503234
1659,826,-1,np,-0.922172222,0.001110817
2180,826,-1,np,-0.934148484,0.000679106
2079,826,-1,np,-0.904761905,0.002008276
1967,826,-1,np,-0.838338383,0.009323116
1773,826,-1,np,-0.886243434,0.003373343
2035,826,-1,np,-0.904761905,0.002008276
1659,269,-1,np,-0.850314646,0.007471415
2079,269,-1,np,-0.857142857,0.006530017
2192,517,1,pp,0.874267171,0.004512386
1798,517,-1,np,-0.862488692,0.005848633
1894,517,-1,np,-0.871575794,0.004798257
1847,461,-1,np,-0.879581914,0.003980559
1964,461,1,pp,0.874267171,0.004512386
2191,461,1,pp,0.838338383,0.009323116
1675,461,1,pp,0.963925385,0.000114214
2079,614,-1,np,-0.857142857,0.006530017
1670,614,-1,np,-0.843434712,0.008503234
1699,614,1,pp,0.904761905,0.002008276
2203,827,1,pp,0.932954371,0.000716066
2135,827,-1,np,-0.850314646,0.007471415
2200,827,1,pp,0.915729116,0.001403174
2012,827,1,pp,0.857142857,0.006530017
2147,827,-1,np,-0.886243434,0.003373343
1908,827,1,pp,0.970077272,6.55E-05
2150,827,1,pp,0.850314646,0.007471415
2099,356,-1,np,-0.903680049,0.002075752
1676,356,-1,np,-0.898219696,0.002438797
1853,356,-1,np,-0.904761905,0.002008276
1735,356,-1,np,-0.939827251,0.000520392
2005,356,-1,np,-0.843434712,0.008503234
1645,356,-1,np,-0.886243434,0.003373343
1990,356,-1,np,-0.879581914,0.003980559
1779,356,1,pp,0.838338383,0.009323116
1766,356,-1,np,-0.880952381,0.00385032
1644,356,1,pp,0.952380952,0.0002604
2051,356,1,pp,0.874267171,0.004512386
1904,356,1,pp,0.836501913,0.009630399
2015,356,-1,np,-0.886243434,0.003373343
1703,356,1,pp,0.880952381,0.00385032
1825,356,1,pp,0.880952381,0.00385032
1667,356,1,pp,0.898219696,0.002438797
2152,1561,1,pp,0.850314646,0.007471415
2142,1561,1,pp,0.874267171,0.004512386
2041,1561,-1,np,-0.85548378,0.00675133
2193,1561,-1,np,-0.874267171,0.004512386
2159,1561,-1,np,-0.904761905,0.002008276
2178,1561,1,pp,0.880952381,0.00385032
2019,1561,-1,np,-0.898219696,0.002438797
1939,1561,-1,np,-0.843434712,0.008503234
2036,1561,1,pp,0.880952381,0.00385032
1911,1561,-1,np,-0.891630982,0.002928681
1992,1561,-1,np,-0.927778183,0.000891495
1745,1561,1,pp,0.862290909,0.005872991
1690,1587,1,pp,0.952380952,0.0002604
1934,1587,1,pp,0.880952381,0.00385032
1649,1587,-1,np,-0.922172222,0.001110817
1671,1587,-1,np,-0.952380952,0.0002604
2171,1587,-1,np,-0.898219696,0.002438797
2163,1587,-1,np,-0.838338383,0.009323116
2166,1587,1,pp,0.904761905,0.002008276
1807,1587,-1,np,-0.857142857,0.006530017
1885,1587,-1,np,-0.880952381,0.00385032
1768,1587,-1,np,-0.880952381,0.00385032
1872,1587,-1,np,-0.970077272,6.55E-05
2164,1587,-1,np,-0.838338383,0.009323116
2177,1587,-1,np,-0.922172222,0.001110817
1668,1587,-1,np,-0.976190476,3.31E-05
2187,1587,1,pp,0.880952381,0.00385032
2062,1587,-1,np,-0.952380952,0.0002604
1795,1587,-1,np,-0.847024363,0.007954271
1784,1587,-1,np,-0.922172222,0.001110817
2021,1587,-1,np,-0.850314646,0.007471415
2091,1587,-1,np,-0.857142857,0.006530017
1742,1587,-1,np,-0.838338383,0.009323116
2048,1587,-1,np,-0.880952381,0.00385032
2005,686,-1,np,-0.867532847,0.005249136
2069,686,-1,np,-0.922172222,0.001110817
1737,686,1,pp,0.850314646,0.007471415
1688,686,1,pp,0.904761905,0.002008276
2017,686,1,pp,0.85548378,0.00675133
2120,499,-1,np,-0.843434712,0.008503234
1682,499,-1,np,-0.928571429,0.000862968
2152,499,-1,np,-0.898219696,0.002438797
1746,499,-1,np,-0.904761905,0.002008276
1774,499,-1,np,-0.904761905,0.002008276
1693,499,-1,np,-0.904761905,0.002008276
2019,499,1,pp,0.874267171,0.004512386
1930,499,1,pp,0.850314646,0.007471415
1955,499,-1,np,-0.880952381,0.00385032
1978,499,1,pp,0.898219696,0.002438797
1927,499,-1,np,-0.952380952,0.0002604
1628,499,1,pp,0.898219696,0.002438797
2060,499,-1,np,-0.838338383,0.009323116
1705,499,-1,np,-0.902707567,0.002137647
2057,499,-1,np,-0.928571429,0.000862968
2000,499,-1,np,-0.952380952,0.0002604
1702,499,-1,np,-0.862290909,0.005872991
2116,499,-1,np,-0.849805035,0.007544942
1722,499,-1,np,-0.857142857,0.006530017
1836,499,-1,np,-0.857142857,0.006530017
2068,342,1,pp,0.874267171,0.004512386
2095,342,1,pp,0.853912564,0.006965288
2061,342,1,pp,0.928571429,0.000862968
1620,1249,1,pp,0.847024363,0.007954271
2024,1249,-1,np,-0.85548378,0.00675133
2124,1249,1,pp,0.904761905,0.002008276
1843,1249,1,pp,0.838338383,0.009323116
1833,1249,1,pp,0.898219696,0.002438797
1607,1332,1,pp,0.915729116,0.001403174
1678,1332,1,pp,0.928571429,0.000862968
1764,1332,1,pp,0.880952381,0.00385032
2200,1332,1,pp,0.891630982,0.002928681
2162,1332,1,pp,0.927105069,0.00091618
1908,1332,1,pp,0.874267171,0.004512386
2150,1332,1,pp,0.874267171,0.004512386
1815,1348,1,pp,0.843434712,0.008503234
1765,1348,1,pp,0.904761905,0.002008276
1992,1348,-1,np,-0.927778183,0.000891495
1894,1348,-1,np,-0.847024363,0.007954271
2105,260,-1,np,-0.898219696,0.002438797
1649,260,-1,np,-0.838338383,0.009323116
2171,260,-1,np,-0.922172222,0.001110817
1677,260,-1,np,-0.952380952,0.0002604
2167,260,-1,np,-0.98802352,4.26E-06
1826,260,-1,np,-0.862290909,0.005872991
1691,260,-1,np,-0.857142857,0.006530017
1807,260,-1,np,-0.880952381,0.00385032
1886,260,-1,np,-0.880952381,0.00385032
2177,260,-1,np,-0.898219696,0.002438797
1994,260,1,pp,0.910195959,0.001690861
1983,260,-1,np,-0.853912564,0.006965288
1721,260,-1,np,-0.862290909,0.005872991
1605,260,-1,np,-0.904761905,0.002008276
1772,260,-1,np,-0.946124747,0.000375312
1612,260,-1,np,-0.857142857,0.006530017
1732,260,1,pp,0.880952381,0.00385032
1691,987,1,pp,0.857142857,0.006530017
1772,987,1,pp,0.874267171,0.004512386
1641,987,-1,np,-0.857142857,0.006530017
1974,62,1,pp,0.879581914,0.003980559
1973,62,1,pp,0.904761905,0.002008276
1819,62,-1,np,-0.874267171,0.004512386
1694,62,1,pp,0.874267171,0.004512386
2130,62,1,pp,0.879581914,0.003980559
1731,62,-1,np,-0.850314646,0.007471415
2139,712,1,pp,0.850314646,0.007471415
1950,712,-1,np,-0.857142857,0.006530017
2101,712,1,pp,0.850314646,0.007471415
2024,712,-1,np,-0.98802352,4.26E-06
2144,778,-1,np,-0.857142857,0.006530017
1715,778,-1,np,-0.857142857,0.006530017
1776,778,-1,np,-0.880952381,0.00385032
1992,778,-1,np,-0.915729116,0.001403174
1894,778,-1,np,-0.847024363,0.007954271
1801,778,-1,np,-0.904761905,0.002008276
1950,923,1,pp,0.904761905,0.002008276
1678,923,-1,np,-0.857142857,0.006530017
2024,923,1,pp,0.891630982,0.002928681
2162,923,-1,np,-0.853912564,0.006965288
2111,1029,-1,np,-0.939827251,0.000520392
1603,1029,1,pp,0.857142857,0.006530017
2139,1029,1,pp,0.886243434,0.003373343
1865,1029,-1,np,-0.853912564,0.006965288
1846,1029,-1,np,-0.886243434,0.003373343
1923,1029,-1,np,-0.886243434,0.003373343
1709,1029,-1,np,-0.850314646,0.007471415
1829,1029,-1,np,-0.838338383,0.009323116
1797,227,1,pp,0.853912564,0.006965288
2165,227,-1,np,-0.922172222,0.001110817
1808,227,1,pp,0.874267171,0.004512386
1756,148,-1,np,-0.848625129,0.007716947
1678,148,1,pp,0.857142857,0.006530017
2162,148,1,pp,0.878310066,0.004103934
2156,1063,-1,np,-0.922172222,0.001110817
1676,1063,-1,np,-0.850314646,0.007471415
1886,1063,-1,np,-0.928571429,0.000862968
2005,1063,-1,np,-0.963925385,0.000114214
1645,1063,-1,np,-0.886243434,0.003373343
1779,1063,1,pp,0.850314646,0.007471415
2044,1063,-1,np,-0.904761905,0.002008276
1656,1063,-1,np,-0.880952381,0.00385032
2051,1063,1,pp,0.886243434,0.003373343
1986,1063,1,pp,0.928571429,0.000862968
2015,1063,-1,np,-0.898219696,0.002438797
1612,1063,-1,np,-0.857142857,0.006530017
1737,1063,1,pp,0.850314646,0.007471415
1813,1063,1,pp,0.857142857,0.006530017
1688,1063,1,pp,0.952380952,0.0002604
1667,1063,1,pp,0.850314646,0.007471415
1621,217,-1,np,-0.886243434,0.003373343
2165,217,-1,np,-0.886243434,0.003373343
1875,217,1,pp,0.857142857,0.006530017
1801,217,-1,np,-0.880952381,0.00385032
1864,348,1,pp,0.952380952,0.0002604
2007,348,1,pp,0.838338383,0.009323116
1622,348,1,pp,0.880952381,0.00385032
1739,348,1,pp,0.85548378,0.00675133
1745,348,1,pp,0.850314646,0.007471415
1856,348,1,pp,0.880952381,0.00385032
2203,430,-1,np,-0.920678655,0.001174651
2135,430,1,pp,0.934148484,0.000679106
2200,430,-1,np,-0.85548378,0.00675133
2012,430,-1,np,-0.880952381,0.00385032
1914,430,-1,np,-0.874267171,0.004512386
1908,430,-1,np,-0.910195959,0.001690861
1607,1369,1,pp,0.843434712,0.008503234
1678,1369,1,pp,0.928571429,0.000862968
1764,1369,1,pp,0.928571429,0.000862968
2162,1369,1,pp,0.853912564,0.006965288
1629,859,1,pp,0.927105069,0.00091618
1916,859,1,pp,0.838338383,0.009323116
1627,859,1,pp,0.880952381,0.00385032
1868,859,1,pp,0.904761905,0.002008276
2198,859,1,pp,0.857142857,0.006530017
1603,1358,1,pp,0.928571429,0.000862968
2026,1358,-1,np,-0.857142857,0.006530017
1820,1358,1,pp,0.874267171,0.004512386
1616,1358,-1,np,-0.843434712,0.008503234
1861,1358,-1,np,-0.95810101,0.000178157
2151,1358,-1,np,-0.874267171,0.004512386
1839,1358,-1,np,-0.922172222,0.001110817
2038,1057,-1,np,-0.857142857,0.006530017
1715,1057,-1,np,-0.857142857,0.006530017
2165,1057,-1,np,-0.934148484,0.000679106
1801,1057,-1,np,-0.952380952,0.0002604
1616,89,-1,np,-0.843434712,0.008503234
1945,89,-1,np,-0.898219696,0.002438797
2146,89,1,pp,0.838338383,0.009323116
1883,89,1,pp,0.874267171,0.004512386
2103,89,1,pp,0.871575794,0.004798257
1894,89,-1,np,-0.834748647,0.009929687
1874,577,-1,np,-0.880952381,0.00385032
1797,577,-1,np,-0.902707567,0.002137647
1903,577,-1,np,-0.886243434,0.003373343
1986,577,-1,np,-0.857142857,0.006530017
