Source,Target,Label,inter
271,725,1,pp
271,955,1,pp
273,1274,-1,np
273,1312,1,pp
275,482,1,pp
276,573,-1,np
276,816,1,pp
276,1092,1,pp
277,1315,-1,np
278,553,1,pp
278,1194,1,pp
279,649,-1,np
279,772,1,pp
279,984,-1,np
279,1346,1,pp
280,324,1,pp
280,464,1,pp
280,738,1,pp
280,1279,-1,np
281,460,1,pp
281,1118,1,pp
282,1391,-1,np
283,597,-1,np
283,641,-1,np
284,482,1,pp
284,1358,1,pp
285,632,1,pp
286,954,-1,np
287,466,-1,np
287,489,1,pp
287,713,-1,np
288,331,1,pp
288,346,1,pp
288,405,1,pp
288,1052,1,pp
289,799,1,pp
289,842,-1,np
289,869,-1,np
289,981,1,pp
290,444,-1,np
292,596,1,pp
292,932,-1,np
293,521,-1,np
293,1098,1,pp
293,1171,1,pp
294,593,1,pp
294,1335,-1,np
295,669,-1,np
295,730,1,pp
295,731,1,pp
295,974,1,pp
296,910,1,pp
296,938,-1,np
296,1254,1,pp
296,1355,-1,np
297,887,-1,np
298,299,1,pp
298,331,1,pp
298,479,1,pp
298,880,1,pp
298,1052,1,pp
298,1057,1,pp
298,1401,1,pp
299,358,1,pp
299,880,1,pp
299,1057,1,pp
299,1290,1,pp
300,386,1,pp
300,626,-1,np
301,632,-1,np
301,1348,-1,np
301,1355,-1,np
302,1157,-1,np
302,1165,1,pp
304,645,1,pp
304,944,1,pp
305,486,-1,np
307,1332,-1,np
308,1367,1,pp
309,1379,1,pp
310,445,-1,np
311,612,1,pp
311,1307,1,pp
313,583,-1,np
314,924,-1,np
314,1239,1,pp
315,928,1,pp
316,348,1,pp
316,822,1,pp
317,985,1,pp
318,651,1,pp
319,407,-1,np
320,901,1,pp
321,577,-1,np
321,955,1,pp
322,908,1,pp
322,940,1,pp
323,1170,-1,np
324,1279,-1,np
324,1366,1,pp
326,1158,-1,np
326,1312,1,pp
326,1357,-1,np
327,1407,1,pp
329,945,-1,np
330,453,1,pp
331,1207,1,pp
332,1115,-1,np
333,1105,-1,np
334,943,1,pp
334,1081,1,pp
334,1354,-1,np
335,506,1,pp
335,930,1,pp
335,1167,1,pp
336,391,1,pp
337,851,1,pp
338,821,1,pp
338,1071,1,pp
339,349,1,pp
340,657,1,pp
340,1116,1,pp
341,1247,-1,np
343,623,-1,np
343,771,-1,np
343,1038,1,pp
344,347,1,pp
344,1022,-1,np
344,1405,-1,np
345,1328,1,pp
346,1052,1,pp
347,351,1,pp
347,410,1,pp
347,1012,-1,np
348,484,-1,np
350,1208,1,pp
351,410,1,pp
351,1365,1,pp
352,355,1,pp
353,1348,1,pp
354,415,1,pp
356,1256,1,pp
356,1372,-1,np
357,912,1,pp
357,946,1,pp
357,1231,1,pp
358,415,1,pp
358,479,1,pp
358,1057,1,pp
359,448,1,pp
359,533,-1,np
359,1204,-1,np
360,439,1,pp
360,572,-1,np
360,920,1,pp
360,1284,-1,np
363,451,-1,np
364,659,-1,np
364,774,-1,np
366,1320,-1,np
367,1359,-1,np
368,378,1,pp
368,507,-1,np
369,385,1,pp
369,742,-1,np
370,983,-1,np
371,501,1,pp
371,521,-1,np
371,1199,-1,np
372,772,-1,np
373,1064,-1,np
373,1248,1,pp
374,1099,1,pp
375,1084,1,pp
375,1136,1,pp
376,382,-1,np
377,1117,1,pp
377,1216,-1,np
378,1238,1,pp
379,779,1,pp
379,1388,1,pp
380,661,1,pp
381,1201,-1,np
381,1275,1,pp
382,1038,-1,np
383,1308,1,pp
384,408,-1,np
384,851,1,pp
385,661,1,pp
388,720,-1,np
388,953,1,pp
388,1027,1,pp
389,431,-1,np
389,1295,-1,np
390,879,-1,np
390,1067,1,pp
391,603,-1,np
392,660,1,pp
392,731,1,pp
392,975,-1,np
393,417,-1,np
394,802,1,pp
395,864,1,pp
395,1241,1,pp
396,1259,-1,np
397,1195,-1,np
398,475,-1,np
398,490,-1,np
399,753,1,pp
399,1000,1,pp
400,663,1,pp
400,714,1,pp
400,1111,1,pp
400,1261,-1,np
401,1298,-1,np
402,1290,1,pp
402,1401,1,pp
403,1336,1,pp
404,596,-1,np
404,827,-1,np
406,953,1,pp
406,1027,1,pp
409,1361,1,pp
411,1215,1,pp
412,502,-1,np
413,735,-1,np
414,831,-1,np
