ID,Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
987,Zotu113,2,1,2,3.79E-92,0,11,0,0
988,Zotu593,3,13,17,5.06E-92,0,11,1.414213562,0
989,Zotu1317,1,0,0,4.38E-208,0,271,0,0
990,Zotu408,1,0,0,4.38E-208,0,157,0,0
991,Zotu214,1,0,0,4.38E-208,0,272,0,0
992,Zotu2839,2,0,0,7.49E-111,1,80,0,0
993,Zotu3979,1,0,0,4.38E-208,0,230,0,0
994,Zotu19750,1,0,0,4.38E-208,0,126,0,0
995,Zotu1450,3,80,370,1.41E-17,0.333333333,0,0.199377915,0
996,Zotu700,1,0,0,4.38E-208,0,125,0,0
997,Zotu44,1,0,0,4.38E-208,0,149,0,0
998,Zotu257,1,0,0,3.15E-19,0,0,-1.146423008,0
999,Zotu1106,1,0,0,4.38E-208,0,276,0,0
1000,Zotu2733,3,0,0,1.13E-12,1,9,-0.056077215,0
1001,Zotu1684,2,158,714,3.44E-18,0,0,-0.473522547,0
1002,Zotu7977,1,0,0,4.38E-208,0,136,0,0
1003,Zotu2151,1,0,0,6.99E-59,0,4,-1.458649915,0
1004,Zotu861,1,0,0,4.38E-208,0,242,0,0
1005,Zotu1489,1,0,0,4.38E-208,0,126,0,0
1006,Zotu1088,3,2,4,5.74E-70,0.666666667,13,0.811107106,0
