Source,Target,Label,inter
361,408,1,pp
362,563,1,pp
364,731,1,pp
365,655,-1,np
366,594,1,pp
367,787,1,pp
367,975,1,pp
367,1015,-1,np
368,382,-1,np
369,686,1,pp
369,867,-1,np
371,429,1,pp
372,512,1,pp
374,681,1,pp
375,630,1,pp
375,746,1,pp
376,808,1,pp
377,644,-1,np
379,714,-1,np
379,825,1,pp
379,1030,1,pp
380,1018,1,pp
383,717,1,pp
384,578,1,pp
384,1055,-1,np
385,927,1,pp
385,1080,1,pp
386,1042,-1,np
387,744,1,pp
388,734,1,pp
389,436,-1,np
389,978,-1,np
390,719,-1,np
390,800,1,pp
391,521,-1,np
391,1057,1,pp
393,1017,-1,np
399,530,1,pp
400,555,-1,np
400,713,1,pp
401,704,1,pp
402,690,1,pp
402,716,1,pp
403,627,1,pp
404,1060,-1,np
407,588,1,pp
407,968,1,pp
410,837,-1,np
411,421,-1,np
412,771,-1,np
413,486,-1,np
415,761,-1,np
417,838,-1,np
418,476,-1,np
418,576,-1,np
418,586,1,pp
418,602,-1,np
418,910,1,pp
419,987,1,pp
420,963,-1,np
422,920,1,pp
423,448,1,pp
423,457,1,pp
424,796,1,pp
425,609,-1,np
426,881,1,pp
427,569,1,pp
430,684,-1,np
431,950,-1,np
432,998,1,pp
433,607,1,pp
434,1054,1,pp
435,899,-1,np
436,447,1,pp
436,978,1,pp
437,805,-1,np
439,763,1,pp
439,918,-1,np
441,985,-1,np
442,443,1,pp
442,1073,1,pp
443,1073,1,pp
446,669,1,pp
448,457,1,pp
449,627,1,pp
450,985,1,pp
451,970,1,pp
452,658,1,pp
452,750,-1,np
452,874,-1,np
453,508,1,pp
453,903,1,pp
454,596,1,pp
455,758,-1,np
456,541,1,pp
458,1065,1,pp
459,852,1,pp
461,512,-1,np
462,503,1,pp
462,791,1,pp
464,1046,-1,np
464,1060,-1,np
465,997,-1,np
466,880,1,pp
468,632,1,pp
468,1072,1,pp
469,988,1,pp
469,1026,1,pp
470,1010,1,pp
472,935,1,pp
473,980,1,pp
474,938,-1,np
475,1017,-1,np
475,1081,-1,np
476,576,1,pp
476,586,-1,np
476,602,1,pp
476,910,-1,np
477,876,-1,np
478,561,-1,np
479,680,1,pp
480,960,1,pp
481,706,1,pp
483,981,-1,np
484,693,1,pp
485,915,-1,np
485,991,1,pp
485,1033,1,pp
487,873,1,pp
488,777,-1,np
488,887,1,pp
489,492,1,pp
489,990,1,pp
491,1029,1,pp
492,990,1,pp
493,790,1,pp
494,777,-1,np
495,640,1,pp
495,1038,1,pp
496,722,-1,np
497,658,1,pp
497,750,-1,np
498,567,-1,np
498,986,1,pp
499,827,1,pp
499,984,-1,np
500,607,-1,np
501,703,-1,np
503,791,1,pp
505,922,1,pp
506,874,1,pp
508,812,-1,np
509,905,1,pp
511,580,-1,np
511,898,-1,np
513,951,-1,np
514,814,-1,np
515,696,1,pp
515,888,-1,np
517,685,1,pp
517,1077,-1,np
519,1067,-1,np
520,928,-1,np
521,1057,-1,np
522,749,-1,np
524,691,1,pp
526,657,-1,np
529,938,1,pp
531,985,-1,np
533,926,1,pp
534,688,1,pp
536,549,1,pp
537,1070,-1,np
538,568,1,pp
539,813,-1,np
540,621,1,pp
542,606,-1,np
543,742,1,pp
543,745,-1,np
544,956,-1,np
