Source,Target,Label,inter
796,925,1,pp
796,890,-1,np
796,323,-1,np
1038,1064,1,pp
1038,1023,1,pp
1038,957,-1,np
54,902,1,pp
54,986,1,pp
54,909,-1,np
679,383,1,pp
562,150,-1,np
837,464,-1,np
918,144,-1,np
410,404,1,pp
102,867,-1,np
398,61,-1,np
742,434,1,pp
742,1096,1,pp
742,833,-1,np
478,594,1,pp
202,672,-1,np
382,746,-1,np
382,1090,-1,np
382,1032,-1,np
382,57,1,pp
892,523,-1,np
892,303,-1,np
827,508,-1,np
827,409,1,pp
182,368,1,pp
635,137,1,pp
925,636,1,pp
746,1090,1,pp
14,759,-1,np
346,756,-1,np
346,497,1,pp
434,252,-1,np
434,1037,-1,np
434,1096,1,pp
434,833,-1,np
799,419,-1,np
338,21,1,pp
338,240,1,pp
338,279,1,pp
705,418,1,pp
91,931,-1,np
162,559,1,pp
140,137,1,pp
664,90,-1,np
664,12,1,pp
664,660,1,pp
352,161,1,pp
256,937,-1,np
256,447,1,pp
982,144,-1,np
902,10,1,pp
902,909,-1,np
366,342,-1,np
366,757,1,pp
360,19,-1,np
360,299,-1,np
360,469,1,pp
640,659,-1,np
4,16,-1,np
587,945,1,pp
905,504,1,pp
905,860,-1,np
397,351,1,pp
1052,368,-1,np
866,917,-1,np
996,127,1,pp
19,469,-1,np
686,880,-1,np
99,153,-1,np
1040,793,-1,np
351,435,1,pp
425,299,-1,np
100,786,1,pp
100,483,1,pp
435,573,-1,np
706,781,1,pp
706,528,-1,np
1055,697,-1,np
805,28,1,pp
805,1060,-1,np
805,684,1,pp
904,310,1,pp
904,413,1,pp
904,916,-1,np
904,1031,-1,np
342,793,-1,np
624,117,-1,np
310,413,1,pp
739,786,1,pp
739,178,-1,np
114,322,-1,np
880,569,1,pp
880,169,-1,np
880,109,1,pp
541,247,1,pp
714,453,1,pp
411,323,-1,np
139,187,-1,np
890,420,1,pp
958,778,-1,np
923,633,-1,np
923,1018,-1,np
923,877,1,pp
372,12,-1,np
155,677,-1,np
962,967,-1,np
962,868,1,pp
225,71,1,pp
770,936,1,pp
45,855,1,pp
780,550,-1,np
780,415,-1,np
218,907,1,pp
737,983,-1,np
737,898,-1,np
506,201,1,pp
937,453,1,pp
362,59,1,pp
929,471,1,pp
929,607,1,pp
867,71,1,pp
466,388,-1,np
238,884,-1,np
238,639,-1,np
71,84,-1,np
71,390,-1,np
71,765,-1,np
29,201,1,pp
785,149,1,pp
785,84,-1,np
59,349,-1,np
786,765,-1,np
413,916,-1,np
936,1097,-1,np
453,893,-1,np
453,669,-1,np
303,64,-1,np
766,607,1,pp
275,988,1,pp
312,152,1,pp
