Source,Target,Label,inter
362,258,-1,np
362,1200,1,pp
362,121,1,pp
1207,1246,1,pp
445,1098,1,pp
445,1162,-1,np
321,162,1,pp
321,1272,1,pp
1232,57,-1,np
1232,60,-1,np
1232,1041,-1,np
55,650,1,pp
55,24,1,pp
890,703,1,pp
1243,543,1,pp
1243,251,1,pp
1243,654,-1,np
682,1139,-1,np
1098,382,-1,np
1098,288,-1,np
900,153,-1,np
900,1272,1,pp
900,510,-1,np
900,1241,1,pp
1006,1273,1,pp
1009,804,-1,np
1009,283,1,pp
1055,1130,-1,np
911,86,1,pp
806,1173,1,pp
806,1007,1,pp
1268,457,1,pp
1268,907,1,pp
1268,722,-1,np
1268,736,-1,np
1128,1224,1,pp
1128,210,-1,np
1128,348,-1,np
897,925,1,pp
74,1184,-1,np
74,447,-1,np
529,1199,1,pp
529,1135,1,pp
529,893,1,pp
529,916,1,pp
1108,615,1,pp
318,1049,-1,np
318,1262,1,pp
934,994,-1,np
1113,1133,-1,np
1113,229,-1,np
616,1089,-1,np
486,748,1,pp
228,648,-1,np
228,1053,-1,np
228,167,-1,np
1224,210,-1,np
1224,633,1,pp
1224,348,-1,np
1040,1196,-1,np
1040,667,-1,np
1116,998,1,pp
1116,733,1,pp
809,1029,1,pp
792,883,-1,np
523,778,-1,np
523,596,1,pp
305,207,-1,np
274,396,-1,np
106,827,1,pp
106,112,-1,np
106,782,1,pp
1235,1083,1,pp
1235,654,-1,np
174,731,-1,np
535,293,1,pp
468,1223,1,pp
260,1274,1,pp
129,1097,1,pp
129,97,-1,np
985,478,1,pp
985,411,-1,np
985,1265,1,pp
985,904,1,pp
985,1124,-1,np
985,270,-1,np
655,302,1,pp
655,611,-1,np
655,677,1,pp
805,1049,-1,np
805,1225,-1,np
1091,545,1,pp
1132,858,1,pp
1132,738,-1,np
741,663,1,pp
741,283,-1,np
741,47,-1,np
949,683,1,pp
949,505,1,pp
767,608,1,pp
422,878,1,pp
422,1147,1,pp
422,18,-1,np
638,469,1,pp
821,1119,1,pp
821,4,-1,np
821,1229,-1,np
821,664,-1,np
818,249,1,pp
818,759,1,pp
116,188,-1,np
116,87,-1,np
996,987,1,pp
88,91,1,pp
88,600,1,pp
88,110,-1,np
1239,937,1,pp
1239,218,1,pp
1239,222,1,pp
1239,120,1,pp
756,848,-1,np
756,881,1,pp
756,930,1,pp
298,197,-1,np
234,1204,1,pp
234,1042,1,pp
234,1115,1,pp
421,100,-1,np
61,978,1,pp
61,1061,-1,np
61,971,1,pp
61,870,1,pp
588,50,-1,np
588,839,-1,np
384,730,-1,np
384,528,-1,np
328,1258,1,pp
331,702,1,pp
331,45,1,pp
171,711,1,pp
189,369,1,pp
1181,822,-1,np
483,1086,1,pp
932,359,1,pp
932,93,-1,np
932,1102,-1,np
502,453,-1,np
502,731,-1,np
169,238,1,pp
169,1274,1,pp
169,124,-1,np
238,185,1,pp
1117,279,-1,np
750,133,-1,np
750,779,-1,np
750,798,-1,np
750,1194,1,pp
750,195,1,pp
630,656,1,pp
630,36,-1,np
597,130,-1,np
609,1154,1,pp
609,539,-1,np
978,1061,-1,np
978,971,1,pp
978,555,1,pp
878,18,-1,np
425,791,1,pp
1073,215,1,pp
257,945,1,pp
257,1226,1,pp
990,553,1,pp
990,884,-1,np
216,204,-1,np
553,884,-1,np
707,423,-1,np
707,986,1,pp
73,356,-1,np
73,1238,-1,np
73,568,-1,np
73,12,-1,np
73,801,-1,np
669,715,1,pp
669,607,-1,np
119,180,-1,np
1004,295,-1,np
404,941,1,pp
404,38,1,pp
117,1046,-1,np
117,728,-1,np
117,472,1,pp
1213,77,1,pp
1213,67,1,pp
663,283,-1,np
663,241,-1,np
973,397,1,pp
973,255,-1,np
1137,355,1,pp
458,394,1,pp
458,959,-1,np
1165,470,1,pp
136,7,-1,np
803,135,-1,np
803,656,-1,np
937,1133,1,pp
937,218,1,pp
937,1179,1,pp
937,229,1,pp
500,122,1,pp
500,1142,1,pp
294,142,1,pp
294,133,1,pp
845,730,-1,np
845,829,1,pp
999,1234,-1,np
999,150,1,pp
850,1054,1,pp
850,762,-1,np
525,395,1,pp
525,32,1,pp
324,1240,-1,np
