Source,Target,Label,inter
122,1195,-1,np
1097,872,-1,np
1097,1349,1,pp
291,1321,-1,np
739,581,-1,np
596,559,1,pp
826,1340,-1,np
826,805,1,pp
826,1260,1,pp
826,165,1,pp
161,459,-1,np
78,1162,-1,np
78,1163,1,pp
78,680,-1,np
851,1241,-1,np
1280,1076,1,pp
1027,606,1,pp
30,872,-1,np
46,697,1,pp
871,358,-1,np
319,69,1,pp
1115,128,1,pp
1240,555,1,pp
1240,805,1,pp
1240,221,1,pp
556,839,-1,np
638,42,1,pp
294,818,-1,np
454,679,1,pp
1001,1285,-1,np
1335,353,1,pp
1078,315,1,pp
1067,552,-1,np
1329,712,-1,np
1270,1053,-1,np
1270,1109,-1,np
483,260,-1,np
1195,1321,1,pp
1195,731,1,pp
1002,868,-1,np
1002,387,-1,np
508,951,1,pp
508,1307,1,pp
508,732,1,pp
508,633,1,pp
415,510,-1,np
11,400,1,pp
297,1046,-1,np
933,1165,-1,np
933,1324,-1,np
933,499,1,pp
933,1290,-1,np
194,357,1,pp
437,953,1,pp
437,1303,1,pp
437,700,1,pp
681,873,1,pp
839,586,1,pp
72,1062,1,pp
673,241,1,pp
673,548,1,pp
1203,807,-1,np
1203,853,-1,np
827,883,-1,np
827,26,-1,np
771,503,1,pp
771,70,1,pp
1244,843,-1,np
857,189,1,pp
857,111,-1,np
857,666,-1,np
1081,80,-1,np
55,287,1,pp
55,127,1,pp
728,1296,-1,np
256,1123,1,pp
88,967,-1,np
88,139,-1,np
88,583,-1,np
884,631,1,pp
641,989,-1,np
641,314,-1,np
87,45,1,pp
87,8,-1,np
1350,32,-1,np
1350,513,-1,np
242,1144,-1,np
498,1269,1,pp
773,793,1,pp
842,86,1,pp
362,337,-1,np
362,245,-1,np
820,1100,-1,np
313,279,1,pp
1213,1351,-1,np
956,91,1,pp
956,604,-1,np
956,41,-1,np
956,1061,-1,np
225,1274,1,pp
686,734,-1,np
1344,1062,1,pp
86,1150,-1,np
903,1256,1,pp
1321,1282,1,pp
665,1238,1,pp
665,1103,1,pp
1120,306,1,pp
5,1143,1,pp
1300,1071,1,pp
850,769,-1,np
1162,1163,-1,np
1118,467,-1,np
371,49,-1,np
396,226,-1,np
1179,7,1,pp
567,113,-1,np
1284,398,1,pp
902,529,-1,np
1289,157,1,pp
900,844,-1,np
23,418,1,pp
199,925,1,pp
276,80,-1,np
637,1293,1,pp
637,1341,1,pp
1045,456,1,pp
1045,329,1,pp
432,1003,-1,np
441,816,1,pp
905,1018,-1,np
609,601,-1,np
56,803,-1,np
56,1277,1,pp
855,93,1,pp
268,574,-1,np
1057,1012,1,pp
1340,165,-1,np
1340,274,-1,np
1331,147,1,pp
466,440,1,pp
466,387,1,pp
888,115,1,pp
978,969,1,pp
978,414,-1,np
978,702,1,pp
1005,524,-1,np
1040,358,-1,np
924,759,-1,np
924,1191,-1,np
869,385,-1,np
869,15,1,pp
1035,327,-1,np
914,1121,-1,np
1181,1151,1,pp
817,886,1,pp
142,405,1,pp
825,1193,1,pp
825,576,1,pp
1066,506,-1,np
590,984,1,pp
980,424,1,pp
516,499,-1,np
469,580,1,pp
469,1333,1,pp
110,265,-1,np
969,702,1,pp
969,1000,1,pp
405,662,1,pp
907,210,1,pp
481,862,1,pp
481,794,-1,np
170,814,1,pp
170,1136,1,pp
865,1082,-1,np
335,217,-1,np
335,1301,-1,np
580,278,1,pp
580,1333,1,pp
1053,1109,1,pp
762,1030,-1,np
983,651,1,pp
1054,299,1,pp
1093,859,-1,np
1093,1294,1,pp
1241,743,-1,np
1241,425,-1,np
814,90,-1,np
814,430,-1,np
814,964,-1,np
752,98,-1,np
653,901,1,pp
375,1268,-1,np
301,764,1,pp
909,1068,1,pp
431,696,1,pp
1046,598,1,pp
894,308,1,pp
894,126,1,pp
894,778,1,pp
894,25,-1,np
534,799,1,pp
486,1107,-1,np
271,106,-1,np
271,863,1,pp
271,1248,-1,np
1025,1190,1,pp
181,989,-1,np
181,314,-1,np
181,1064,1,pp
1083,348,1,pp
1083,389,1,pp
1083,490,1,pp
1039,908,-1,np
58,406,1,pp
135,47,-1,np
1073,847,-1,np
1073,941,1,pp
359,31,-1,np
1208,1337,1,pp
1089,296,-1,np
993,1011,1,pp
993,208,1,pp
993,33,-1,np
840,1186,-1,np
1262,926,1,pp
1209,976,-1,np
1209,722,-1,np
292,676,-1,np
403,290,-1,np
403,250,1,pp
403,112,1,pp
403,64,1,pp
403,1110,1,pp
706,273,1,pp
625,1138,1,pp
1336,1134,-1,np
287,422,1,pp
287,127,1,pp
1205,775,1,pp
1330,218,-1,np
1322,874,-1,np
1322,972,1,pp
1322,311,-1,np
684,1298,-1,np
282,612,-1,np
44,619,1,pp
44,19,1,pp
1224,589,1,pp
931,1095,1,pp
1317,492,1,pp
954,1341,1,pp
249,166,-1,np
1085,813,-1,np
1085,240,1,pp
807,952,-1,np
807,1309,1,pp
1338,699,-1,np
1338,724,-1,np
1214,302,-1,np
945,982,1,pp
62,409,-1,np
1087,928,1,pp
1087,964,-1,np
477,1099,-1,np
1193,576,1,pp
1216,955,1,pp
278,1333,1,pp
1293,1341,1,pp
1048,106,1,pp
1048,803,1,pp
1048,1248,1,pp
1048,1277,-1,np
836,1201,1,pp
836,848,1,pp
836,451,1,pp
867,399,-1,np
443,767,1,pp
1095,683,1,pp
527,962,-1,np
527,935,1,pp
527,971,1,pp
187,720,-1,np
913,416,1,pp
1299,302,-1,np
1130,639,-1,np
753,176,1,pp
1275,821,-1,np
1201,1006,1,pp
1201,848,1,pp
1201,451,1,pp
1044,295,-1,np
791,922,-1,np
555,805,1,pp
555,221,1,pp
988,185,1,pp
474,776,-1,np
474,522,-1,np
262,162,-1,np
262,757,-1,np
233,354,-1,np
559,1251,1,pp
82,530,1,pp
82,781,1,pp
940,507,-1,np
1310,620,-1,np
134,1146,1,pp
1278,766,1,pp
220,204,-1,np
805,165,1,pp
103,1183,1,pp
345,1036,-1,np
1058,228,-1,np
164,570,1,pp
164,159,1,pp
689,671,1,pp
689,808,-1,np
52,373,-1,np
802,622,1,pp
1125,899,-1,np
1164,171,-1,np
1164,347,-1,np
622,649,1,pp
552,446,1,pp
1175,493,1,pp
1218,423,1,pp
1218,1266,1,pp
729,240,-1,np
780,1022,1,pp
309,1212,-1,np
760,568,1,pp
601,428,1,pp
877,541,-1,np
828,585,-1,np
828,635,-1,np
1104,448,-1,np
824,748,1,pp
824,392,-1,np
824,213,-1,np
68,558,1,pp
68,787,1,pp
68,895,1,pp
479,882,-1,np
1313,994,1,pp
1313,1139,1,pp
1313,180,1,pp
981,93,1,pp
745,920,1,pp
745,876,-1,np
254,155,-1,np
698,774,-1,np
195,1286,1,pp
195,695,-1,np
195,1200,1,pp
1060,680,-1,np
544,852,-1,np
544,972,-1,np
338,711,-1,np
289,1328,1,pp
290,1110,-1,np
866,1026,-1,np
866,370,1,pp
148,321,1,pp
148,808,1,pp
1265,829,-1,np
1217,1037,1,pp
989,1064,-1,np
459,713,-1,np
130,1343,1,pp
198,1343,1,pp
737,106,-1,np
737,803,-1,np
737,1277,1,pp
252,163,-1,np
592,624,1,pp
569,488,-1,np
1049,1034,1,pp
1049,505,1,pp
912,15,-1,np
1117,632,1,pp
1117,800,1,pp
1117,1325,1,pp
388,304,1,pp
1157,173,1,pp
593,1090,-1,np
217,1004,1,pp
1065,923,-1,np
1065,801,1,pp
959,160,1,pp
959,1129,-1,np
174,427,-1,np
685,1059,1,pp
61,1311,-1,np
721,643,-1,np
721,67,1,pp
363,112,-1,np
363,999,1,pp
90,1136,-1,np
634,754,-1,np
634,240,-1,np
634,201,-1,np
710,472,-1,np
710,1055,-1,np
1041,355,1,pp
1121,1305,-1,np
1222,307,1,pp
1124,382,1,pp
1124,770,-1,np
421,352,1,pp
1254,429,1,pp
994,178,1,pp
994,1263,1,pp
1292,1227,1,pp
1075,450,-1,np
1165,1324,1,pp
250,106,1,pp
285,1231,1,pp
96,159,1,pp
861,718,1,pp
738,377,-1,np
738,597,1,pp
875,80,-1,np
408,535,1,pp
806,838,1,pp
864,876,1,pp
864,564,-1,np
864,303,-1,np
768,758,1,pp
192,248,1,pp
304,1295,-1,np
1127,380,1,pp
101,774,-1,np
963,1189,-1,np
870,841,1,pp
435,958,1,pp
435,266,-1,np
435,137,-1,np
435,228,-1,np
742,832,1,pp
515,749,1,pp
515,1112,1,pp
515,236,-1,np
568,669,-1,np
461,1198,1,pp
646,106,1,pp
531,985,1,pp
531,500,-1,np
632,378,-1,np
632,800,1,pp
632,1325,1,pp
664,736,1,pp
617,687,1,pp
617,1230,1,pp
154,928,1,pp
154,1026,1,pp
154,84,-1,np
57,936,1,pp
172,79,1,pp
172,788,1,pp
480,1029,1,pp
647,216,-1,np
647,1276,-1,np
32,513,1,pp
749,1006,1,pp
749,109,1,pp
1006,1074,1,pp
1006,719,1,pp
351,499,-1,np
73,43,1,pp
73,1161,1,pp
73,906,-1,np
102,1056,1,pp
323,286,1,pp
43,1161,1,pp
43,906,-1,np
59,111,-1,np
1342,377,-1,np
320,444,-1,np
320,538,-1,np
320,438,-1,np
45,8,-1,np
71,787,1,pp
1236,366,1,pp
259,708,-1,np
854,108,-1,np
1023,17,-1,np
496,1018,-1,np
615,202,-1,np
455,856,1,pp
484,1033,1,pp
812,573,-1,np
812,610,1,pp
812,932,-1,np
1246,815,1,pp
399,409,-1,np
34,657,-1,np
193,184,1,pp
795,761,-1,np
795,258,-1,np
536,744,1,pp
536,1341,1,pp
94,823,-1,np
94,329,-1,np
849,1253,1,pp
767,356,-1,np
231,224,1,pp
231,246,1,pp
231,100,-1,np
584,747,-1,np
1128,1086,1,pp
1170,761,-1,np
77,1345,1,pp
692,1144,-1,np
1207,1,-1,np
1207,585,-1,np
677,420,1,pp
668,95,1,pp
1237,770,-1,np
558,895,1,pp
1012,196,1,pp
1274,1169,-1,np
38,723,1,pp
655,14,1,pp
1281,984,1,pp
786,452,-1,np
644,835,1,pp
1146,858,1,pp
987,446,1,pp
987,829,1,pp
712,1260,1,pp
968,257,1,pp
968,858,-1,np
675,156,-1,np
663,562,-1,np
106,863,-1,np
661,473,1,pp
1074,719,1,pp
53,20,-1,np
168,124,1,pp
168,302,1,pp
848,451,1,pp
848,1042,-1,np
678,12,-1,np
472,215,1,pp
472,1055,1,pp
1011,208,1,pp
1011,33,-1,np
1204,330,1,pp
748,400,1,pp
244,834,1,pp
1017,138,-1,np
1017,497,1,pp
594,1332,1,pp
756,518,-1,np
145,84,-1,np
308,126,1,pp
308,778,1,pp
587,1098,1,pp
1113,390,-1,np
1135,413,1,pp
886,239,1,pp
377,597,-1,np
393,1250,1,pp
965,136,1,pp
602,1272,-1,np
602,623,-1,np
660,331,-1,np
660,1028,1,pp
79,579,-1,np
1180,1272,1,pp
917,141,1,pp
488,523,-1,np
787,85,-1,np
787,895,1,pp
953,1147,1,pp
676,489,-1,np
1013,1140,-1,np
1169,1022,-1,np
1312,118,1,pp
410,967,1,pp
751,426,-1,np
751,493,1,pp
751,29,1,pp
1171,822,-1,np
1226,322,1,pp
442,1308,-1,np
442,723,-1,np
701,607,1,pp
656,10,1,pp
947,788,1,pp
777,152,-1,np
215,1055,1,pp
215,1225,1,pp
339,950,-1,np
976,627,1,pp
976,1184,1,pp
976,722,1,pp
538,438,1,pp
171,347,1,pp
171,336,1,pp
1239,229,1,pp
928,1007,1,pp
1,1210,1,pp
1,784,1,pp
1,341,-1,np
1,1249,1,pp
880,423,1,pp
382,1024,1,pp
961,1328,1,pp
131,750,-1,np
1304,876,-1,np
1304,303,1,pp
83,492,-1,np
83,1316,-1,np
1119,269,-1,np
740,574,-1,np
1096,1245,1,pp
342,1079,-1,np
123,1242,-1,np
123,140,-1,np
1190,636,-1,np
979,683,1,pp
348,389,1,pp
348,490,1,pp
863,1248,-1,np
1003,202,1,pp
41,1061,1,pp
942,395,1,pp
1267,1079,-1,np
1267,1326,-1,np
143,238,-1,np
222,312,1,pp
1199,804,1,pp
520,716,-1,np
672,620,1,pp
264,790,1,pp
126,778,1,pp
126,25,-1,np
1196,695,1,pp
832,960,-1,np
845,524,-1,np
328,796,-1,np
328,1080,-1,np
1351,298,1,pp
1260,165,1,pp
451,1042,-1,np
967,779,1,pp
834,317,1,pp
834,530,1,pp
1269,1306,-1,np
543,1202,-1,np
543,434,-1,np
543,1106,-1,np
671,918,1,pp
778,25,-1,np
872,232,1,pp
872,1349,-1,np
890,234,1,pp
829,588,1,pp
1112,236,-1,np
819,554,1,pp
1235,269,1,pp
206,1177,-1,np
426,29,-1,np
1072,654,-1,np
1168,1059,1,pp
263,373,-1,np
263,1137,1,pp
1302,612,1,pp
37,547,1,pp
1063,447,-1,np
577,232,-1,np
577,906,1,pp
627,1184,1,pp
627,722,1,pp
627,197,1,pp
1273,1279,1,pp
1042,526,-1,np
1184,722,1,pp
1184,197,1,pp
702,1000,1,pp
1145,407,-1,np
230,1105,1,pp
977,207,1,pp
449,1102,-1,np
1259,1103,1,pp
482,340,1,pp
482,990,1,pp
1152,200,-1,np
436,502,-1,np
334,570,1,pp
334,973,1,pp
369,1140,-1,np
1286,1200,1,pp
433,783,1,pp
411,1156,1,pp
191,545,-1,np
1032,140,-1,np
759,1191,1,pp
796,1080,1,pp
1220,374,-1,np
570,973,1,pp
401,557,1,pp
789,1174,1,pp
1234,1059,-1,np
1122,458,1,pp
1122,714,1,pp
177,881,1,pp
177,1320,1,pp
373,1137,-1,np
413,125,1,pp
493,29,1,pp
493,3,-1,np
1051,1287,-1,np
151,1252,1,pp
619,19,1,pp
1238,1103,1,pp
1238,1328,1,pp
1176,1166,1,pp
205,1255,-1,np
331,1028,-1,np
175,1305,1,pp
725,571,1,pp
725,649,-1,np
321,540,-1,np
915,283,-1,np
915,105,-1,np
24,581,1,pp
136,591,1,pp
1047,1347,1,pp
1047,566,-1,np
1114,1077,1,pp
1114,521,-1,np
340,990,1,pp
797,453,-1,np
797,386,-1,np
1210,341,-1,np
1257,549,1,pp
332,1185,1,pp
173,600,-1,np
173,149,-1,np
173,512,-1,np
173,726,1,pp
811,272,1,pp
1153,1334,1,pp
682,1223,1,pp
347,336,1,pp
1258,650,1,pp
360,506,1,pp
1282,731,1,pp
1154,141,-1,np
478,578,-1,np
720,1143,1,pp
492,325,-1,np
492,1316,1,pp
492,1296,-1,np
162,757,1,pp
599,735,-1,np
687,1230,1,pp
831,651,1,pp
616,1155,-1,np
275,105,-1,np
1056,921,-1,np
792,65,-1,np
365,970,1,pp
1136,707,1,pp
1136,450,-1,np
76,458,1,pp
76,74,1,pp
325,1105,1,pp
1015,378,-1,np
1111,511,1,pp
462,821,1,pp
1131,897,1,pp
1131,563,1,pp
573,610,-1,np
573,932,1,pp
25,400,-1,np
453,229,1,pp
453,386,1,pp
402,517,-1,np
89,551,1,pp
89,550,-1,np
186,523,-1,np
991,1315,-1,np
667,247,1,pp
667,333,1,pp
203,1261,-1,np
39,852,1,pp
1020,495,1,pp
546,476,-1,np
897,563,1,pp
208,33,-1,np
60,417,-1,np
652,67,1,pp
985,500,-1,np
1194,904,-1,np
733,1187,1,pp
51,497,1,pp
51,781,1,pp
1062,1030,-1,np
949,417,-1,np
471,465,1,pp
471,950,1,pp
261,860,-1,np
741,1101,1,pp
803,1277,-1,np
1103,1328,1,pp
765,727,-1,np
470,257,-1,np
881,1320,1,pp
551,550,-1,np
189,288,-1,np
1144,419,1,pp
1163,680,-1,np
1188,1064,1,pp
1228,688,-1,np
717,367,1,pp
730,105,-1,np
1076,1255,1,pp
468,99,-1,np
235,1319,-1,np
1327,785,1,pp
423,149,1,pp
423,1266,1,pp
423,512,1,pp
423,726,-1,np
7,557,-1,np
7,1052,-1,np
1297,146,1,pp
1172,27,1,pp
1311,519,1,pp
1311,9,1,pp
1311,810,1,pp
519,9,1,pp
519,810,1,pp
337,245,1,pp
1248,746,1,pp
1248,974,1,pp
389,490,1,pp
606,243,1,pp
731,494,-1,np
696,896,1,pp
1139,180,1,pp
384,887,1,pp
98,463,1,pp
417,1192,1,pp
1318,333,-1,np
1031,779,1,pp
1031,526,1,pp
643,67,-1,np
1161,333,1,pp
305,964,1,pp
595,16,-1,np
727,80,1,pp
688,1021,1,pp
1010,525,-1,np
699,724,1,pp
705,613,1,pp
705,697,1,pp
1279,1178,1,pp
1332,376,1,pp
149,1243,1,pp
149,512,1,pp
1347,566,-1,np
269,514,1,pp
269,1291,-1,np
22,138,-1,np
22,809,1,pp
111,288,1,pp
111,75,-1,np
1287,539,-1,np
966,75,-1,np
246,1024,-1,np
392,213,1,pp
107,846,1,pp
107,998,1,pp
658,273,-1,np
226,209,-1,np
504,1276,1,pp
280,18,1,pp
280,361,1,pp
934,946,1,pp
355,318,1,pp
613,697,1,pp
859,575,-1,np
642,1116,-1,np
372,553,1,pp
695,463,1,pp
247,333,1,pp
80,27,1,pp
416,709,1,pp
140,1346,1,pp
221,1021,1,pp
929,1043,1,pp
916,858,-1,np
458,714,1,pp
9,810,1,pp
346,1024,-1,np
364,1141,1,pp
216,1348,1,pp
925,183,-1,np
804,1227,1,pp
27,450,1,pp
138,809,-1,np
138,497,-1,np
28,533,-1,np
666,1255,1,pp
54,485,-1,np
1092,553,-1,np
1243,512,1,pp
691,99,1,pp
229,386,1,pp
800,1325,1,pp
1088,159,1,pp
958,266,-1,np
958,137,-1,np
958,228,-1,np
571,649,-1,np
18,361,1,pp
445,540,1,pp
182,1091,1,pp
1038,447,-1,np
893,750,1,pp
715,397,1,pp
487,798,-1,np
1296,1105,1,pp
394,911,1,pp
394,228,1,pp
690,13,1,pp
1211,13,1,pp
1211,228,1,pp
266,137,1,pp
397,670,1,pp
1192,1189,1,pp
944,1249,1,pp
137,228,1,pp
723,188,1,pp
293,1167,1,pp
1159,1227,1,pp
158,251,1,pp
120,251,1,pp
422,127,1,pp
1099,427,1,pp
