Source,Target,Label,inter
384,674,1,pp
385,609,-1,np
386,583,1,pp
386,646,1,pp
386,1082,1,pp
386,1170,1,pp
387,516,1,pp
390,1021,1,pp
391,812,-1,np
392,500,1,pp
393,1296,-1,np
394,1299,1,pp
395,423,1,pp
396,752,1,pp
396,967,-1,np
397,1097,-1,np
398,422,1,pp
398,1069,-1,np
400,1038,-1,np
401,488,-1,np
401,1416,-1,np
402,603,-1,np
403,575,-1,np
403,755,-1,np
403,868,1,pp
403,924,-1,np
403,1330,-1,np
404,663,1,pp
404,764,-1,np
404,1119,-1,np
404,1310,-1,np
405,496,1,pp
405,660,1,pp
406,1261,-1,np
407,517,1,pp
407,802,-1,np
408,474,-1,np
409,789,-1,np
410,1397,1,pp
411,543,1,pp
411,1345,-1,np
412,542,1,pp
413,645,1,pp
414,1110,-1,np
415,556,1,pp
416,1141,1,pp
417,510,1,pp
417,633,1,pp
417,825,1,pp
419,473,-1,np
419,551,-1,np
419,934,-1,np
420,631,1,pp
421,982,-1,np
421,986,1,pp
422,1255,1,pp
422,1360,1,pp
423,669,1,pp
423,1404,-1,np
425,951,-1,np
426,1388,-1,np
427,588,1,pp
428,1296,1,pp
429,1398,1,pp
430,809,1,pp
430,836,-1,np
430,861,-1,np
431,546,1,pp
431,777,1,pp
432,1146,1,pp
433,977,-1,np
434,1364,1,pp
437,645,-1,np
438,709,1,pp
439,781,-1,np
441,1348,1,pp
442,866,1,pp
443,813,-1,np
444,1067,1,pp
445,816,-1,np
446,1339,1,pp
447,1115,-1,np
448,728,-1,np
448,998,1,pp
449,706,1,pp
450,1148,-1,np
450,1269,-1,np
451,492,1,pp
451,1428,1,pp
456,564,1,pp
456,858,1,pp
457,831,-1,np
458,748,-1,np
458,829,-1,np
458,1108,-1,np
459,744,-1,np
459,779,-1,np
459,1026,1,pp
460,1134,-1,np
461,1041,1,pp
461,1127,-1,np
464,740,1,pp
466,868,-1,np
466,1339,1,pp
467,1030,-1,np
468,1105,-1,np
469,1407,1,pp
470,752,1,pp
471,709,1,pp
472,1146,1,pp
475,1200,1,pp
477,632,-1,np
477,1008,1,pp
478,1300,-1,np
479,735,1,pp
479,1322,1,pp
481,975,1,pp
481,1176,1,pp
482,543,-1,np
482,773,-1,np
482,1186,1,pp
482,1345,1,pp
483,1173,1,pp
484,855,-1,np
484,1326,1,pp
486,505,1,pp
486,1259,1,pp
487,1356,-1,np
489,1326,1,pp
490,1249,1,pp
492,1428,1,pp
493,746,-1,np
494,1024,1,pp
494,1417,-1,np
495,1001,-1,np
496,1052,1,pp
497,1041,1,pp
498,1040,1,pp
499,1035,1,pp
500,1331,1,pp
501,682,-1,np
502,672,1,pp
502,1165,1,pp
503,862,1,pp
503,1290,1,pp
504,846,1,pp
504,1212,1,pp
504,1284,1,pp
506,944,1,pp
507,765,1,pp
508,872,-1,np
508,888,-1,np
509,595,1,pp
509,642,1,pp
509,1273,1,pp
510,633,1,pp
510,825,1,pp
511,782,-1,np
512,618,-1,np
512,956,-1,np
513,1009,1,pp
515,1262,1,pp
517,807,-1,np
518,648,1,pp
518,867,1,pp
520,991,1,pp
520,1311,1,pp
522,643,1,pp
523,586,1,pp
523,760,1,pp
524,974,-1,np
525,1138,1,pp
525,1274,1,pp
526,721,-1,np
527,843,1,pp
528,1314,-1,np
528,1365,1,pp
529,901,-1,np
529,1182,1,pp
531,1064,1,pp
531,1218,-1,np
532,630,1,pp
533,831,1,pp
534,1006,1,pp
534,1125,1,pp
535,1266,1,pp
535,1389,1,pp
537,808,-1,np
537,1102,1,pp
537,1241,1,pp
538,1048,-1,np
542,1418,-1,np
543,623,-1,np
543,1286,-1,np
543,1345,-1,np
546,777,1,pp
549,940,1,pp
550,1219,1,pp
552,1041,-1,np
552,1150,1,pp
554,827,1,pp
554,1316,1,pp
555,634,-1,np
555,793,1,pp
555,1091,1,pp
555,1211,1,pp
555,1372,-1,np
557,878,-1,np
557,1320,1,pp
558,577,1,pp
558,1366,1,pp
561,1235,-1,np
561,1420,1,pp
562,834,1,pp
562,1276,-1,np
563,638,-1,np
563,896,-1,np
564,858,1,pp
566,1074,1,pp
569,777,-1,np
570,1142,1,pp
570,1268,1,pp
571,1300,-1,np
572,734,1,pp
572,1295,-1,np
574,1100,1,pp
575,868,-1,np
576,1357,1,pp
577,1366,1,pp
578,945,1,pp
580,692,1,pp
581,990,1,pp
582,773,1,pp
582,1166,1,pp
583,593,1,pp
583,1082,1,pp
583,1170,1,pp
584,1365,-1,np
585,821,-1,np
586,760,1,pp
587,1047,1,pp
587,1318,-1,np
588,1168,-1,np
589,712,-1,np
590,1008,-1,np
591,917,1,pp
592,1033,-1,np
593,1082,1,pp
594,1249,1,pp
595,642,1,pp
595,1273,1,pp
597,788,-1,np
597,856,1,pp
597,1253,1,pp
598,935,-1,np
598,1312,1,pp
599,1386,1,pp
600,1331,1,pp
601,1126,1,pp
602,674,-1,np
604,649,-1,np
