Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu1565,2,1,1,1.25E-245,0,135,0,0
Zotu2827,3,5,5,7.79E-195,0,51,1.75,0
Zotu18742,1,0,0,1.47800978761828e-311,0,333,0,0
Zotu1199,2,0.5,1,1.54E-05,0,0,-0.694724124,0
Zotu1715,1,0,0,1.47800978761828e-311,0,330,0,0
Zotu1653,2,2,2,3.68E-220,0,66,1,0
Zotu18214,3,14,18,1.77E-143,0,31,1.060660172,0
Zotu17715,1,0,0,1.47800978761828e-311,0,329,0,0
Zotu19986,1,0,0,2.27E-220,0,55,-1,0
Zotu2695,3,1,2,3.59E-127,0.666666667,83,0.75,0
Zotu4705,2,0,0,5.25E-180,1,115,0,0
Zotu1296,1,0,0,1.15E-84,0,3,-1.355343691,0
Zotu8971,1,0,0,6.26E-178,0,16,-1.333333333,0
Zotu845,2,4,4,1.33E-186,0,35,0.447213595,0
Zotu1344,2,1,1,1.25E-245,0,146,0,0
Zotu5614,1,0,0,1.47800978761828e-311,0,328,0,0
Zotu1469,3,41,51,8.26E-101,0,9,0.698535473,0
Zotu4668,2,0,0,9.43E-153,1,14,0,0
Zotu441,1,0,0,1.47E-127,0,12,-1.603567451,0
Zotu304,2,45,54,8.04E-120,0,8,-0.165521178,0
Zotu930,2,1,1,1.25E-245,0,174,0,0
Zotu4920,1,0,0,8.87E-165,0,118,-1.414213562,0
Zotu828,1,0,0,2.46E-62,0,1,-1.300887271,0
Zotu4131,3,81.5,162,1.53E-84,0,3,0.660295645,0
Zotu766,1,0,0,3.23E-195,0,44,-0.75,0
Zotu6269,2,0,0,1.19E-62,1,2,-0.698963245,0
Zotu2811,1,0,0,1.47800978761828e-311,0,323,0,0
Zotu2164,1,0,0,1.47800978761828e-311,0,322,0,0
Zotu1200,2,1,1,1.25E-245,0,139,0,0
Zotu1337,5,481.5662698,14428,0.267462497,0.3,0,1.02592981,0
Zotu1779,1,0,0,1.47800978761828e-311,0,320,0,0
Zotu7737,1,0,0,1.47800978761828e-311,0,319,0,0
Zotu665,1,0,0,1.47800978761828e-311,0,318,0,0
Zotu1716,1,0,0,2.27E-220,0,53,-1,0
Zotu2543,1,0,0,6.86E-73,0,11,-0.987934593,0
Zotu1840,2,4,4,8.29E-200,0,32,0.707106781,0
Zotu150,3,6.5,9,6.30E-164,0,27,1.732050808,0
Zotu795,1,0,0,1.47800978761828e-311,0,317,0,0
Zotu18709,5,10.5,26,5.64E-56,0.5,17,1.414213562,0
Zotu1729,2,0,0,5.25E-180,1,100,0,0
Zotu1385,2,2,2,3.68E-220,0,65,1,0
Zotu1903,1,0,0,1.47800978761828e-311,0,316,0,0
Zotu2083,1,0,0,2.27E-220,0,73,-1,0
Zotu1539,1,0,0,1.47800978761828e-311,0,315,0,0
Zotu957,1,0,0,1.29E-05,0,0,-1.268275435,0
Zotu3123,1,0,0,1.47800978761828e-311,0,332,0,0
Zotu1086,1,0,0,6.23E-246,0,139,0,0
Zotu275,1,0,0,2.46E-62,0,1,-1.300887271,0
Zotu2579,1,0,0,1.47800978761828e-311,0,314,0,0
Zotu552,2,264,876,9.84E-05,0,0,-0.694724124,0
Zotu1183,2,0,0,5.25E-180,1,123,0,0
Zotu4610,1,0,0,6.23E-246,0,140,0,0
Zotu6824,2,1.5,3,2.86E-133,0,38,-0.324442842,0
Zotu146,1,0,0,2.27E-220,0,65,-1,0
Zotu561,2,15,24,7.88E-72,0,11,-0.257722068,0
Zotu249,1,0,0,1.47800978761828e-311,0,313,0,0
Zotu1062,1,0,0,1.47800978761828e-311,0,312,0,0
Zotu3678,3,2,2,1.92E-164,0.333333333,99,1.414213562,0
Zotu17894,2,441,4224,0.002653137,0,0,-0.694724124,0
Zotu1103,1,0,0,1.47800978761828e-311,0,311,0,0
Zotu1151,2,0,0,2.97E-155,1,22,0,0
Zotu6102,1,0,0,2.27E-220,0,65,-1,0
Zotu9032,1,0,0,1.47800978761828e-311,0,310,0,0
Zotu2027,1,0,0,1.47800978761828e-311,0,309,0,0
Zotu322,1,0,0,1.47800978761828e-311,0,308,0,0
Zotu280,2,1,2,2.43E-133,0,38,-0.324442842,0
Zotu810,1,0,0,3.23E-195,0,46,-0.75,0
Zotu1139,1,0,0,1.47800978761828e-311,0,306,0,0
Zotu1686,5,1.666666667,5,1.50E-39,0.7,50,0.928279122,0
Zotu3053,3,59,79,2.45E-99,0,5,0.774596669,0
Zotu1138,2,0,0,3.13E-133,1,38,-0.324442842,0
Zotu3892,1,0,0,3.23E-195,0,46,-0.75,0
Zotu2708,1,0,0,1.47800978761828e-311,0,304,0,0
Zotu545,2,0,0,5.25E-180,1,111,0,0
Zotu4132,3,76.83333333,155,3.39E-84,0,3,0.660295645,0
Zotu4704,2,0.5,1,4.61E-164,0,28,0,0
Zotu988,1,0,0,1.47800978761828e-311,0,353,0,0
Zotu1035,1,0,0,1.20E-127,0,84,-1.75,0
Zotu1397,2,0,0,2.72E-127,1,85,-0.5,0
Zotu1519,4,267,7435,0.1569243,0.166666667,0,0.452378499,0
Zotu1166,3,0,0,1.14E-97,1,75,0.204124145,0
Zotu2293,5,20,29,4.89E-101,0.1,15,2.192963955,0
Zotu1600,2,4,4,3.04E-207,0,40,0.816496581,0
Zotu451,1,0,0,3.23E-195,0,49,-0.75,0
Zotu1574,1,0,0,1.47800978761828e-311,0,339,0,0
Zotu5329,2,2,4,1.56E-151,0,26,0,0
Zotu3452,2,35,45,1.75E-105,0,10,-0.288675135,0
Zotu162,3,8,8,1.37E-153,0.333333333,20,1.322875656,0
Zotu555,1,0,0,1.47800978761828e-311,0,298,0,0
Zotu836,2,2,2,3.68E-220,0,61,1,0
Zotu550,2,0.5,1,5.25E-180,0,93,0,0
Zotu2413,2,1.5,3,4.61E-164,0,28,0,0
Zotu2567,1,0,0,1.47800978761828e-311,0,296,0,0
Zotu734,1,0,0,2.27E-220,0,64,-1,0
Zotu1498,1,0,0,6.23E-246,0,166,0,0
Zotu1522,1,0,0,1.47800978761828e-311,0,295,0,0
Zotu1500,1,0,0,6.23E-246,0,186,0,0
Zotu314,1,0,0,1.47800978761828e-311,0,294,0,0
Zotu543,2,4,4,3.04E-207,0,47,0.816496581,0
Zotu1168,1,0,0,1.47800978761828e-311,0,292,0,0
Zotu1391,4,3.666666667,13,9.23E-62,0.833333333,2,0.61159284,0
Zotu3182,1,0,0,1.47800978761828e-311,0,291,0,0
