Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu957,1,0,0,2.69E-80,0,322,0,0
Zotu2579,1,0,0,1.06E-29,0,5,-1.224744871,0
Zotu552,3,0.5,1,3.79E-27,0.666666667,85,1,0
Zotu454,1,0,0,2.02E-43,0,32,-0.894427191,0
Zotu1183,1,0,0,2.69E-80,0,320,0,0
Zotu4783,3,38,81,2.20E-18,0,0,0.618842214,0
Zotu146,1,0,0,4.38E-34,0,18,-1.224744871,0
Zotu249,1,0,0,2.69E-80,0,319,0,0
Zotu480,2,0,0,1.50E-36,1,118,0,0
Zotu1341,2,0,0,3.66E-41,1,119,0,0
Zotu1062,1,0,0,2.69E-80,0,335,0,0
Zotu5189,1,0,0,2.69E-80,0,371,0,0
Zotu3678,1,0,0,2.69E-80,0,316,0,0
Zotu2067,1,0,0,9.91E-61,0,151,0,0
Zotu888,1,0,0,2.87E-53,0,75,-1,0
Zotu672,1,0,0,2.69E-80,0,315,0,0
Zotu1748,2,1,1,9.91E-61,0,172,0,0
Zotu280,1,0,0,2.87E-53,0,70,-1,0
Zotu290,2,35,42,1.26E-18,0,0,-0.297044263,0
Zotu3487,2,0,0,2.13E-35,1,35,0,0
Zotu810,1,0,0,1.06E-45,0,51,-0.75,0
Zotu1139,4,272,401,5.53E-18,0,0,1.534728692,0
Zotu1864,1,0,0,2.69E-80,0,313,0,0
Zotu3546,1,0,0,1.85E-49,0,48,-1.224744871,0
Zotu3892,2,0,0,3.66E-41,1,119,0,0
Zotu4752,1,0,0,2.69E-80,0,312,0,0
Zotu2708,2,0,0,8.95E-29,1,14,-0.377964473,0
Zotu545,2,32,38,6.08E-19,0,7,-0.169943715,0
Zotu4132,1,0,0,2.69E-80,0,364,0,0
Zotu7983,3,4,6,2.03E-17,0.333333333,77,0.301511345,0
Zotu4704,1,0,0,2.69E-80,0,362,0,0
Zotu988,1,0,0,2.69E-80,0,323,0,0
Zotu1035,1,0,0,2.45E-21,0,1,-1.171700199,0
