Source,Target,Label,inter
729,1286,-1,np
730,939,-1,np
733,1253,-1,np
734,1261,1,pp
735,1301,1,pp
736,1151,1,pp
736,1238,-1,np
736,1251,-1,np
737,1292,-1,np
739,1045,1,pp
740,1391,-1,np
743,1339,1,pp
744,989,1,pp
750,822,-1,np
750,1378,1,pp
751,910,1,pp
752,893,1,pp
754,845,-1,np
754,1019,1,pp
755,1088,-1,np
757,855,1,pp
758,869,1,pp
761,795,-1,np
762,811,1,pp
762,1405,1,pp
764,903,1,pp
764,1183,1,pp
767,1299,1,pp
768,1401,1,pp
770,942,1,pp
771,1354,-1,np
772,957,-1,np
773,909,-1,np
773,1113,-1,np
773,1266,1,pp
773,1344,-1,np
774,980,-1,np
774,1379,1,pp
775,1189,1,pp
775,1309,1,pp
776,840,-1,np
781,1053,1,pp
781,1277,1,pp
782,785,1,pp
782,1198,1,pp
783,897,1,pp
783,1186,1,pp
785,1198,1,pp
788,953,1,pp
788,1306,1,pp
789,1324,1,pp
790,1094,-1,np
790,1326,-1,np
792,955,1,pp
795,1129,1,pp
796,983,1,pp
798,894,-1,np
800,1028,-1,np
801,1279,-1,np
803,804,1,pp
803,1270,1,pp
805,896,1,pp
806,859,-1,np
809,864,1,pp
809,1131,1,pp
813,1278,-1,np
814,850,1,pp
816,839,1,pp
818,1082,1,pp
821,1372,1,pp
823,931,1,pp
823,1294,1,pp
825,1356,1,pp
826,1219,-1,np
827,1167,-1,np
828,1237,-1,np
833,1229,-1,np
834,1315,-1,np
841,1240,1,pp
841,1249,1,pp
842,1160,-1,np
842,1411,-1,np
848,1395,-1,np
849,1119,-1,np
850,1335,1,pp
851,1247,-1,np
852,877,1,pp
852,1269,1,pp
853,1257,-1,np
857,889,1,pp
857,1141,1,pp
861,1259,-1,np
862,1217,-1,np
863,1124,1,pp
868,1085,1,pp
870,933,1,pp
872,1195,1,pp
875,886,1,pp
875,958,-1,np
875,965,-1,np
876,1397,1,pp
877,1269,1,pp
880,1425,-1,np
885,1412,1,pp
888,1105,1,pp
889,1141,1,pp
890,1232,-1,np
891,1121,1,pp
894,1422,1,pp
897,908,1,pp
897,1186,1,pp
898,1082,1,pp
901,1187,1,pp
904,1064,1,pp
904,1424,1,pp
905,1255,-1,np
906,1083,1,pp
906,1361,-1,np
907,1367,1,pp
914,1054,1,pp
918,1194,1,pp
919,999,1,pp
919,1231,1,pp
920,1033,1,pp
921,995,-1,np
924,987,-1,np
926,1128,-1,np
929,1017,1,pp
930,1291,1,pp
932,973,1,pp
934,1203,1,pp
935,1400,1,pp
937,1262,1,pp
940,1072,-1,np
947,1181,-1,np
949,1048,-1,np
950,1059,-1,np
951,1405,1,pp
954,990,1,pp
954,1404,-1,np
955,1408,-1,np
956,1043,1,pp
962,967,1,pp
962,984,-1,np
964,1007,1,pp
965,1230,1,pp
966,1058,1,pp
967,984,-1,np
967,1255,1,pp
970,1303,1,pp
972,1000,1,pp
973,1041,-1,np
973,1313,-1,np
977,993,1,pp
977,1216,1,pp
978,1059,-1,np
981,1325,1,pp
982,1227,1,pp
985,1275,1,pp
986,991,1,pp
987,1009,1,pp
988,1380,1,pp
990,1404,-1,np
991,1331,1,pp
991,1357,-1,np
993,1216,1,pp
993,1261,1,pp
