Source,Target,Label,inter
732,163,1,pp
1239,1153,-1,np
1239,1585,1,pp
1510,629,1,pp
1111,1026,1,pp
115,6,1,pp
1432,1262,1,pp
1163,1569,1,pp
1636,332,-1,np
1149,1791,1,pp
1149,764,1,pp
1857,374,1,pp
556,407,1,pp
290,1756,-1,np
935,1520,1,pp
935,1663,1,pp
595,238,-1,np
1561,896,-1,np
753,230,1,pp
1741,1540,1,pp
368,521,-1,np
368,1679,1,pp
58,2046,1,pp
617,510,1,pp
617,78,-1,np
443,754,1,pp
791,328,-1,np
791,1289,1,pp
258,918,1,pp
855,1767,1,pp
855,995,1,pp
855,280,1,pp
684,527,1,pp
1912,386,1,pp
1912,1554,1,pp
1912,1963,1,pp
2048,378,-1,np
1689,1400,1,pp
1505,720,-1,np
1767,995,1,pp
1767,280,1,pp
1901,116,1,pp
961,527,-1,np
1693,569,-1,np
962,1303,1,pp
324,1620,1,pp
735,1983,-1,np
2049,1098,1,pp
629,1616,-1,np
1267,1969,1,pp
1267,609,1,pp
1327,48,-1,np
676,480,1,pp
676,1422,1,pp
1709,286,-1,np
606,697,-1,np
606,1755,1,pp
471,782,1,pp
471,1394,1,pp
1933,1810,1,pp
1933,1795,1,pp
603,1085,1,pp
573,1716,1,pp
270,750,-1,np
1495,1754,1,pp
71,1670,1,pp
1545,610,1,pp
1594,658,-1,np
583,1942,1,pp
1103,1577,1,pp
1832,522,-1,np
782,1761,1,pp
560,11,-1,np
560,767,1,pp
1109,1711,-1,np
1109,1977,-1,np
1091,1753,1,pp
1855,1540,-1,np
665,1713,-1,np
1654,117,1,pp
1654,638,1,pp
1654,980,1,pp
1667,419,1,pp
255,1254,1,pp
255,1995,1,pp
1694,329,1,pp
575,96,1,pp
575,1073,-1,np
688,44,1,pp
1522,1935,-1,np
222,1884,1,pp
1884,135,1,pp
1884,17,1,pp
843,1812,1,pp
843,29,1,pp
843,482,-1,np
1229,1678,1,pp
1861,1617,1,pp
1861,2010,1,pp
1810,1795,1,pp
75,1732,1,pp
22,468,1,pp
543,1043,1,pp
1095,643,-1,np
289,738,1,pp
1124,624,1,pp
253,1974,1,pp
998,783,1,pp
998,890,-1,np
1938,1614,1,pp
1938,1658,1,pp
451,621,-1,np
451,741,-1,np
36,796,1,pp
1378,1988,1,pp
202,807,1,pp
1512,2040,1,pp
1512,778,-1,np
1639,715,-1,np
480,1422,1,pp
1104,633,-1,np
1104,323,-1,np
1104,536,-1,np
1614,1658,1,pp
1812,482,-1,np
1892,756,1,pp
904,787,1,pp
469,1768,1,pp
251,819,-1,np
251,590,-1,np
251,219,-1,np
251,705,-1,np
339,422,-1,np
1134,377,1,pp
1133,944,1,pp
1706,1492,1,pp
1712,2018,1,pp
930,1838,1,pp
490,473,1,pp
1459,1342,1,pp
1459,1666,1,pp
1487,1006,1,pp
502,700,1,pp
1827,1958,1,pp
1925,1010,1,pp
671,792,-1,np
544,1650,-1,np
821,597,-1,np
1324,769,1,pp
687,456,-1,np
687,1954,-1,np
738,292,1,pp
819,219,1,pp
819,342,1,pp
819,705,1,pp
1612,415,1,pp
240,1050,1,pp
1872,648,-1,np
818,1016,-1,np
937,1849,1,pp
991,415,1,pp
1165,892,1,pp
238,44,1,pp
1544,524,-1,np
379,157,-1,np
1784,614,-1,np
1535,1309,-1,np
509,1389,1,pp
1677,970,1,pp
1677,630,-1,np
117,638,1,pp
117,113,1,pp
117,980,1,pp
456,1989,-1,np
456,1620,1,pp
401,1208,1,pp
1975,1875,1,pp
1975,773,1,pp
1975,1881,1,pp
1633,704,1,pp
642,1154,1,pp
1277,1601,1,pp
146,1232,1,pp
1671,1276,1,pp
1671,772,1,pp
785,834,-1,np
785,1321,1,pp
931,1170,-1,np
418,646,1,pp
1775,1942,1,pp
38,559,-1,np
1202,1003,1,pp
633,323,1,pp
633,536,1,pp
561,711,-1,np
561,357,1,pp
1287,404,-1,np
134,758,1,pp
1748,331,-1,np
265,718,-1,np
1427,792,-1,np
915,348,1,pp
915,470,1,pp
191,1191,-1,np
1835,1771,1,pp
1835,1391,1,pp
1462,1777,1,pp
1462,1637,1,pp
60,1201,1,pp
549,1730,1,pp
1474,690,1,pp
307,496,1,pp
897,1015,1,pp
752,1269,1,pp
1276,772,1,pp
328,2046,-1,np
96,580,-1,np
878,1881,1,pp
894,106,1,pp
1947,545,1,pp
1401,1724,1,pp
1781,1286,-1,np
1403,26,1,pp
1013,1771,1,pp
80,1082,1,pp
1546,1489,-1,np
1350,580,-1,np
1875,392,-1,np
1875,1185,-1,np
1875,1341,1,pp
1875,1881,1,pp
485,1486,1,pp
1726,2040,1,pp
659,649,1,pp
659,1352,1,pp
847,719,1,pp
1679,6,1,pp
1679,535,1,pp
1116,1919,-1,np
1617,1064,1,pp
1617,2010,1,pp
1061,516,-1,np
658,361,-1,np
1717,892,1,pp
267,796,1,pp
1254,1995,1,pp
269,396,-1,np
269,529,-1,np
834,1321,-1,np
1490,1215,1,pp
1791,764,1,pp
330,282,-1,np
963,297,1,pp
1690,582,1,pp
675,872,1,pp
1772,1547,1,pp
755,49,-1,np
1569,793,1,pp
1846,1683,1,pp
1995,831,-1,np
1008,157,-1,np
928,1605,1,pp
928,1484,1,pp
1386,559,1,pp
896,321,-1,np
654,149,-1,np
1997,130,1,pp
331,1993,-1,np
2007,1087,1,pp
590,219,1,pp
590,1902,1,pp
590,705,1,pp
590,999,-1,np
1092,1075,1,pp
729,56,1,pp
729,589,-1,np
281,13,1,pp
11,1524,-1,np
417,229,1,pp
1745,40,1,pp
1983,713,1,pp
1983,14,1,pp
1983,1132,1,pp
1456,1601,1,pp
713,14,1,pp
713,1132,1,pp
1302,891,1,pp
815,1881,1,pp
475,148,1,pp
475,346,1,pp
1880,1032,1,pp
1880,1395,1,pp
1765,969,1,pp
317,939,-1,np
317,152,-1,np
102,512,-1,np
1758,1722,1,pp
1758,1845,1,pp
1682,257,1,pp
812,1870,-1,np
533,1264,1,pp
1750,1576,1,pp
1536,1876,-1,np
1536,1471,1,pp
1701,187,1,pp
148,346,1,pp
44,408,1,pp
44,1737,1,pp
580,1779,1,pp
1992,470,-1,np
1488,1799,1,pp
15,302,1,pp
15,1112,1,pp
1493,1080,1,pp
1097,681,-1,np
1867,1099,1,pp
2032,1585,-1,np
1618,348,1,pp
882,106,-1,np
1635,1336,1,pp
1714,384,1,pp
1714,28,1,pp
1714,505,1,pp
789,1930,1,pp
425,1377,1,pp
813,23,-1,np
790,1751,1,pp
241,172,-1,np
1683,1241,1,pp
932,1472,1,pp
1000,123,1,pp
938,313,1,pp
1777,1637,1,pp
1034,1399,-1,np
652,359,1,pp
112,741,1,pp
958,997,1,pp
958,1169,1,pp
968,838,1,pp
968,1293,1,pp
997,1169,1,pp
1922,386,1,pp
2014,524,1,pp
2014,1708,1,pp
1018,19,1,pp
219,705,1,pp
2040,778,-1,np
374,1943,-1,np
34,206,-1,np
34,1130,1,pp
167,396,1,pp
167,114,-1,np
1935,740,-1,np
1836,588,1,pp
1381,114,-1,np
392,1185,1,pp
548,303,1,pp
160,1187,1,pp
160,1438,1,pp
895,1412,1,pp
698,1918,1,pp
384,28,1,pp
384,505,1,pp
1325,1347,1,pp
497,802,1,pp
497,448,1,pp
1342,1666,1,pp
600,1757,1,pp
838,1293,1,pp
1210,787,-1,np
616,1326,1,pp
518,760,1,pp
348,470,1,pp
886,1601,1,pp
1284,1984,1,pp
123,40,1,pp
579,974,1,pp
579,405,-1,np
302,204,1,pp
302,1112,1,pp
208,2039,1,pp
1622,41,-1,np
313,1475,1,pp
1392,596,-1,np
1318,1506,1,pp
638,113,1,pp
638,980,1,pp
1876,1471,-1,np
14,1132,1,pp
489,1480,-1,np
1388,992,1,pp
508,1686,1,pp
308,1918,1,pp
1314,262,-1,np
40,630,1,pp
711,357,-1,np
767,189,-1,np
206,1130,-1,np
41,727,-1,np
437,1211,1,pp
1623,939,1,pp
914,1888,1,pp
956,419,-1,np
947,149,1,pp
323,536,1,pp
301,1345,1,pp
326,823,1,pp
1916,1260,1,pp
1961,353,1,pp
1590,233,1,pp
106,940,-1,np
1367,371,-1,np
1367,204,-1,np
1367,322,-1,np
783,890,-1,np
28,505,1,pp
744,447,1,pp
261,1593,1,pp
1273,1038,1,pp
1828,1905,1,pp
982,555,1,pp
682,1105,-1,np
1537,1593,1,pp
1954,1620,1,pp
113,1987,1,pp
1804,1576,1,pp
1804,2006,1,pp
551,945,1,pp
551,1814,1,pp
945,17,1,pp
1814,17,1,pp
1814,322,1,pp
1198,1249,1,pp
64,1962,1,pp
64,1204,1,pp
64,1565,1,pp
371,1219,1,pp
1779,1773,1,pp
135,17,1,pp
1341,1881,1,pp
204,1112,1,pp
996,268,1,pp
552,1945,1,pp
408,1737,1,pp
1722,1845,1,pp
232,354,1,pp
178,354,1,pp
1576,2006,1,pp
851,2042,-1,np
622,1589,1,pp
589,192,1,pp
1607,596,1,pp
974,405,-1,np
458,656,-1,np
988,668,1,pp
