ID	Phylum	Class	Order	Family	Genus	Species
Zotu16585	NA	NA	NA	NA	NA	NA
Zotu12169	NA	NA	NA	NA	NA	NA
Zotu15245	NA	NA	NA	NA	NA	NA
Zotu5518	Patescibacteria	Parcubacteria	GWA2-38-13b	uncultured deep-sea bacterium	NA	NA
Zotu11152	Cyanobacteria	Oxyphotobacteria	NA	NA	NA	NA
Zotu2649	NA	NA	NA	NA	NA	NA
Zotu16386	Patescibacteria	Parcubacteria	GWA2-38-13b	uncultured bacterium	NA	NA
Zotu9078	NA	NA	NA	NA	NA	NA
Zotu11385	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	wastewater metagenome	NA	NA
Zotu17499	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu16424	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	wastewater metagenome	NA	NA
Zotu14863	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	wastewater metagenome	NA	NA
Zotu12157	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	NA	NA	NA
Zotu13455	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_36_10b	NA	NA
Zotu4178	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_36_10b	NA	NA
Zotu6610	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu7612	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu15328	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu16731	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu18980	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu16302	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu20278	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu11449	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	wastewater metagenome	NA	NA
Zotu5271	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu14992	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu19738	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	wastewater metagenome	NA	NA
Zotu14960	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	Candidatus Nomurabacteria bacterium GW2011_GWB1_35_20	NA	NA
Zotu17700	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	uncultured Latescibacteria bacterium	NA	NA
Zotu18674	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu2292	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	Candidatus Nomurabacteria bacterium GW2011_GWB1_35_20	NA	NA
Zotu12405	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	Candidatus Nomurabacteria bacterium GW2011_GWB1_35_20	NA	NA
Zotu15224	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	Candidatus Nomurabacteria bacterium GW2011_GWB1_35_20	NA	NA
Zotu13584	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu12895	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_42_20	NA	NA
Zotu19018	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_42_20	NA	NA
Zotu18625	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	Parcubacteria bacterium RAAC4_OD1_1	NA	NA
Zotu17268	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu17455	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu18853	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu16510	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu14045	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu16199	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_33_24	NA	NA
Zotu12176	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
Zotu11297	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu10161	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu17567	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	uncultured soil bacterium	NA	NA
Zotu20485	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	uncultured soil bacterium	NA	NA
Zotu8091	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu11537	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu906	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu2828	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu14666	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
Zotu15497	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	uncultured soil bacterium	NA	NA
Zotu18242	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	uncultured soil bacterium	NA	NA
Zotu5462	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	uncultured soil bacterium	NA	NA
Zotu9363	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	uncultured soil bacterium	NA	NA
Zotu4235	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	uncultured soil bacterium	NA	NA
Zotu4398	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu14822	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu9741	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	Candidatus Adlerbacteria bacterium RIFOXYC1_FULL_48_26	NA	NA
Zotu10059	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu10571	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu12578	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	NA	NA	NA
Zotu12994	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	NA	NA	NA
Zotu17809	Patescibacteria	Parcubacteria	Candidatus Campbellbacteria	NA	NA	NA
Zotu11878	Patescibacteria	Parcubacteria	metagenome	NA	NA	NA
Zotu3283	Patescibacteria	Parcubacteria	metagenome	NA	NA	NA
Zotu10308	Patescibacteria	Parcubacteria	metagenome	NA	NA	NA
Zotu15789	Patescibacteria	Parcubacteria	uncultured soil bacterium	NA	NA	NA
Zotu5385	Patescibacteria	Parcubacteria	uncultured soil bacterium	NA	NA	NA
Zotu18079	Patescibacteria	Parcubacteria	uncultured soil bacterium	NA	NA	NA
Zotu18887	Patescibacteria	Parcubacteria	uncultured soil bacterium	NA	NA	NA
Zotu10604	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu14469	Patescibacteria	Parcubacteria	Candidatus Vogelbacteria	uncultured Parcubacteria group bacterium	NA	NA
Zotu17965	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	Parcubacteria group bacterium GW2011_GWA2_40_14	NA	NA
Zotu18769	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	NA	NA	NA
Zotu20468	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	NA	NA	NA
Zotu20171	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	NA	NA	NA
Zotu16718	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu4462	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
Zotu4787	Patescibacteria	Parcubacteria	uncultured soil bacterium	NA	NA	NA
Zotu19325	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu17175	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	uncultured bacterium	NA	NA
Zotu18779	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu17392	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu7035	Patescibacteria	Parcubacteria	uncultured soil bacterium	NA	NA	NA
Zotu11732	Patescibacteria	Parcubacteria	uncultured soil bacterium	NA	NA	NA
Zotu7754	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
Zotu9739	Patescibacteria	Parcubacteria	Candidatus Azambacteria	Parcubacteria bacterium C7867-005	NA	NA
Zotu15454	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
Zotu7061	Patescibacteria	Parcubacteria	Candidatus Azambacteria	Parcubacteria bacterium C7867-005	NA	NA
Zotu1457	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
Zotu15324	Patescibacteria	Parcubacteria	Candidatus Azambacteria	Parcubacteria bacterium C7867-005	NA	NA
Zotu15712	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu6346	Patescibacteria	Parcubacteria	Candidatus Azambacteria	uncultured bacterium	NA	NA
Zotu15956	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
Zotu17426	Patescibacteria	Parcubacteria	Candidatus Azambacteria	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_02_FULL_51_21	NA	NA
Zotu3265	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
Zotu8454	Patescibacteria	Parcubacteria	Candidatus Azambacteria	Parcubacteria bacterium C7867-005	NA	NA
Zotu14892	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
Zotu15006	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
Zotu13928	Patescibacteria	Parcubacteria	Candidatus Azambacteria	Parcubacteria bacterium C7867-005	NA	NA
Zotu16418	Patescibacteria	Parcubacteria	Candidatus Azambacteria	Parcubacteria bacterium C7867-005	NA	NA
Zotu10211	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu13256	Patescibacteria	Parcubacteria	Candidatus Azambacteria	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_02_FULL_51_21	NA	NA
Zotu19438	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu4066	Patescibacteria	Parcubacteria	uncultured soil bacterium	NA	NA	NA
Zotu4119	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu19635	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu13141	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu13802	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu8750	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu11299	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu9749	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu12108	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
Zotu14966	Patescibacteria	Parcubacteria	Candidatus Azambacteria	NA	NA	NA
Zotu9424	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu18165	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu8727	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu12510	NA	NA	NA	NA	NA	NA
Zotu20449	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu9486	NA	NA	NA	NA	NA	NA
Zotu13502	NA	NA	NA	NA	NA	NA
Zotu8115	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu7253	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu12706	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu20127	NA	NA	NA	NA	NA	NA
Zotu15144	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu20439	NA	NA	NA	NA	NA	NA
Zotu10063	NA	NA	NA	NA	NA	NA
Zotu17191	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu16027	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu4252	NA	NA	NA	NA	NA	NA
Zotu6927	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu20383	Patescibacteria	Parcubacteria	Candidatus Yonathbacteria	Candidatus Yonathbacteria bacterium RIFOXYC1_FULL_52_10	NA	NA
Zotu18433	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu12220	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured Parcubacteria group bacterium	NA	NA
Zotu14797	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	groundwater metagenome	NA	NA
Zotu10918	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Kaiserbacteria bacterium RIFOXYB1_FULL_46_14	NA	NA
Zotu18809	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	bacterium SH4-10	NA	NA
Zotu7780	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Ambiguous_taxa	NA	NA
Zotu19265	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu10296	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	NA	NA	NA
Zotu16094	Patescibacteria	Parcubacteria	Candidatus Azambacteria	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_12_FULL_39_16	NA	NA
Zotu10367	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	NA	NA	NA
Zotu10507	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu17725	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu9651	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu20377	Patescibacteria	Parcubacteria	Candidatus Azambacteria	Parcubacteria bacterium C7867-005	NA	NA
Zotu16949	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu2352	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu18211	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Parcubacteria group bacterium CG1_02_50_68	NA	NA
Zotu13917	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu13959	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu17246	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu9625	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu16593	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu18572	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu7634	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu20159	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu10259	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu8266	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu5672	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu12660	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu9830	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu19848	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu8198	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu17071	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu18089	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu10242	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu16748	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu19076	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	metagenome	NA	NA
Zotu9163	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu13855	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	Candidatus Sonnebornia yantaiensis	NA	NA
Zotu7432	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu19478	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	uncultured soil bacterium	NA	NA
Zotu14552	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu16165	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu17112	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	uncultured soil bacterium	NA	NA
Zotu19654	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu9090	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu15163	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu11946	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu18342	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu15365	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	metagenome	NA	NA
Zotu13397	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	metagenome	NA	NA
Zotu20218	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu9215	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	uncultured soil bacterium	NA	NA
Zotu6873	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	uncultured soil bacterium	NA	NA
Zotu12061	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	uncultured soil bacterium	NA	NA
Zotu8043	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	uncultured soil bacterium	NA	NA
Zotu11962	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	uncultured soil bacterium	NA	NA
Zotu4764	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu5720	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu12657	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	uncultured soil bacterium	NA	NA
Zotu10048	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu9860	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu17869	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu19905	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu11857	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu10369	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu13434	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu5236	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	metagenome	NA	NA
Zotu17301	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu15801	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu9546	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	NA	NA	NA
Zotu14231	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	metagenome	NA	NA
Zotu17056	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	metagenome	NA	NA
Zotu3912	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu11330	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu10330	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu11111	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu17474	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu7980	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu16627	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu12961	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu2054	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu11680	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu11414	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu13574	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu13402	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu18226	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	metagenome	NA	NA
Zotu18477	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu15713	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu15003	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu20572	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured actinobacterium	NA	NA
Zotu13524	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu9134	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	NA	NA	NA
Zotu17348	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu2765	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu17405	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu19287	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu15220	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu17576	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu18919	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu11198	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu19196	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured soil bacterium	NA	NA
Zotu11231	Patescibacteria	Parcubacteria	Candidatus Staskawiczbacteria	uncultured soil bacterium	NA	NA
Zotu11563	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu3422	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu16300	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu15803	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	NA	NA
Zotu13429	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	NA	NA
Zotu15684	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	NA	NA
Zotu10083	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	NA	NA
Zotu18789	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	NA	NA
Zotu18993	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	NA	NA
Zotu10492	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	NA	NA
Zotu12191	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	NA	NA
Zotu15321	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	NA	NA
Zotu12738	Patescibacteria	Parcubacteria	Candidatus Jorgensenbacteria	Candidatus Adlerbacteria bacterium GW2011_GWC1_50_9	NA	NA
Zotu14881	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu15631	Patescibacteria	Parcubacteria	NA	NA	NA	NA
Zotu6356	NA	NA	NA	NA	NA	NA
Zotu9949	NA	NA	NA	NA	NA	NA
Zotu11466	NA	NA	NA	NA	NA	NA
Zotu15652	NA	NA	NA	NA	NA	NA
Zotu13879	NA	NA	NA	NA	NA	NA
Zotu16401	NA	NA	NA	NA	NA	NA
Zotu14865	NA	NA	NA	NA	NA	NA
Zotu9859	NA	NA	NA	NA	NA	NA
Zotu12593	NA	NA	NA	NA	NA	NA
Zotu17556	NA	NA	NA	NA	NA	NA
Zotu2980	NA	NA	NA	NA	NA	NA
Zotu18366	NA	NA	NA	NA	NA	NA
Zotu7244	NA	NA	NA	NA	NA	NA
Zotu15931	NA	NA	NA	NA	NA	NA
Zotu13037	NA	NA	NA	NA	NA	NA
Zotu8765	NA	NA	NA	NA	NA	NA
Zotu20861	NA	NA	NA	NA	NA	NA
Zotu9644	NA	NA	NA	NA	NA	NA
Zotu9954	NA	NA	NA	NA	NA	NA
Zotu14731	NA	NA	NA	NA	NA	NA
Zotu13480	NA	NA	NA	NA	NA	NA
Zotu745	NA	NA	NA	NA	NA	NA
Zotu5943	NA	NA	NA	NA	NA	NA
Zotu15922	NA	NA	NA	NA	NA	NA
Zotu10284	NA	NA	NA	NA	NA	NA
Zotu5415	NA	NA	NA	NA	NA	NA
Zotu1002	NA	NA	NA	NA	NA	NA
