ID	hps_cd_1	hps_cd_2	hps_cd_3	hps_cd_4	hps_cd_5	hps_cd_6	hps_cd_7	hps_cd_8
Zotu5419	2	7	3	1	4	5	2	
Zotu8932		2	1		1	3	3	3
Zotu2457	8	12	4	2	21	3		6
Zotu633	27	23	16	11	49	35	8	52
Zotu14354	1	1						1
Zotu12753	3	2		1	4			1
Zotu20498	1	1						2
Zotu2958	4	3	2	5	7	1		8
Zotu19958						1		
Zotu1871	6	8	5	10	6	3	1	7
Zotu10770								
Zotu6942	1		2	2	2		3	2
Zotu18973							1	
Zotu814	29	15	25	18	18	22	25	16
Zotu14637								
Zotu1885	1	8	3	4	1	2	5	4
Zotu2590	3	2	4	4		3	4	2
Zotu11607		1					2	1
Zotu4247	1	8	3	2	1	3		1
Zotu4796		2	1	1			3	1
Zotu3334	2	1	5	1			3	
Zotu2701	12	15	9	6	12	11	4	8
Zotu10419	2	1	5	1	2	4		2
Zotu15721					4	1		
Zotu12130		1			3			2
Zotu8676	1			1				6
Zotu10648	2				1	1		
Zotu18431					2			
Zotu4933		2	1		3	3	2	
Zotu1874	2	2	3	3	1	3	3	1
Zotu1490	9	11	8	11	8	4	11	2
Zotu5699	2		3	1	1		1	
Zotu18234			1		1			
Zotu12275	2	1	2		4			
Zotu15928								
Zotu17832								
Zotu9792								
Zotu12410					2			
Zotu12902		1	5				1	2
Zotu3150	15	9	18	9	12	4	16	6
Zotu14569	3			3			1	
Zotu5740	1	1		2	1			
Zotu14541						1		1
Zotu20617								
Zotu9724								
Zotu9480						1		
Zotu20307						1		
Zotu5168		3		1	3	1		2
Zotu15994		1	1					
Zotu1009	6	19	13	8	12	15	11	18
Zotu2750	2	3	1	2	1	4	1	7
Zotu1766		4		8	1			1
Zotu16489								
Zotu2655								
Zotu12874								
Zotu14887	1			1				2
Zotu18700								
Zotu16591				1		1		
Zotu19676					1			
Zotu20736								
Zotu19533								
Zotu5416					6			
Zotu12245					4			
Zotu11959								
Zotu8166		3		6				
Zotu1891	2	5	1	6	3		2	15
Zotu7437		1		1	5	2	1	1
Zotu1486	1		1	1	2	1		4
Zotu8589					3			1
Zotu17651								
Zotu13957								
Zotu8049					1			
Zotu12134		1			1		1	
Zotu8065	3	1	4	1	15			2
Zotu16146	4							2
Zotu8865								
Zotu10065			1					1
Zotu11027					1			1
Zotu4990	3				14			
Zotu6775								5
Zotu13716								
Zotu14977	1				2			
Zotu12577	1					2		2
Zotu18560								
Zotu12408			3					
Zotu7823	4	1	1			1		
Zotu2914	4	1	1		3	5	1	4
Zotu15458								
Zotu12186								
Zotu8706	1	1			1		1	
Zotu10929								
Zotu7772	1	1				1	1	1
Zotu19801		1						
Zotu8416			1		2			
Zotu12786	1	1	2		1	1	2	
Zotu638	15	16	11	11	25	36	11	21
Zotu7958								
Zotu10635	2		1		2			
Zotu7380							1	
Zotu2251	3		5	6	4	1	2	4
Zotu17515		1						
Zotu5595	3	1		1	1		2	1
Zotu11096	1	1				2		2
Zotu20636	2							
Zotu18800								
Zotu18380								
Zotu18960		2				1		
Zotu6665	3							
Zotu13961					1		2	
Zotu7293								
Zotu16761		2						
Zotu8530			1				2	
Zotu6714	2	1			1			
Zotu5942			1		1	6	2	
Zotu7912		1	2		1	1		
Zotu12254								
Zotu5948	2				1		1	1
Zotu1966	4	12	10	1	8	5	5	3
Zotu3645	2			4	2		2	
Zotu9541								
Zotu2626	20	3			3	4	2	8
Zotu3455	2	4	2		1	8		
Zotu18595	1				1		3	
Zotu10263	1							
Zotu19039						3		
Zotu11476								
Zotu6099	1		1		1		2	
Zotu5609	2				2			
Zotu15777	1	2						
Zotu7902	2		1	1				3
Zotu3172	1	1			4	1	1	1
Zotu896	27	9	13	5	16	18	14	10
Zotu4206	6	3	4		4			2
Zotu2616	10	3	3	7	2	5	1	2
Zotu11284			1		2			
Zotu2283	11	9	5		8	7		5
Zotu17451				1				
Zotu18407								
Zotu19401		1						
Zotu20532	1							
Zotu5114	2	1		2		1	1	
Zotu19543		2						
Zotu8678								
Zotu2410		1	3	1	2	3	3	2
Zotu9603						2		
Zotu18967						1		
Zotu18474			1					
Zotu9140	1			1			2	
Zotu20005								
Zotu16807								
Zotu9206	1							
Zotu8573	2							
Zotu4340	2			2	3			1
Zotu9438		1	1	2	3	1		
Zotu13382						2		
Zotu10198					1			2
Zotu19992								
Zotu7697		1						
Zotu7401				2				1
Zotu9656					1	2		
Zotu3790	1	2			2		1	1
Zotu9321				1	1		1	1
Zotu2624	4	14	15	1	2	2	2	6
Zotu8017		1						1
Zotu15203							1	
Zotu8951						1		
Zotu17843					3			2
Zotu20022		1						1
Zotu10221		2	1				1	1
Zotu9018								
Zotu9738	1	3	1			1		1
Zotu7258	1					1		
Zotu7969								
Zotu19189	2							
Zotu558	5	13	2	8	1	8	8	10
Zotu5878								1
Zotu10004			1	1				
Zotu7079	2	2		1	1		2	
Zotu9333							1	
Zotu975	12	3	10	2	5	9	2	2
Zotu12740						1		
Zotu5276	2	2				2	5	
Zotu8972				3			1	
Zotu6062				1				
Zotu8256		1						
Zotu15466								
Zotu1407	1	3		2	1	2	1	6
Zotu8122						1		
Zotu16141								
Zotu9160	1				2	1		
Zotu9997	1	2						3
Zotu19443						1		
Zotu18894					1			
Zotu17943								
Zotu12360								
Zotu15613								1
Zotu18215								
Zotu7900	1				1	1		1
Zotu20575								
Zotu12302								
Zotu12931								
Zotu14015								
Zotu2621		3				2		4
Zotu12488	1		2		3	1		
Zotu3633		5	4	2		3	5	
Zotu12607						2		
Zotu19765								
Zotu18466								
Zotu5417								
Zotu9562								1
Zotu20558								
Zotu18092								
Zotu16892								
Zotu9926								
Zotu15889								
Zotu14595								
Zotu3100								
Zotu13420								
Zotu17805								
Zotu19812								
Zotu13908								
Zotu18483								
Zotu4469	2		5	1	2	2		
Zotu7150		1	1	1	1		1	
Zotu4927		3		1	2	2	4	
Zotu18926	1	1						
Zotu6695						1		
Zotu7851			2				4	
Zotu19248								
Zotu16723						1		
Zotu13864								1
Zotu18412								
Zotu3927	5	2			7		1	2
Zotu5612								2
Zotu9778			3		1			
Zotu11856				1				3
Zotu16984								
Zotu9906			1				4	1
Zotu13124						1		2
Zotu19734			1					
Zotu812	8	17	12	7	23	16	7	24
Zotu4220	3	4			1	5		1
Zotu8355		1	1	2	1	2	2	
Zotu11294					1			
Zotu11672					2			
Zotu18489								
Zotu4258	1	1	5					1
Zotu15209								
Zotu13183		1			2			
Zotu14769						1	1	
Zotu15532			1					
Zotu19270	2	2						
Zotu18269								
Zotu13488		1					2	
Zotu15720					1	1	1	
Zotu5711	2	2			2		1	
Zotu11781		1				2		
Zotu12307					2			2
Zotu19267	1							
Zotu20547	2							1
Zotu12332			1		2	1		
Zotu17489								
Zotu6909								
Zotu13931								
Zotu18075		1						
Zotu7664						1		
Zotu6746								
Zotu10928								
Zotu14995						1		
Zotu2987	3	1	2	2	8	1		4
Zotu1189	2	10		1	10	4	1	20
Zotu4908	1	1			1			
Zotu3166	1	1	2			2	1	2
Zotu3620	6				4			
Zotu1399	2	1	2		3		2	10
Zotu20837								
Zotu12291		1			1	1		
Zotu1048	17	9	5	2	24	8	6	15
Zotu13919		4						
Zotu18002								
Zotu6897							1	
Zotu10332								
Zotu11674				1	1			
Zotu20324					3			
Zotu18744								2
Zotu12763		1						
Zotu6913				1				
Zotu9109			1					
Zotu20236								
Zotu270	18	28	8	21	55	20	9	26
Zotu352	17	9	6	15	26	14	16	33
Zotu12150				1		2		
Zotu5233			1	1		2		1
Zotu20098								
Zotu7810		1						2
Zotu18095								
Zotu20741						1		
Zotu19180								
Zotu20138								
Zotu6363								
Zotu10300	2					2		
Zotu1208	4	4	2	7	11	8	2	1
Zotu13231								1
Zotu3270	4	3		3	4	2	2	
Zotu52	153	215	130	104	144	225	56	65
Zotu16879	3	6	6	6	6	5	1	
Zotu7033					2	1		
Zotu4862				1				
Zotu517	5	12	2	5	6	3	2	5
Zotu5666		1		2		2		1
Zotu882	14	4	8	2	12	10	6	5
Zotu3450	3	1			2		2	
Zotu14903								1
Zotu18787				2				
Zotu7440		2	2			1	2	2
Zotu1904	1	8	6	1	1	5	4	
Zotu10090								
Zotu4090		1	2	1		2		
Zotu11556						1		
Zotu6332	1				1	2	2	
Zotu2310	2		2			5	3	
Zotu7585					1			
Zotu6928		3	1					
Zotu8799								
Zotu18003								
Zotu4196		1				1	2	
Zotu6686	1					1	1	
Zotu4789	2					1	2	
Zotu18263								
Zotu3235	2		3		2	4		
Zotu13677		1						
Zotu12494	2					1		
Zotu3132	3			2		1		
Zotu10524								
Zotu12682						1		
Zotu5812	3	1					2	
Zotu604	10	24	3	8	1	22	22	
Zotu19344		1		1				
Zotu1190	11	6	5	7	7	11	9	1
Zotu4607		1	2		3		3	
Zotu10436								1
Zotu182	46	50	52	27	27	55	22	17
Zotu1853	2	5	8	1	4	3	3	1
Zotu1172	2		1		4	3	1	2
Zotu18035							1	
Zotu5728		1					1	1
Zotu7332	1				1			
Zotu10976				1		1		
Zotu4503								
Zotu5252								
Zotu15073								
Zotu3063	2			3			1	1
Zotu12971								
Zotu12411								
Zotu6118	2							1
Zotu16101								
Zotu13291								
Zotu18032								
Zotu2033	3	8		2	2	3	2	1
Zotu4652	5		1	3		1		
Zotu7919	1		1	1	1			
Zotu6821	2	2		3				1
Zotu9356		3						
Zotu11841	1			1				
Zotu4592	1			3	1			
Zotu2041	2	2	3	5	2	5	4	2
Zotu13373								
Zotu17335								
Zotu1799		2					4	
Zotu4050				1			12	
Zotu16575						2		
Zotu7771	1							4
Zotu12375						2		
Zotu14140					1	1		
Zotu14226							2	
Zotu17594	1				1			
Zotu4515	5	1	1	4	2	7	4	3
Zotu8133		3				1		
Zotu11180			1	1				
Zotu1731	1	1	1	3	2	2	7	
Zotu4408	5	1	2	1	1	3	2	
Zotu13796	1							
Zotu18080	1		1					
Zotu10475		1			2		1	
Zotu7785								
Zotu6857		5	2		1	2		
Zotu17504			1					
Zotu7726	1		1	1		1		
Zotu2448				2				1
Zotu20830								
Zotu1032							3	
Zotu6469								
Zotu3274	1	1	2		1			
Zotu17574				1	1			1
Zotu9930					1			
Zotu6600	2							
Zotu5958	4	2	4		1	4		
Zotu8679	2	1		1			3	
Zotu9877		1	1					
Zotu121	144	221	64	79	49	164	173	26
Zotu13739	2							
Zotu20605	2	4	6	2	5	3	3	1
Zotu3369	6	2	5	3	7		6	1
Zotu3699	3	3	1	1	3	3	1	4
Zotu1160	6	11	1	8	7	7	14	2
Zotu90	173	110	211	106	132	197	190	41
Zotu4807	5	6	7	1	3	7	5	1
Zotu16809		1	2					1
Zotu18276							1	
Zotu637	26	29	22	19	23	30	10	9
Zotu5935	2					1	1	
Zotu11149					1			
Zotu9019	3	4						1
Zotu6454	1	2				3	2	
Zotu183	73	20	44	19	65	45	25	29
Zotu9399	4	2	2	2		4	4	1
Zotu2209	9	8	7	5	15	12	7	
Zotu1437	11	2	6	1	11	3		2
Zotu20418	4	1	2			1	3	
Zotu4162	2	1	4	4	3	1	3	1
Zotu1965	7	2	4	2	9	4	10	2
Zotu11673	12	3	3	3	1	5	3	
Zotu12765		1						
Zotu2440	2		7	5	3	4	11	1
Zotu12563								
Zotu17701					1	2		
Zotu1561	10	6		2	3	8	4	3
Zotu3017	8	2	4	2	4	10	5	2
Zotu16292		2				2		
Zotu2436	2	2	7	2	3	1		1
Zotu571	30	11	18	5	46	9	10	9
Zotu8185	1		2		2			1
Zotu10124		1		1		1		
Zotu2177	8	3	5	10	13	9	8	
Zotu5107	1				5			3
Zotu3188	1		1	1	9	4	5	1
Zotu5706					2		1	
Zotu14985	2	2		1	2		1	
Zotu4570								
Zotu16158								
Zotu15159								
Zotu11474				1				
Zotu10625								
Zotu13281								
Zotu13384								
Zotu10293	2							
Zotu10951								
Zotu17306								
Zotu16841								
Zotu2830								
Zotu11811								
Zotu19838								
Zotu14295								
Zotu16833								
Zotu7863								
Zotu12203	3							
Zotu8634								
Zotu5121								
Zotu20089								
Zotu17172					1			
Zotu18931								
Zotu2885			1		5			
Zotu5313					1			
Zotu2183	1	2			2			
Zotu13873								
Zotu9682								
Zotu10036		1						
Zotu925						2		
Zotu2320		1						
Zotu17456								
Zotu4779				6				
Zotu15176								
Zotu5155				8			7	
Zotu9979								
Zotu10981								
Zotu8008			6					
Zotu16941								
Zotu17747								
Zotu3786	6	2	2	3		6	6	
Zotu4033	6	4			1	4	1	3
Zotu15194		1		1				
Zotu175	68	64	46	44	32	62	25	20
Zotu6380	4	3		2	3	3	4	
Zotu399	27	31	12	11	18	30	23	3
Zotu4582	4	2	2		2	3	5	
Zotu12321	1	2	1			2		
Zotu7684		2	2	2	1	2	2	1
Zotu19914				1		2		
Zotu1235	17	13	14	3	2	18	16	1
Zotu597	12	17	18	9	10	17	10	7
Zotu4302	4	3			1	2	2	
Zotu1923	8	3	2	2		4	2	1
Zotu4425	5	3	3	1		4	2	
Zotu3167	1			1	2		1	2
Zotu15828								
Zotu3651								
Zotu3606	1	1	1					
Zotu1668	3	1	1		1		1	
Zotu3754							1	
Zotu4897							4	
Zotu8723								
Zotu7588	1					2	2	
Zotu118	28	28	31	18	29	35	40	13
Zotu1503	2	3	5		2	2	5	2
Zotu254	40	50	32	16	22	32	27	13
Zotu4012								
Zotu6252		1						
Zotu14072								
Zotu1752	17	7	11	2	8	3	2	4
Zotu2965	5	3	2		5	5	2	
Zotu17657								
Zotu2222	5	1	1	2	4		1	1
Zotu20629								
Zotu10778	1							
Zotu12421					1			
Zotu10350	1				1	2	1	1
Zotu14900	4	1						
Zotu16403		1				1		
Zotu6745		1					1	
Zotu375	56	57	27	23	19	31	53	6
Zotu696	20	24	14	6	14	25	24	6
Zotu1059	10	11	13	5	3	19	9	2
Zotu3758	4	1	3	1		6	4	
Zotu2152	8	4	3	5	3	2	3	
Zotu1997	2	7	13	1	4	5	11	4
Zotu2769	7	4				4	1	
Zotu10021	1							
Zotu10412	1							
Zotu6717		3						
Zotu8523		1	2					
Zotu12241					1			
Zotu4073			1					
Zotu1290	3	4	2	5	7	2	3	2
Zotu613	9	4	3	15	24	6	2	8
Zotu3427			3	1	1	1		1
Zotu9369								
Zotu10751	1					1		
Zotu10859								
Zotu2063	1	4	3	1	1	7		2
Zotu10068				1				
Zotu17345								
Zotu18959			1	1				
Zotu5103		2		2			8	
Zotu16316		1						
Zotu11309						1		
Zotu6798		1		2		2		2
Zotu10049								
Zotu1223		2	1		1		10	
Zotu4473	6	2			2	2	1	
Zotu5894	2	3	1	1			1	
Zotu10598						1		
Zotu16389	1							2
Zotu14800				1				
Zotu1220	12	13	9	6	7	2	5	2
Zotu15847								
Zotu1562	9	14	7	1	3	6	3	2
Zotu10980								3
Zotu742	16	21	8	3	11	18	6	10
Zotu1616	8	3	5	4	2	5	6	2
Zotu670	12	15	28	10	7	12	23	8
Zotu3575	10	11	5	7	2	3	2	1
Zotu1456	11	5	6	6	2	9	4	
Zotu2213	8	4	1	1	3	4	5	1
Zotu423	8	8	3	8	8	2	1	6
Zotu14843								
Zotu7678						2		
Zotu18065	2					1		
Zotu5676			2					
Zotu3782								
Zotu8910								
Zotu463	8	12	4		2	14	4	1
Zotu5158		1						
Zotu6237								
Zotu13273	6	2	1		1	3		
Zotu16395								
Zotu10718		5						
Zotu2975	1	2		2	2			1
Zotu6583	1	1	2		1	1		
Zotu13298								
Zotu18690	1	3						
Zotu11933								
Zotu20430								
Zotu2902	5	2	6	5	4	3	3	
Zotu1905	14	2	2	4	1	8	6	2
Zotu6428		1	1					
Zotu9722		1		1				
Zotu2334	7	12	4	3	10	4	3	
Zotu1316	19	9	7	7	16	2	5	3
Zotu14918		1						
Zotu15392							2	
Zotu12385								
Zotu2339								
Zotu753	5	18	3	13	3	9	21	1
Zotu10548				1			2	2
Zotu4715		3	2					1
Zotu10755						1		
Zotu19566								
Zotu3349	1	8		1		1	1	
Zotu1505	6	8	5	1	3	11	7	1
Zotu12597								
Zotu11393		2		1				
Zotu439	17	35	6	6	14	14	8	4
Zotu2458	3		2	1	1	4		2
Zotu4801	1	2	2			1		
Zotu1973	7	3		7	2			
Zotu4661	3	1						
Zotu585	17	36	9	6	18	38	25	2
Zotu16578				1				
Zotu11517								
Zotu9762							2	
Zotu1091	16	13	11	11	11	8	12	5
Zotu12417			1					
Zotu15449						1		
Zotu452	59	34	35	14	19	24	22	5
Zotu2625	4	5	2		3	7	3	
Zotu1485	4	12	4	8	3	8	5	1
Zotu12905	2		1	1		1		
Zotu1728	6	2	1	2	3	10	6	
Zotu3469	6	3	2	1	3	10	5	
Zotu5246	1		1	1	2			
Zotu9911								
Zotu19784								
Zotu19785	7	1	1	3	2	2	2	
Zotu14055	1							
Zotu15128								
Zotu8086								
Zotu16024								
Zotu7423						1		
Zotu16220						3		
Zotu12952								
Zotu12404	1					1		
Zotu4868	1	4		1	1	5	3	1
Zotu16600	1	2		1	1	4	1	
Zotu396	40	41	21	17	47	42	22	23
Zotu12215	1	1	2				1	
Zotu18981								1
Zotu1826	10	9	4	4	5	9	12	5
Zotu5757	3	8		3		2	2	1
Zotu6808	4	1			1	1	1	1
Zotu236	94	81	30	25	44	62	43	20
Zotu18862	3	2	3		1	1		
Zotu15197	2		1	1		1	1	
Zotu703	32	28	21	11	15	21	34	11
Zotu2100	15	7	3	2	5	18	5	4
Zotu12318	4	3		1	1	1		
Zotu20184	3	1						
Zotu15381	4	1		1		1		2
Zotu9487	2				1	1	3	
Zotu2854	3	9	5	2	3		3	
Zotu188	99	86	19	39	46	55	56	28
Zotu693	20	18	10	12	20	20	13	10
Zotu2442	2	4	3	3	1	2	3	1
Zotu10645		1						
Zotu18544			2					
Zotu4554		1				1		
Zotu13598								
Zotu2696	1	2	3		1	2		1
Zotu9314								
Zotu1145	10	9	6		8	6	2	7
Zotu4028	2	2	2	1	1		1	1
Zotu3248	1	2				1		1
Zotu559	26	40	17	14	13	27	20	8
Zotu2179	6	9	4	5	5	3	6	2
Zotu1618			2	2				
Zotu13195	1	1				4		
Zotu1576	15	7	6	6	1	13	7	
Zotu15143		1	1				1	2
Zotu7024	4	3	2	6	1		6	3
Zotu3557	1	7	1	1	2	1	4	
Zotu7529	2	2				6	1	
Zotu19609			1					
Zotu15423	10	9	6	2	3	5	7	2
Zotu115	160	189	72	53	47	220	98	43
Zotu6001	3	1	3	4	1		6	
Zotu2804	1	2	4	4	3	2		1
Zotu17542					2			
Zotu17549		1				1	1	
Zotu2843	1				4	8	2	
Zotu8427	1	4			2	1	2	
Zotu10585	2						3	
Zotu106	231	188	124	75	116	205	127	73
Zotu4589	5	6	6	3	4	8	4	1
Zotu11113			2		1			
Zotu11897	1		2	2			1	
Zotu12668		1	2		1			
Zotu12238		1	2		2	2		
Zotu1119	12	8	1	5	5	5	8	2
Zotu18384		1						
Zotu459	38	59	17	19	22	42	36	13
Zotu9006	3					1		
Zotu19481		2						
Zotu16696								
Zotu5420	6	6	3	4	3	2	5	1
Zotu13038	13	21	12	5	7	18	10	2
Zotu3776	2		1			2		
Zotu8636	10	3	4	1	3	6	2	1
Zotu4246	1					1		1
Zotu200	101	112	63	58	66	115	55	30
Zotu19728	1	2	2		2			
Zotu18847								
Zotu4522					1		2	
Zotu19239								
Zotu15698		2		1		2		
Zotu18236	2							1
Zotu701	23	30	7	17	22	28	18	6
Zotu4540	2	4	1			1	2	
Zotu13703					1		2	
Zotu17888	3						1	
Zotu2133	7	7	5	3	4	5	9	2
Zotu18132								
Zotu9000		1		2				
Zotu13176								1
Zotu3223	4	7	3	5	10	4	2	1
Zotu11242	2	2	2				1	1
Zotu12477					1	1		
Zotu14787	2		2		1	1		
Zotu5205	3	4	1				6	
Zotu17388	3	8	4	5	2	6	6	1
Zotu20757		1	1		1	1		1
Zotu4319	7	4	4	2	6	7	5	2
Zotu4433	8	7	1	3	5	1	1	6
Zotu5582						5		
Zotu10398		1	1			2		
Zotu13000						1		
Zotu9313			1	2				
Zotu18212					2			1
Zotu11174								
Zotu19659								
Zotu3384								
Zotu3242		1		2	3	5	1	
Zotu6584					1			
Zotu8993						1		
Zotu311	72	52	23	45	43	60	41	17
Zotu10097	1			3		2	2	
Zotu1902	10	8	5	12	9	8	14	
Zotu11759		1						
Zotu16346				1		1		
Zotu5893						1		
Zotu17291	1							
Zotu6131	1							
Zotu19275				1		1	2	
Zotu17730		4						
Zotu19835				1			1	
Zotu10190	1	1						
Zotu14738		2						
Zotu20239								
Zotu20712								
Zotu8692				1				
Zotu6817						1		
Zotu14069				1				
Zotu13535	1						1	
Zotu16318				1				
Zotu17826	2							
Zotu13025				2				
Zotu16297								
Zotu13492	1				1			
Zotu20001								
Zotu7508	1							
Zotu7937	1					1		
Zotu1862	5	2		3	2	1	3	1
Zotu4017	2				1			
Zotu15010	1							
Zotu16960								
Zotu13125								2
Zotu6518			2		2		3	3
Zotu2218	7	1	2	1	6	5		6
Zotu3175	3	2			2	4	5	7
Zotu1657	6	4	6	8	6	5	2	3
Zotu7872			1					
Zotu8029								1
Zotu13674								
Zotu14484	3							
Zotu3701	4	4	4		3	3	1	1
Zotu18432				1				
Zotu14957	2		1		1			
Zotu13187						3		
Zotu15671								
Zotu18281	1			1		1	1	
Zotu9023			1					
Zotu3676	5	3	2		2	3	1	10
Zotu12531								1
Zotu7261	1	1	1			2	1	1
Zotu7320	6				2	1	1	3
Zotu15490				1		1		1
Zotu20556								
Zotu9681	1	1				1	1	
Zotu11308					4	1		1
Zotu4855			1		3			1
Zotu9210					2			2
Zotu12601								
Zotu15905								
Zotu17258								
Zotu15271							1	
Zotu20180						1		
Zotu6205		1	3			1		3
Zotu7181								
Zotu1321	3	5	5	3	5	6	1	13
Zotu17116	2				1			
Zotu18159								
Zotu13186								2
Zotu13712								1
Zotu12886			1	2				
Zotu6313	5		1	1	1		1	1
Zotu2725	9	6	9	7	5	15	3	3
Zotu3263	1	3	1	5	2	2		
Zotu6049			1		5			5
Zotu19475			1					
Zotu3493		5	1	2	1	6	2	
Zotu12424								
Zotu6255								
Zotu7855				2				
Zotu6958								
Zotu10920		1						
Zotu5594	1	2		1		5		1
Zotu1755	7	5	8	3	15	11	2	11
Zotu5163			1	2	1	1		1
Zotu19228								
Zotu3362	5	2	2	2	6		4	12
Zotu1451	9	1	2	2	7	4	1	5
Zotu7653			2		1			
Zotu3988	3	1	1	2	1	6	2	
Zotu7727	2					1		
Zotu1388	5	6	7	5	14	4		6
Zotu1877	5	8		4	5	9	3	7
Zotu3714	2		1	2	1	7	1	1
Zotu6349	3	1		1		2		4
Zotu19881						1		
Zotu2217	8	4	2	2	13	5	1	14
Zotu12940				2	1			
Zotu2419	7	6	3	2	5	11		6
Zotu3795	2	3	3	1	4	3	1	8
Zotu8849	3	1	1					1
Zotu3542	1	1	1	3	2			2
Zotu11463	2	1		2				1
Zotu7338		2			1			
Zotu12005				2				
Zotu18465								
Zotu11586								1
Zotu16399								1
Zotu14479								
Zotu16887						1		1
Zotu8680								1
Zotu7162								
Zotu7998					1		1	
Zotu5541			3	1		1		
Zotu13167								
Zotu521	37	62	14	46	91	68	26	103
Zotu5073	1	1		5	5	2	2	6
Zotu14351								
Zotu14571	2							
Zotu18070								
Zotu12615								
Zotu13911								1
Zotu20010								3
Zotu19194								
Zotu19227								
Zotu6415								2
Zotu6968	1				2	1		
Zotu19130	1							
Zotu10359								
Zotu3180	5				2	6	1	
Zotu9889							2	
Zotu8684			1					
Zotu6400			1		1			
Zotu7616		2						
Zotu15305					1			3
Zotu6036	1						1	1
Zotu14570	1	2						
Zotu10830					2			
Zotu19611								
Zotu8035								
Zotu8645					1	1		
Zotu16678		1			1			2
Zotu5660		1						2
Zotu8730		1						2
Zotu12021								
Zotu9952								
Zotu7533			1		6			4
Zotu15346					1			
Zotu8739	1	1						
Zotu5469					3			
Zotu15102						1		
Zotu20536								
Zotu11684		1				2		
Zotu20401								
Zotu6713	2			1	1	1		1
Zotu4328	1		3	4	6	1		3
Zotu1195	9	8	16	3	23	9	5	10
Zotu14620			2				1	1
Zotu3938	1				2	6		
Zotu8263	1	2		1				2
Zotu4175	1	1		6				
Zotu12228	1		1				2	
Zotu4499	2	1		1	1	2		1
Zotu6719	1	2		1	1			
Zotu17867								
Zotu2232					2			
Zotu2741				2				
Zotu6180	1	1			1			3
Zotu6626	1				1			
Zotu11019		1					2	
Zotu19073								
Zotu16763								
Zotu13107								
Zotu8118						1		
Zotu14747								
Zotu19733	2							
Zotu15804								1
Zotu1917		1						
Zotu13283								
Zotu8066						4	1	2
Zotu20259						2		
Zotu10452		2		3	1			1
Zotu18866								
Zotu19735								
Zotu14832			2					
Zotu17171		1						
Zotu20623					2			
Zotu11531					2		1	
Zotu1162	2	6		2	2	1	2	4
Zotu16730								
Zotu11071								
Zotu13790								
Zotu14817								1
Zotu10821								
Zotu4623	2	1	7	1	1	2		5
Zotu4889	4	8	1	1	1	6		
Zotu2584		3	2				2	
Zotu13624						1		1
Zotu10871		1	2					
Zotu17839								
Zotu12948							1	
Zotu13323	2							
Zotu15845		2				1		
Zotu12486	1							
Zotu20120			1	1		1		
Zotu19067		3					2	
Zotu15521								
Zotu15997								2
Zotu5174	4	2	3					
Zotu18513								
Zotu17980								
Zotu6871		3				1	3	
Zotu5408								
Zotu9751							1	1
Zotu10546			1	2				1
Zotu15769								
Zotu19850								
Zotu17390								
Zotu18173								
Zotu7063	2	2		1		1		
Zotu5248	3	2	2	2		3	1	
Zotu15093			2			1		1
Zotu10207			1			1		
Zotu13165							1	
Zotu20550						1		
Zotu12492								
Zotu18843								
Zotu17807								
Zotu13635		1			1		2	
Zotu5692	1	3	4		1			1
Zotu10999								
Zotu14857		1						
Zotu14326								
Zotu16048								
Zotu19309								
Zotu14184		1						
Zotu8003		4	2	1	1			
Zotu11830	1		1					
Zotu15432								1
Zotu18039								
Zotu9242	2		1					
Zotu13568	2			1				3
Zotu16538								
Zotu20709								
Zotu16272						1		
Zotu14395							1	
Zotu7560					1			2
Zotu7966								
Zotu20020								
Zotu15056								
Zotu15352								
Zotu14859			1		2			
Zotu19871								
Zotu6601	2	2	1			2	2	
Zotu12689					2			
Zotu17122								
Zotu16281								
Zotu18722								
Zotu19859								
Zotu4164		2						
Zotu3062	2	1	2	2	6		4	3
Zotu2274	7	2	4	3	2	4	6	4
Zotu1311	9	8	9	3	4	7	10	15
Zotu3199	3		2	3		4	4	1
Zotu680	18	22	19	7	24	18	32	36
Zotu5014	1	4			1		1	2
Zotu15191				4				
Zotu16755								
Zotu19048								
Zotu10401						1		
Zotu10972		1						
Zotu7348								
Zotu6910								
Zotu9730								
Zotu12855								
Zotu14916								
Zotu18098								
Zotu11136				2				2
Zotu19404								
Zotu13654								
Zotu19502								
Zotu16509								
Zotu18955		1	1	1		1		
Zotu19445						1	1	
Zotu13630								
Zotu11935	1	1						
Zotu13155								
Zotu19775								
Zotu12338								
Zotu5869	2	2				2		1
Zotu17108								
Zotu18102								
Zotu12941		3					4	1
Zotu14779								
Zotu15806								
Zotu7395								
Zotu10641		1						
Zotu11116		2						
Zotu14247								
Zotu13303								
Zotu19064								
Zotu11177								
Zotu16865								
Zotu11383								
Zotu14434	1						1	
Zotu1687								
Zotu9886								
Zotu8455								
Zotu5042								
Zotu16016								
Zotu19672								
Zotu12202								2
Zotu967	19	12	18	9	10	19	6	13
Zotu3949	3	2	1		3	1		5
Zotu6919	3		1					
Zotu19378								
Zotu4636	3			2		1		
Zotu8498			1		1			3
Zotu15849	1	1	1					
Zotu20661								
Zotu3925	1	4	1				1	
Zotu14679			1					
Zotu5938	2	1						2
Zotu14777								
Zotu6014		1						1
Zotu2465	6	6			6	7	1	2
Zotu15610	2							
Zotu15914	2	2				1		
Zotu16192								
Zotu6825	1							
Zotu15347								
Zotu18908								
