Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu1611,3,20,25,3.63E-59,0.333333333,8,0.917662935,0
Zotu8273,2,0,0,4.73E-93,1,52,0,0
Zotu5111,2,0,0,2.20E-62,1,37,-0.39223227,0
Zotu1176,1,0,0,2.68E-165,0,213,0,0
Zotu607,2,2,2,4.50E-115,0,32,1,0
Zotu3170,2,0,0,4.73E-93,1,61,0,0
Zotu2608,2,2,2,4.50E-115,0,26,1,0
Zotu364,1,0,0,2.26E-45,0,11,-1.333945938,0
Zotu3095,1,0,0,2.68E-165,0,211,0,0
Zotu1770,1,0,0,1.14E-90,0,13,-0.811107106,0
Zotu3579,1,0,0,2.68E-165,0,210,0,0
Zotu458,1,0,0,2.68E-165,0,209,0,0
Zotu367,3,11,11,3.66E-90,0,13,1.45999279,0
Zotu1066,2,0,0,4.73E-93,1,45,0,0
Zotu493,1,0,0,2.68E-165,0,209,0,0
Zotu1021,1,0,0,3.56E-129,0,100,0,0
Zotu2192,1,0,0,2.68E-165,0,206,0,0
Zotu1278,2,1,1,3.56E-129,0,90,0,0
Zotu3596,2,0,0,1.39E-23,1,3,0,0
Zotu976,2,0,0,4.73E-93,1,51,0,0
Zotu1082,1,0,0,2.68E-165,0,204,0,0
Zotu2817,1,0,0,2.68E-165,0,202,0,0
Zotu2117,4,0,0,1.04E-15,1,23,0.288675135,0
Zotu1689,1,0,0,5.71E-34,0,5,-1.541988735,0
Zotu20718,2,0,0,4.73E-93,1,59,0,0
Zotu2250,1,0,0,2.68E-165,0,200,0,0
Zotu8526,1,0,0,2.50E-60,0,12,-1.248075442,0
Zotu15796,3,0,0,3.16E-10,1,0,-0.099394434,0
Zotu3286,2,0,0,4.73E-93,1,59,0,0
Zotu1403,2,0,0,3.90E-16,1,23,-0.866025404,0
Zotu3002,2,0,0,1.54E-84,1,57,0,0
Zotu7254,2,16,16,1.62E-90,0,9,0.254000254,0
Zotu5208,1,0,0,2.68E-165,0,216,0,0
Zotu3806,1,0,0,2.68E-165,0,198,0,0
Zotu1243,1,0,0,2.68E-165,0,197,0,0
Zotu8233,1,0,0,2.68E-165,0,194,0,0
Zotu18331,2,0,0,1.54E-84,1,57,0,0
Zotu16717,1,0,0,2.68E-165,0,193,0,0
Zotu9,1,0,0,2.68E-165,0,224,0,0
Zotu2918,1,0,0,2.78E-115,0,29,-1,0
Zotu590,1,0,0,2.68E-165,0,192,0,0
Zotu2589,1,0,0,0.021936997,0,15,-1.420126676,0
Zotu931,1,0,0,3.56E-129,0,94,0,0
Zotu966,1,0,0,2.68E-165,0,191,0,0
Zotu1608,1,0,0,3.56E-129,0,95,0,0
Zotu608,1,0,0,2.68E-165,0,189,0,0
Zotu4697,1,0,0,2.68E-165,0,188,0,0
Zotu2777,3,2.5,12,1.60E-19,0.666666667,22,0,0
Zotu985,2,0,0,4.73E-93,1,65,0,0
Zotu704,2,200,1815,3.24E-34,0,2,-0.254000254,0
Zotu3963,2,0,0,1.32E-70,1,39,-0.816496581,0
Zotu18106,1,0,0,2.68E-165,0,183,0,0
Zotu307,1,0,0,3.56E-129,0,79,0,0
Zotu309,1,0,0,5.06E-91,0,9,-1.143001143,0
Zotu61,2,44,294,5.37E-30,0,4,-0.483493778,0
Zotu318,3,0,0,1.71E-28,1,4,0.282038037,0
