Source,Target,Label,inter
430,800,-1,np
430,420,-1,np
781,183,1,pp
979,628,1,pp
436,226,-1,np
383,49,1,pp
80,421,1,pp
80,746,-1,np
80,629,1,pp
620,668,-1,np
215,460,-1,np
928,552,-1,np
796,771,-1,np
314,90,-1,np
314,573,1,pp
899,688,-1,np
899,438,1,pp
381,722,1,pp
943,341,1,pp
10,549,1,pp
10,55,-1,np
26,224,1,pp
26,1003,1,pp
71,725,1,pp
194,584,1,pp
425,863,1,pp
744,907,-1,np
484,474,1,pp
213,597,1,pp
387,406,-1,np
793,506,-1,np
793,438,1,pp
94,442,-1,np
15,25,1,pp
645,749,-1,np
645,893,-1,np
664,805,-1,np
1038,390,-1,np
206,352,-1,np
605,629,-1,np
475,161,1,pp
815,730,1,pp
588,185,1,pp
296,113,-1,np
231,512,-1,np
263,504,1,pp
23,683,1,pp
49,629,1,pp
579,910,-1,np
597,693,1,pp
476,856,1,pp
571,1011,-1,np
992,792,1,pp
264,88,1,pp
558,248,-1,np
195,241,1,pp
906,857,1,pp
669,166,-1,np
669,1009,-1,np
619,809,-1,np
989,279,1,pp
455,832,1,pp
477,451,1,pp
1025,526,-1,np
998,974,-1,np
440,365,1,pp
1027,749,1,pp
694,845,1,pp
694,763,1,pp
466,45,1,pp
1031,803,-1,np
238,258,-1,np
567,127,-1,np
567,212,-1,np
843,56,-1,np
1035,429,1,pp
893,352,1,pp
354,925,1,pp
643,483,1,pp
224,1003,1,pp
538,21,1,pp
297,814,1,pp
297,770,1,pp
546,628,1,pp
211,827,1,pp
1019,753,1,pp
994,1023,-1,np
1002,413,-1,np
647,443,1,pp
410,161,1,pp
833,373,1,pp
676,255,1,pp
394,753,-1,np
394,311,1,pp
855,675,-1,np
1030,413,-1,np
1030,135,-1,np
883,747,-1,np
504,178,-1,np
504,754,-1,np
377,478,-1,np
359,313,-1,np
702,233,1,pp
702,245,1,pp
983,478,-1,np
672,1023,-1,np
1021,1015,-1,np
409,415,1,pp
252,976,-1,np
775,209,1,pp
493,236,-1,np
898,849,1,pp
853,146,1,pp
543,747,-1,np
543,456,-1,np
313,389,1,pp
278,769,-1,np
270,90,-1,np
270,978,-1,np
127,212,1,pp
52,841,-1,np
879,449,1,pp
717,601,1,pp
657,531,1,pp
371,986,1,pp
494,327,1,pp
90,573,-1,np
234,16,1,pp
58,772,-1,np
12,568,-1,np
12,219,-1,np
164,95,-1,np
590,370,-1,np
221,818,1,pp
302,874,-1,np
616,31,1,pp
814,770,1,pp
734,986,-1,np
586,201,-1,np
772,831,1,pp
660,927,-1,np
583,233,-1,np
583,245,-1,np
233,245,1,pp
810,459,-1,np
500,1036,-1,np
403,414,-1,np
714,407,1,pp
437,138,-1,np
148,459,-1,np
135,389,1,pp
306,118,1,pp
166,1009,1,pp
166,637,1,pp
716,287,-1,np
716,589,-1,np
741,471,1,pp
229,584,-1,np
320,39,-1,np
152,653,1,pp
106,995,1,pp
577,995,1,pp
