Name,node.degree,node.betw,node.stress,node.evcent,Clustering.Coefficient,No.module,Zi,Pi
Zotu263,1,0,0,9.96E-142,0,287,0,0
Zotu936,1,0,0,1.77E-73,0,17,-0.904534034,0
Zotu977,1,0,0,9.96E-142,0,284,0,0
Zotu1409,1,0,0,9.96E-142,0,198,0,0
Zotu1102,1,0,0,9.98E-97,0,65,-1,0
Zotu1761,1,0,0,9.96E-142,0,197,0,0
Zotu738,3,27,35,2.74E-35,0,4,0.518874522,0
Zotu482,1,0,0,9.96E-142,0,237,0,0
Zotu781,2,225,243,4.65E-28,0,0,-0.277350098,0
Zotu4391,2,0,0,1.05E-76,1,90,0,0
Zotu377,1,0,0,1.21E-67,0,37,-1.58113883,0
Zotu553,1,0,0,2.97E-27,0,3,-1.104315261,0
Zotu6164,1,0,0,9.96E-142,0,191,0,0
Zotu1768,1,0,0,9.96E-142,0,280,0,0
Zotu1737,1,0,0,3.23E-109,0,101,0,0
Zotu3171,1,0,0,3.23E-109,0,130,0,0
Zotu3599,1,0,0,9.96E-142,0,215,0,0
Zotu2522,1,0,0,9.96E-142,0,342,0,0
Zotu410,2,7,8,3.56E-50,0,8,-0.282842712,0
Zotu1230,1,0,0,3.23E-109,0,123,0,0
Zotu3732,1,0,0,9.96E-142,0,235,0,0
Zotu3040,2,2,2,1.62E-96,0,65,1,0
Zotu9330,1,0,0,9.96E-142,0,285,0,0
Zotu2253,2,5,5,3.35E-84,0,20,0.632455532,0
Zotu3269,1,0,0,9.96E-142,0,323,0,0
Zotu628,2,4,4,4.49E-90,0,41,0.816496581,0
Zotu2571,1,0,0,9.96E-142,0,302,0,0
Zotu2361,1,0,0,3.23E-109,0,97,0,0
Zotu2793,1,0,0,1.79E-78,0,23,-1.020620726,0
Zotu4222,1,0,0,7.20E-51,0,28,-1.788854382,0
Zotu1197,2,5,5,3.35E-84,0,20,0.632455532,0
Zotu9001,1,0,0,5.25E-77,0,32,-1.020620726,0
Zotu7249,3,3,4,1.30E-50,0.333333333,70,0.75,0
Zotu1090,2,1,1,3.23E-109,0,108,0,0
Zotu841,1,0,0,9.96E-142,0,217,0,0
Zotu1140,3,6,6,2.35E-64,0.333333333,24,1.224744871,0
Zotu3430,3,0,0,1.14E-38,1,64,0,0
Zotu10254,1,0,0,3.23E-109,0,118,0,0
Zotu3072,1,0,0,1.29E-58,0,18,-0.935414347,0
Zotu3444,3,278.5,389,4.18E-29,0,0,0.693375245,0
Zotu3375,2,168,210,2.08E-31,0,0,-0.277350098,0
Zotu7528,3,16,40,4.27E-18,0.333333333,5,0.137360564,0
Zotu5125,1,0,0,9.96E-142,0,174,0,0
Zotu2138,1,0,0,9.96E-142,0,172,0,0
Zotu4210,2,20,20,1.74E-80,0,10,0.5,0
Zotu2767,2,280,390,1.09E-28,0,0,-0.277350098,0
Zotu2931,1,0,0,9.96E-142,0,230,0,0
